group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
AEKQMJRJRAHOAP,1.004599739415486,0.37996217501776924,3.7281876940868006,6.098641080938726,0.009714778863653146,0.9983097585013284,0.3716633589788305,0.6266463995224979,O=C1[C@@H](Cc2c[nH]cn2)CCc2cc3ccccc3n21,294.1601,41.0,2.0,4.0,3.0,12.5,50.68,0.1818181818181818,3.0,1.0,0.0,0.0,LCSB,1.0862979613339507
AEOCXXJPGCBFJA,0.9886126406420221,0.693436365686328,4.125941330153657,4.1847482471865485,0.004534534173529014,0.9826997036574756,0.7430006006443542,0.24038852117056653,c1ccncc1,167.0637,21.0,2.0,1.0,1.0,5.0,38.91,0.2727272727272727,2.0,0.0,1.0,0.0,LCSB,3.12203160869128
AFAIELJLZYUNPW,1.0017842529437302,0.6591175125326635,3.992424372035956,7.119645791507551,0.003828079140174644,0.999928487062143,0.6634760081996239,0.33645247886251906,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,288.1495,39.0,2.0,3.0,2.0,13.0,75.89,0.1363636363636363,3.0,0.0,0.0,0.0,LCSB,2.499871092745597
AFYCEAFSNDLKSX,0.9954035980625534,0.5530766043679577,4.134663882669992,3.2608085997867122,0.0045617351410895835,0.989506786734822,0.6527034358761099,0.33680335085871205,O=c1ccc2ccccc2o1,232.1332,34.0,3.0,2.0,2.0,8.5,33.45,0.1764705882352941,1.0,2.0,0.0,0.0,LCSB,2.548306958148134
AKNQMEBLVAMSNZ,0.9835535762873568,0.5023363673282593,3.3680411406790554,4.380555749058184,0.0077509616299293585,0.9580698139797303,0.4926621918017418,0.46540762217798853,c1ccc(C2(Cn3cncn3)OCCO2)cc1,300.0301,30.0,3.0,3.0,2.0,8.5,49.17,0.3684210526315789,3.0,2.0,0.0,2.0,LCSB,1.2786125898279257
ALZOLUNSQWINIR,0.9165360255491095,0.52727510050356,3.7044372207001985,5.74104706932373,0.03362588870450933,0.9010094360395768,0.4988946353047511,0.40211480073482575,c1ccc2ncccc2c1,222.0316,23.0,1.0,2.0,2.0,8.5,50.190000000000005,0.2666666666666666,1.0,2.0,0.0,1.0,LCSB,1.4526213678530735
AMFGTOFWMRQMEM,1.0499999999999998,0.32251626118376886,3.069167824335619,2.069847674727656,0.022728869476388382,0.8281337217398119,0.3335372679512182,0.49459645378859374,c1ccc(-n2cncn2)cc1,314.0723,36.0,7.0,2.0,2.0,8.5,58.4,0.4,3.0,3.0,1.0,0.0,LCSB,0.6925239609954948
AMRQXHFXNZFDCH,0.5317261146196517,0.5814861922267383,3.803267132969249,19.999999999999996,0.02907461985126417,0.5655414922989154,0.547310824119637,0.12324858671072203,c1ccccc1,237.1234,33.0,4.0,1.0,1.0,6.0,67.42999999999999,0.2941176470588235,2.0,3.0,0.0,0.0,LCSB,0.8960075729894612
AQHHHDLHHXJYJD,0.9462597772951077,0.38273770178214417,3.3959572825330713,6.126359944618912,0.0019302417913128194,0.9380741288763452,0.3867335274789644,0.5546827325236099,c1ccc2ccccc2c1,260.1645,40.0,6.0,2.0,2.0,7.5,41.489999999999995,0.1578947368421052,1.0,2.0,0.0,0.0,LCSB,0.8182159342444952
AQSQFWLMFCKKMG,0.643718865383482,0.3426202565434344,3.7146486968782773,7.270828649229272,0.006650298542380386,0.6398871294269615,0.3353069066738546,0.30458022275310687,__ACYCLIC__AQSQFWLMFCKKMG,173.1648,32.0,6.0,0.0,0.0,1.0,41.13,0.25,2.0,1.0,0.0,0.0,LCSB,0.6382026778601286
AQYMRQUYPFCXDM,0.5774848057067878,0.3806348414361211,4.1584553145231755,6.97735299981592,0.0007817148691764733,0.5786047109569914,0.3972896449739395,0.18131506598305192,O=C(Nc1ccccc1)c1ccc2ccccc2c1,294.1125,37.0,3.0,3.0,3.0,12.5,58.56,0.1818181818181818,1.0,3.0,0.0,0.0,LCSB,0.6392434211692883
ASOKPJOREAFHNY,0.9476994810282793,0.5952625143068204,4.12929254765835,5.115180801911376,0.0035474147550645994,0.944266307500471,0.6388169540672867,0.30544935343318436,c1ccc2[nH]nnc2c1,136.0505,15.0,0.0,2.0,2.0,7.0,50.94,0.4,3.0,1.0,0.0,0.0,LCSB,2.48640975874078
AUMLVMKWJGCERZ,0.49402927122226936,0.30026044587463957,3.435861724875688,2.3167118385587955,0.003299782546042275,0.4634842229362814,0.3113411475203732,0.1521430754159082,O=C(NS(=O)(=O)/C=C/c1ccccc1)c1ccccc1,340.0205,33.0,4.0,2.0,2.0,12.0,63.24,0.3181818181818182,1.0,3.0,1.0,2.0,LCSB,0.2875219792170939
AWYOMXWDGWUJHS,1.0061860049387115,0.22191458845605289,3.7795669165173407,1.9295543792075671,0.009254306805460404,0.9164610487787316,0.3714064555635273,0.5450545932152042,c1cncnc1,319.124,43.0,6.0,1.0,1.0,5.0,53.47,0.35,2.0,3.0,1.0,0.0,LCSB,1.1503193952568251
BACYUWVYYTXETD,0.9584437264646987,0.13470208166159925,1.2080502011022276,0.45296253178020296,0.002006884787279618,0.4125287492626628,0.2835787531355302,0.1289499961271326,__ACYCLIC__BACYUWVYYTXETD,272.222,48.0,12.0,0.0,0.0,2.0,57.61000000000001,0.2105263157894736,1.0,3.0,0.0,0.0,LCSB,0.2185281495971663
BBXXLROWFHWFQY,1.0034032277437281,0.3873631622781662,4.06411385621598,5.4109666165342,0.0038652447999378524,0.998758675955053,0.4376427390757336,0.5611159368793194,c1cncnc1,210.1601,34.0,5.0,1.0,1.0,4.0,58.040000000000006,0.2666666666666666,3.0,1.0,0.0,0.0,LCSB,1.6356998380574597
BCGWQEUPMDMJNV,0.7262209718476875,0.2943563514449458,2.9583706830348433,4.977560779151425,0.0013639734941982113,0.6297443023615016,0.2964849558129576,0.3375292500446055,c1ccc2c(c1)CCc1ccccc1N2,281.2012,45.0,4.0,3.0,2.0,9.0,6.48,0.0952380952380952,2.0,0.0,0.0,0.0,LCSB,0.3506477333796017
BDNFQGRSKSQXRI,1.0499999999999998,0.34703046561670475,2.652852081923817,2.477060353061917,0.004007271547442989,0.6750935211529263,0.3481236996837832,0.3269698214691431,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,416.222,60.0,7.0,5.0,3.0,14.0,30.930000000000003,0.1290322580645161,1.0,3.0,0.0,0.0,LCSB,0.4886552729773716
BEOZJBLIRPRMJM,1.0051841292319876,0.38356388078717457,3.6903213501663727,3.6461671333843526,0.005909062082913812,0.9869018437335464,0.407098883506623,0.5798029602269235,O=C1NCC(c2ccccc2)=Nc2cn[nH]c21,285.1346,37.0,2.0,3.0,2.0,10.5,79.51,0.2857142857142857,4.0,2.0,0.0,0.0,LCSB,1.178696141547071
BEZZFPOZAYTVHN,1.0499999999999998,0.46892686231235436,3.560040689535471,2.440237665737583,0.012679484972958571,0.9877035563966788,0.5051925005096443,0.4825110558870346,O=S(c1ccccc1)c1ccc2[nH]cnc2c1,316.075,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.3181818181818182,3.0,3.0,1.0,0.0,LCSB,1.4800446072440576
BGEBZHIAGXMEMV,1.0009841281017477,6.200209552734162e-11,4.6452080245810174,3.224392056276859,0.0017172596497752677,0.9975230903176474,0.6151849668825892,0.38233812343505824,O=c1ccc2cc3ccoc3cc2o1,217.0495,24.0,1.0,3.0,3.0,11.5,52.58,0.25,0.0,4.0,0.0,0.0,LCSB,2.7702308993871303
BGRWYRAHAFMIBJ,0.6158907437967323,0.4216892488328819,3.824413818359692,5.800929816669082,0.004344488838872664,0.6113607999417471,0.4216842990674323,0.18967650087431476,__ACYCLIC__BGRWYRAHAFMIBJ,145.1335,26.0,2.0,0.0,0.0,1.0,41.13,0.3,2.0,1.0,0.0,0.0,LCSB,0.8912272690601338
BHAAPTBBJKJZER,0.9192268605710493,0.7088690994750787,4.118893601565868,5.893356030690488,0.0026733493151210016,0.9174411021467876,0.7269812469132485,0.19045985523353914,c1ccccc1,124.0757,18.0,1.0,1.0,1.0,4.0,35.25,0.2222222222222222,1.0,1.0,0.0,0.0,LCSB,2.866108731178462
BMLIZLVNXIYGCK,0.7015652800504413,0.3929233997059745,3.4650963521876137,8.58096610530975,0.0027799345403928164,0.7011240466214117,0.3976737981007717,0.311638056386114,c1ccccc1,199.0633,24.0,1.0,1.0,1.0,5.0,32.34,0.3076923076923077,2.0,1.0,0.0,1.0,LCSB,0.6381859430500313
BOFHKBLZOYVHSI,0.9957782724326231,0.36132512573736225,3.6282318781981124,4.176155414581671,0.001900363096653408,0.9821683942455504,0.3746358226984417,0.6075325715471087,c1ccccc1,292.0864,37.0,4.0,1.0,1.0,5.0,47.56,0.3333333333333333,1.0,3.0,0.0,1.0,LCSB,1.0785336689284062
BQGRVFPPZJPWPB,1.0499999999999998,0.35937119153439673,2.949805994424895,3.2415921312891833,0.005986249486071397,0.83483589668973,0.3550250431737415,0.4798108535159885,c1ccc(CNc2ccccc2)cc1,292.1002,37.0,5.0,2.0,2.0,10.0,57.61,0.25,1.0,3.0,1.0,0.0,LCSB,0.5868289021459636
BQYJATMQXGBDHF,1.0499999999999998,0.25216178265985306,3.581910872055035,1.849921953191769,0.038607257352025304,0.9597574370736958,0.3517284083565526,0.6080290287171431,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,406.072,44.0,5.0,4.0,3.0,12.5,58.400000000000006,0.2962962962962963,3.0,3.0,0.0,2.0,LCSB,0.9890531379281674
BWHOZHOGCMHOBV,0.8774055945233392,0.6435803526703484,4.080919002827795,4.127273782757457,0.0046485757229842006,0.8716994765646772,0.6763758680380455,0.19576333241003996,c1ccccc1,147.0804,21.0,2.0,1.0,1.0,6.0,17.07,0.0909090909090909,0.0,1.0,0.0,0.0,LCSB,2.5383680502741113
BXNANOICGRISHX,1.0499999999999998,0.24432320039482622,3.336893568241694,1.4380124987540153,0.014800026837792994,0.8182185475980746,0.3575153736430713,0.46070317395500326,O=c1ccc2ccccc2o1,363.0217,38.0,6.0,2.0,2.0,9.5,57.900000000000006,0.3636363636363636,0.0,5.0,1.0,1.0,LCSB,0.8898544908261669
BYYMILHAKOURNM,0.8874148314047379,0.3952341609631335,3.725653980958117,4.403272265905484,0.0007441795629741145,0.8819135775257618,0.4117559146267993,0.47015766289896255,c1ccccc1,237.0789,29.0,2.0,1.0,1.0,7.0,32.34,0.25,2.0,1.0,0.0,1.0,LCSB,1.1014513222944704
BZKPWHYZMXOIDC,0.8858081032657653,1.5105753750110608e-24,4.41795848604758,3.4073961346503183,0.01183062536358182,0.8985999766135654,0.3805631298697929,0.5180368467437725,c1nncs1,222.9954,19.0,2.0,1.0,1.0,6.5,115.04,0.6923076923076923,4.0,3.0,2.0,0.0,LCSB,1.60785682507749
CABMTIJINOIHOD,1.0050433927643225,0.45955421541374475,3.662046917466069,4.891000882142883,0.006766989384628799,0.9983307982363856,0.4581457890690598,0.5401850091673258,O=C1CN=C(c2ccc3ccccc3n2)N1,312.1343,40.0,3.0,3.0,2.0,11.5,91.65,0.2608695652173913,3.0,3.0,0.0,0.0,LCSB,1.3883847087189
CAWXEEYDBZRFPE,0.8229269141967216,0.21716353645873876,3.844798222747192,3.0054002757954925,0.01110989297376615,0.8076649173552322,0.3007680777177483,0.5068968396374839,O=c1nc[nH]c(=O)n1C1CCCCC1,253.1659,38.0,2.0,2.0,1.0,7.0,60.13,0.3333333333333333,4.0,2.0,0.0,0.0,LCSB,0.8630482384694257
CBVCZFGXHXORBI,0.9930610014698403,0.15092295147278625,3.407320938478276,4.760312004421756,0.0010957025508872703,0.9639354764592126,0.1547107417581387,0.8092247347010739,O=C(N[C@@H]1CCc2ccccc21)[C@@H](CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,614.3701,92.0,11.0,5.0,3.0,16.0,118.03000000000002,0.2,5.0,4.0,0.0,0.0,LCSB,0.542744024707458
CEQFOVLGLXCDCX,0.9911515848633653,0.5031208268541096,3.668676329217839,3.20330997267005,0.009692685111282774,0.967693619742173,0.5236530092078854,0.44404061053428767,c1ccc(N=Nc2ccccc2)cc1,270.1237,35.0,4.0,2.0,2.0,10.0,65.26,0.25,3.0,2.0,0.0,0.0,LCSB,1.4955515221990647
CGSLYBDCEGBZCG,0.6728173493009318,0.2397348283715334,3.952101606776714,5.517615503543942,0.0090255196650554,0.6615883536465588,0.2596801070520184,0.4089613733327543,O=[PH](Oc1ccccc1)Oc1ccccc1,363.172,52.0,11.0,2.0,2.0,9.0,44.760000000000005,0.2,0.0,4.0,0.0,0.0,LCSB,0.6714065625256137
CIEXPHRYOLIQQD,0.8527693297704567,0.3127744603068249,3.4301284455602516,7.235493499885058,0.0007550856163683546,0.849884550349035,0.3129931361546993,0.5368914141943357,O=C(Nc1ccccc1)c1ccco1,302.1387,41.0,4.0,2.0,2.0,9.5,59.75,0.2272727272727272,1.0,4.0,0.0,0.0,LCSB,0.6722743972357518
CIFWZNRJIBNXRE,1.0042309247742653,0.48926775706908393,4.016794545942881,5.992510027993892,0.004224845123666722,0.9999995538068752,0.5122142593647159,0.48778529444215935,c1ccc(Nc2ncccn2)cc1,224.1182,30.0,2.0,2.0,2.0,10.0,37.81,0.1764705882352941,3.0,0.0,0.0,0.0,LCSB,2.000044078153899
CJCSPKMFHVPWAR,0.8336190689810533,0.19517760484399818,4.345853862136999,2.149574991550706,0.0022148295864056378,0.8161873862608301,0.4636470716794622,0.3525403145813679,c1ccccc1,212.0917,28.0,3.0,1.0,1.0,5.0,103.78000000000002,0.3333333333333333,1.0,4.0,0.0,0.0,LCSB,1.3875470076710084
CJPQIRJHIZUAQP,1.0499999999999494,0.297648496469853,2.8388850325635415,2.1042461595491777,0.005780460554054352,0.7267959454832116,0.311634665842884,0.41516127964032756,O=C(Cc1ccccc1)Nc1ccccc1,326.1751,47.0,5.0,2.0,2.0,10.0,46.61,0.1666666666666666,1.0,3.0,0.0,0.0,LCSB,0.5173720112272093
CLKZWXHKFXZIMA,1.0071440867445474,0.37749788239503995,3.4398433936176067,3.588229467277603,0.013433859411661036,0.963796409431079,0.374222080042698,0.5895743293883811,O=C(NCc1cccnc1)Nc1ccccc1,273.0982,32.0,4.0,2.0,2.0,10.0,97.16,0.35,4.0,3.0,0.0,0.0,LCSB,0.9808103749011492
CMEWLCATCRTSGF,0.9904027463355476,0.68381439199151,4.2510386246213825,4.175483377642354,0.003242019334963102,0.9863908522103212,0.762407586806987,0.22398326540333424,c1ccccc1,151.0866,21.0,2.0,1.0,1.0,5.0,32.67,0.2727272727272727,2.0,1.0,0.0,0.0,LCSB,3.4227145985349963
CNIGFESSDPOCKS,1.0499999999533551,0.240834973129057,2.6629486823684454,1.7654650568220744,0.0031448837391357324,0.6297305132493953,0.2662930889143418,0.36343742433505355,O=C(NCc1ccccc1)c1cccnc1Oc1ccc2c(c1)OCO2,455.1249,52.0,8.0,4.0,3.0,15.0,116.21,0.303030303030303,2.0,7.0,0.0,1.0,LCSB,0.4026387277923576
CNKHSLKYRMDDNQ,0.29782909496948823,0.6267302985178108,3.7441062488253727,9.119512405223368,0.02889636344443176,0.3172065904648696,0.6761575133644177,0.38685267221010045,O=C(NNC(=O)c1ccccc1)c1ccccc1,331.1208,42.0,2.0,2.0,2.0,10.0,49.41,0.217391304347826,2.0,2.0,0.0,1.0,LCSB,0.2376070737395339
CNWSQCLBDWYLAN,0.738963476239453,0.4992965023608284,4.0335675767029056,9.433434001716146,0.0036679410816805725,0.736733377110438,0.497401896909837,0.24163799383738366,__ACYCLIC__CNWSQCLBDWYLAN,117.1022,20.0,3.0,0.0,0.0,1.0,55.12,0.375,2.0,1.0,0.0,0.0,LCSB,1.3726517514944383
COYBRKAVBMYYSF,1.0499999999979834,0.4321006555115753,3.1016248150389942,1.6787833065713513,0.006491988288680704,0.8398800989695062,0.4773829836332516,0.3624971153362546,c1ccc2ncccc2c1,336.1361,45.0,8.0,2.0,2.0,8.5,48.42,0.217391304347826,1.0,3.0,0.0,1.0,LCSB,1.2684062490564416
CPHJEACXPATRSU,1.0003370232545643,0.22208594428318146,3.772988801983458,7.866705077207979,0.0011610668409787579,0.9999990076260628,0.2228420271112412,0.7771569805148215,__ACYCLIC__CPHJEACXPATRSU,302.3054,60.0,17.0,0.0,0.0,0.0,43.7,0.1428571428571428,1.0,2.0,0.0,0.0,LCSB,1.0723487895406931
CVXBEEMKQHEXEN,1.0497530323920696,1.876196785983641e-20,4.364678063077619,1.5434978493996443,0.031990941249402986,0.9847967737867112,0.4821419542434993,0.5026548195432119,c1ccc2ccccc2c1,202.0863,26.0,1.0,2.0,2.0,8.5,38.33,0.2,1.0,2.0,0.0,0.0,LCSB,1.6271372629993026
CXXVJZRGOOIVOD,1.0499999999999998,0.17243283181434327,3.045269343689194,4.028294859920116,0.016509676584983347,0.8747861001805833,0.1512956812559828,0.7234904189246005,O=C1OC2(CCN1CC1CCOCC1)CCN(C1CCN(C(=O)c3cncnc3)CC1)CC2,556.3857,89.0,7.0,5.0,1.0,10.0,88.10000000000001,0.225,5.0,4.0,0.0,0.0,LCSB,0.5175433636448584
DBEPLOCGEIEOCV,1.007436828552215,0.2467410696770084,3.866948471927508,6.608437775705826,0.005604045833433567,0.9996483977981648,0.2558908432685096,0.7437575545296553,O=C1C=CC2[C@H]3CCC4CCC[C@H]4[C@@H]3CC[C@H]2N1,373.285,63.0,1.0,4.0,0.0,7.0,58.2,0.1481481481481481,2.0,2.0,0.0,0.0,LCSB,1.0829529968153528
DFPAKSUCGFBDDF,0.9608508892885411,0.6756090799251203,4.180228063671866,6.361757574409096,0.0028735222980542413,0.9587109415779196,0.707088507005957,0.25162243457196254,c1ccncc1,123.0553,15.0,1.0,1.0,1.0,5.0,55.98,0.3333333333333333,2.0,1.0,0.0,0.0,LCSB,2.9972368642160836
DGFTWBUZRHAHTH,0.9841050530307481,0.5274257139102349,4.056132395350742,5.903039803804055,0.0036255742178809064,0.9795395008430658,0.5594446726065779,0.4215262015432911,c1ccccc1,164.1434,29.0,4.0,1.0,1.0,4.0,26.02,0.0833333333333333,1.0,0.0,0.0,0.0,LCSB,2.086390865978498
DGFVZQGXKQCQGK,1.0499999999999998,0.41079026078398584,3.1573298895424746,2.9760427440346806,0.02726256759394083,0.9323508415724392,0.3839310367938204,0.5484198047786188,O=C(NCc1ccccc1)c1c[nH]c2cccnc2c1=O,324.1343,41.0,5.0,3.0,3.0,13.5,84.07999999999998,0.25,3.0,3.0,0.0,0.0,LCSB,0.9269199668716992
DIOYAVUHUXAUPX,1.0499999999999998,0.2090196943934902,2.5920953762771526,2.839188516968692,0.009972398082413977,0.5620152323391067,0.1987693630828239,0.36324586925628277,__ACYCLIC__DIOYAVUHUXAUPX,354.3003,64.0,17.0,0.0,0.0,3.0,57.61000000000001,0.16,1.0,3.0,0.0,0.0,LCSB,0.3283951509180361
DIZKGJLRHOCMTP,0.8361092613967037,0.5799449133096297,3.3810867391521096,19.999999999999993,0.00807039873443095,0.8361080690751763,0.5958616156539639,0.26616040349062764,c1ccc(Cc2ccccc2)cc1,226.1226,32.0,3.0,2.0,2.0,9.0,29.1,0.1176470588235294,1.0,1.0,0.0,0.0,LCSB,1.3194205823525942
DJDSLBVSSOQSLW,0.6611913353772377,0.5828673307926605,3.8001200223260785,19.999999999999996,0.008703239284951309,0.6476411939150967,0.5852404123626079,0.09402343575000105,c1ccccc1,279.1591,42.0,8.0,1.0,1.0,6.0,63.6,0.2,0.0,4.0,0.0,0.0,LCSB,0.8984462822056154
DJNZZLZKAXGMMC,1.0499999999999998,8.143979076256269e-17,4.261599683654855,1.4995024499036698,0.02288528311638075,0.9710275486718704,0.4365735166879302,0.5344540319839401,O=C1CCN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCNCC4)cc3)ncc2N1,544.2842,74.0,6.0,5.0,2.0,13.0,102.93,0.3076923076923077,7.0,3.0,0.0,2.0,LCSB,1.460018099233379
DJRKHTCUXRGYEU,0.981729557821227,0.40486050333304063,3.8514918618229204,4.86914240491289,0.009418299220845002,0.9718894806453534,0.4193185646921204,0.552570915953233,c1ccccc1,194.1539,33.0,6.0,1.0,1.0,4.0,35.25,0.1428571428571428,1.0,1.0,0.0,0.0,LCSB,1.503571873033071
DMBHHRLKUKUOEG,0.980383858878496,0.5376738571025462,3.9451892656292182,5.944871931153135,0.005132680554414668,0.9731583290018117,0.5509951701065327,0.422163158895279,c1ccc(Nc2ccccc2)cc1,170.0964,24.0,2.0,2.0,2.0,8.0,12.03,0.0769230769230769,1.0,0.0,0.0,0.0,LCSB,1.9818334118644425
DNRJTBAOUJJKDY,1.0071255676828825,1.4636069304664565e-18,4.241975997230066,1.3653955557019246,0.017473351634534583,0.90370678576326,0.4110849463844653,0.4926218393787947,c1ccc2c(c1)CCCC2,259.2056,45.0,1.0,2.0,1.0,6.0,17.07,0.0526315789473684,0.0,1.0,0.0,0.0,LCSB,1.2828452860899986
DNTGGZPQPQTDQF,0.9441616411802378,0.42684720040399904,3.68135163868206,5.856166278829058,0.0026135873601130627,0.9415353924004844,0.4277268533858903,0.5138085390145941,c1ccccc1,204.1383,32.0,3.0,1.0,1.0,6.0,20.31,0.1333333333333333,1.0,1.0,0.0,0.0,LCSB,1.1035712726731095
DNUAYCRATWAJQE,1.0338734262681062,4.642640909786457e-13,4.1508111530594975,1.720237494380299,0.00448538433015729,0.9559389922899136,0.3678015881307979,0.5881374041591158,O=c1cccnn1-c1ccccc1,409.0573,40.0,5.0,2.0,2.0,10.0,70.42,0.4074074074074074,2.0,4.0,0.0,5.0,LCSB,1.2451975644491036
DOIRQSBPFJWKBE,0.5838226042194198,2.2954771427598363e-20,4.572025857740381,10.244614326787385,0.022668237381248214,0.5936531938755153,0.3940328155361509,0.22802182856736153,c1ccccc1,279.1591,42.0,8.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,LCSB,0.8951954870297447
DPWPWRLQFGFJFI,0.68853007402851,0.5847496401839127,3.777168961462803,6.921647166258651,0.005867055155253001,0.6832552121787984,0.5778972101598767,0.11040252295289454,c1ccccc1,160.1121,25.0,3.0,1.0,1.0,6.0,3.24,0.0833333333333333,1.0,0.0,0.0,0.0,LCSB,1.358252097979805
DSKJPMWIHSOYEA,1.0499999999999998,0.27072350658144884,3.5730478922391335,2.7301755256312172,0.012839064284532508,0.9889437019108164,0.3139752627923677,0.6749684391184487,c1cncnc1,317.1642,45.0,8.0,1.0,1.0,6.0,84.42,0.3809523809523809,4.0,3.0,1.0,0.0,LCSB,0.9904151240657376
DTAPQAJKAFRNJB,0.7084361233029663,0.43174568066672775,3.427031003585507,1.6966730662313043,0.002172521218696382,0.6451648756399503,0.4680075408565078,0.17715733478344248,c1ccccc1,208.1332,32.0,2.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,LCSB,0.8936502115974871
DUFVKSUJRWYZQP,0.71998356928803,0.36644823199741056,3.1561681275736846,4.184717956323361,0.0022112820588827456,0.6729751583522846,0.3639472009606792,0.30902795739160543,O=C1NCCS1,284.0538,34.0,6.0,1.0,0.0,3.0,46.61,0.4375,1.0,3.0,2.0,0.0,LCSB,0.4906523185503697
DWFZBUWUXWZWKD,1.0499999999999934,0.3105794702593677,3.01529140921644,2.5872834545585466,0.004249337895152672,0.8210167870108662,0.3207171937090894,0.5002995933017769,O=c1cc(SCc2ccccc2)cn[nH]1,365.1449,49.0,3.0,2.0,2.0,9.0,34.89,0.2083333333333333,2.0,1.0,1.0,1.0,LCSB,0.5867310281024231
FAOZLTXFLGPHNG,0.8180483443355028,0.27196060017748136,3.5056031091719095,1.7568568800228053,0.000892588498835931,0.7102135075376482,0.3540251408597293,0.3561883666779189,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,377.2123,56.0,1.0,4.0,0.0,8.0,74.6,0.1851851851851851,0.0,4.0,0.0,1.0,LCSB,0.6423533878376297
FBMQNRKSAWNXBT,0.9961735249944876,0.6918388973130424,4.078669253189762,6.926850318848427,0.0005571323637938671,0.9953601680866028,0.7406726984121561,0.25468746967444666,O=C1c2ccccc2C(=O)c2ccccc21,239.0815,28.0,0.0,3.0,2.0,11.0,86.18,0.2222222222222222,2.0,2.0,0.0,0.0,LCSB,2.973347914689654
FBOUIAKEJMZPQG,0.9953648520808264,0.2554427528657539,3.4002805501039357,8.718383413864725,0.00045608604195617494,0.9935984355940988,0.2548588848395899,0.7387395507545089,C(=C\n1cncn1)/c1ccccc1,326.0821,38.0,3.0,2.0,2.0,8.5,50.94,0.2857142857142857,3.0,1.0,0.0,2.0,LCSB,0.7549317975564231
FCBQJNCAKZSIAH,1.0499999999999998,0.2072100103600892,3.213112318702016,2.443625286882149,0.02028313604965088,0.87262087334658,0.237153363866055,0.635467509480525,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccccc4)CC3)cc2o1,403.1486,51.0,6.0,4.0,3.0,14.0,66.31,0.25,2.0,3.0,1.0,1.0,LCSB,0.5451489311238148
FFGPTBGBLSHEPO,1.0499999999999998,0.6964284326747322,3.458471974553037,1.3618154316670714,0.005563386471186439,0.9562633720528084,0.7607395520619066,0.19552381999090185,C1=Cc2ccccc2Nc2ccccc21,237.1022,30.0,0.0,3.0,2.0,11.0,46.330000000000005,0.1666666666666666,2.0,1.0,0.0,0.0,LCSB,2.71081379553623
FFHQNQNMELQOEF,1.0499999999999998,0.2724698530139961,3.1892028455431216,4.878440497350206,0.018632011234855153,0.9901159068932908,0.241854917940203,0.7482609889530878,O=C(Nc1cc(NCc2ccccc2)c2ccccc2n1)c1ccccc1,409.1659,51.0,6.0,4.0,4.0,18.5,87.03999999999999,0.1935483870967742,4.0,2.0,0.0,0.0,LCSB,0.5444747108409589
FFSSWMQPCJRCRV,0.9125429247964142,0.6678636120641687,4.285143160521386,10.312235073502663,0.004716155001560832,0.916760031595338,0.691878509189564,0.22488152240577408,c1ccc2ncccc2c1,241.977,20.0,1.0,2.0,2.0,8.5,50.19,0.3333333333333333,1.0,2.0,0.0,2.0,LCSB,2.93669474606031
FIQMHBFVRAXMOP,1.0016023402551673,0.40689136406215604,4.045572245253374,6.659119945369062,0.005931503114430168,0.9994745770174596,0.4282287846559008,0.5712457923615588,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,279.0933,35.0,3.0,3.0,3.0,13.0,17.07,0.1,0.0,1.0,0.0,0.0,LCSB,1.6320754816613694
FMKMKBLHMONXJM,0.9905498917566872,0.5741691834877213,4.0074711477465685,4.8907936656374895,0.00550230543766261,0.9832640316761798,0.6056441437333914,0.37761988794278845,c1ccc(-n2cccn2)cc1,174.1026,24.0,1.0,2.0,2.0,7.5,43.84,0.2307692307692307,3.0,0.0,0.0,0.0,LCSB,2.291857965018211
FNYLWPVRPXGIIP,1.000895190179687,0.47372970037750844,4.2570051575519114,7.274610387294413,0.0008105272692163384,0.999998819431682,0.5505249742315171,0.44947384520016487,c1ccc(-c2cnc3ncncc3n2)cc1,254.1149,30.0,1.0,3.0,3.0,11.5,129.62,0.3684210526315789,7.0,0.0,0.0,0.0,LCSB,2.3158498133804284
FOXFZRUHNHCZPX,0.9848928343695659,0.29955735399366723,3.896225142880694,4.199202337254457,0.004493391961910574,0.9769630184479974,0.3477107724492062,0.6292522459987913,O=c1cnnc[nH]1,215.0961,28.0,1.0,1.0,1.0,5.0,73.8,0.4285714285714285,4.0,1.0,1.0,0.0,LCSB,1.3547081635117342
