group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
HBBVCKCCQCQCTJ,0.5143366151132688,0.1819330689584623,3.8718169047506263,2.5451526582166464,0.00025135234800290155,0.4372863835058445,0.2380097526501174,0.19927663085572708,c1ccc(OCCCOc2ccccc2)cc1,403.1751,55.0,12.0,2.0,2.0,10.0,102.29,0.2413793103448276,0.0,7.0,0.0,0.0,LCSB,0.3880162548086416
HBPDKDSFLXWOAE,0.8914301922041594,0.2809370719933619,4.069891080343215,3.311174697257083,0.0022126150525151596,0.8317042088782298,0.4007518324871878,0.430952376391042,c1nncs1,229.1118,31.0,1.0,1.0,1.0,4.5,58.120000000000005,0.4,4.0,1.0,1.0,0.0,LCSB,1.4226917268481258
HDDSHPAODJUKPD,0.9572937489867401,0.4597838438476134,4.020894403264781,5.521555088192715,0.0009017272421436352,0.9413459523437858,0.4920091876333532,0.4493367647104326,c1ccc(Sc2ccc3[nH]cnc3c2)cc1,300.0801696777345,34.0,3.0,3.0,3.0,12.0,67.00999999999999,0.2857142857142857,3.0,2.0,1.0,0.0,WUR,2.057331854012157
HDHLIWCXDDZUFH,0.8951250855695051,0.26526015651527074,3.946944105762608,4.468396220851964,0.0007509072143313577,0.8446569743674478,0.3149922163411242,0.5296647580263236,c1ncnc(NC2CC2)n1,254.1434,36.0,4.0,2.0,1.0,5.0,62.73,0.3529411764705882,5.0,0.0,1.0,0.0,LCSB,1.361112832387876
HDOVUKNUBWVHOX,0.4826410651109208,0.3211074342192463,3.840334190104069,2.8655890081909097,0.0016351978242619778,0.4467663411787414,0.3411690036825349,0.10559733749620653,O=c1nc[nH]c2[nH]cnc12,325.162200927734,43.0,7.0,2.0,2.0,9.0,151.14,0.4347826086956521,6.0,4.0,0.0,0.0,WUR,0.5693959576304759
HDVAWXXJVMJBAR,0.9947944953779693,0.4809793154492068,4.226064009584042,6.598229423342127,0.003269915467954456,0.9894038497749976,0.5525186750940335,0.4368851746809641,C1CCN2CCCCC2C1,170.15397644043,31.0,1.0,2.0,0.0,2.0,23.47,0.1666666666666666,1.0,1.0,0.0,0.0,WUR,2.6674963649389114
HEZNVIYQEUHLNI,0.8989179889582026,0.4674677111240897,3.4604957285601445,3.6604056568760255,0.005745432851922491,0.7064342503515273,0.4713700491326481,0.23506420121887922,c1ccccc1,226.0896,30.0,4.0,1.0,1.0,5.0,38.33,0.2666666666666666,1.0,2.0,1.0,0.0,LCSB,1.2427872685472228
HFCYZXMHUIHAQI,1.0499999999992862,0.41877156421543754,2.7916840907644764,2.0626260774371974,0.008464190254763148,0.5605436849580137,0.4268700585010044,0.13367362645700925,O=C(Nc1ccccc1)Nc1cnns1,221.0492,23.0,2.0,2.0,2.0,8.5,66.91,0.4,4.0,1.0,1.0,0.0,LCSB,1.002986209029836
HGBGXSPIBLZGHS,1.0499999999999994,0.34825866846642106,2.6949080094403137,1.728472652381293,0.007272387560302451,0.5100463231344369,0.3694669417947847,0.1405793813396522,c1ccc([C@@H]2CCCc3ccccc32)cc1,385.0539,42.0,3.0,3.0,2.0,11.0,72.19,0.2916666666666667,2.0,2.0,1.0,2.0,LCSB,0.6841956152543057
HJJPJSXJAXAIPN,0.625864410045987,0.28387352499378166,3.6348532414390133,10.343127997314323,1.1842609891148675e-05,0.5978534332966622,0.2839351524145432,0.313918280882119,C1=CCNCC1,156.10188293457,24.0,1.0,1.0,0.0,3.0,29.54,0.2727272727272727,1.0,2.0,0.0,0.0,WUR,0.610657990084409
HKPHPIREJKHECO,0.5788360462525556,0.31546352615601425,3.348001038725177,14.043743597703665,0.008731836816688262,0.4001282598787383,0.3288382541727251,0.09886492169119648,c1ccccc1,312.1725,47.0,9.0,1.0,1.0,5.0,29.54,0.1904761904761904,1.0,2.0,0.0,1.0,LCSB,0.4014474999309853
HKQYGTCOTHHOMP,1.0382144645867506,0.533191298260511,4.016581446782463,3.870072704135704,0.004159508320077856,0.9947916970108786,0.5977529097601779,0.39703878725070063,O=c1c(-c2ccccc2)coc2ccccc12,269.0808,32.0,2.0,3.0,3.0,12.5,59.67,0.2,0.0,4.0,0.0,0.0,LCSB,2.546254674902467
HLFSDGLLUJUHTE,0.9911789766112824,0.4483043155826444,4.051986872842368,4.5376919099673625,0.0014187538165695863,0.9639226762984744,0.510204662554012,0.4537180137444624,c1ccc([C@H]2CN3CCSC3=N2)cc1,205.0794296264645,26.0,1.0,3.0,1.0,7.0,15.6,0.2142857142857142,2.0,0.0,1.0,0.0,WUR,2.1091769116694077
HMXDWDSNPRNUKI,0.8659174181279266,0.21130034990509491,3.967373747047956,2.8191103359661804,0.0026707577622984455,0.7552792714207971,0.3289515177362912,0.4263277536845059,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,521.0505,54.0,5.0,4.0,3.0,13.5,50.16,0.2580645161290322,4.0,1.0,0.0,3.0,LCSB,1.140194178685309
HOMGKSMUEGBAAB,1.0499999999999998,0.291841373044175,3.5480952360130704,3.7450399420633587,0.01431489356588997,0.7778707360536992,0.2958641296741617,0.48200660637953746,O=[PH]1NCCCO1,261.0321,29.0,5.0,1.0,0.0,2.0,41.57,0.5,2.0,2.0,0.0,2.0,LCSB,0.9438900997594362
HPDHKHMHQGCNPE,1.0499999999999998,0.27850898375782845,3.51031387025099,3.985661975385563,0.009922583979444182,0.7496572135577841,0.2800350000639562,0.46962221349382793,C=C1CCCC(=O)OCC2=CCNCC[C@H](OC1=O)C2=O,366.192047119141,53.0,0.0,2.0,0.0,7.0,93.14,0.2692307692307692,1.0,6.0,0.0,0.0,WUR,0.9045058087431852
HRKAMJBPFPHCSD,0.3760565459479743,0.363283448375424,3.6851569440411676,19.999974861842198,0.00034811897361689307,0.3760130501408398,0.3639174502708054,0.013081134573810493,__ACYCLIC__HRKAMJBPFPHCSD,267.173248291016,44.0,9.0,0.0,0.0,1.0,44.760000000000005,0.2941176470588235,0.0,4.0,0.0,0.0,WUR,0.4539346522053515
HSHNITRMYYLLCV,1.0062307852111705,0.4918436274349667,3.996244753474267,5.226300520908092,0.0008461749363506919,0.9841065506352632,0.5256330195816421,0.4584735310536211,O=c1ccc2ccccc2o1,177.0546,21.0,0.0,2.0,2.0,8.5,50.44,0.2307692307692307,0.0,3.0,0.0,0.0,LCSB,2.115860031677056
HSMVPDGQOIQYSR,1.0499971886808284,0.18140638307907178,3.2896756878773243,19.999999999999996,0.011031008928827472,0.2657073808514147,0.1994975915426176,0.0969043692109213,C(=Nc1ccccc1)n1ccnc1,346.0929,38.0,5.0,2.0,2.0,8.5,39.41,0.3478260869565217,3.0,1.0,0.0,4.0,LCSB,0.1995826282599953
HTJGLYIJVSDQAE,0.8602048440549569,0.2522831933140276,3.719372821211025,2.7459818199713255,0.0006403141253405336,0.6811432605907402,0.3156336043553585,0.3655096562353817,C1CCN2CCC[C@@H]2C1,260.150390625,39.0,3.0,2.0,0.0,3.0,90.23,0.3333333333333333,1.0,5.0,0.0,0.0,WUR,0.9254434380507922
HWVNEWGKWRGSRK,0.7123095617917734,0.12833884474369076,4.1907702266997,2.7196388548833523,0.0014560694025390365,0.6515270699720429,0.3050785435977244,0.3464485263743185,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,472.0659,48.0,7.0,3.0,3.0,12.5,59.42,0.3225806451612903,1.0,3.0,2.0,4.0,LCSB,0.950991052335249
HXHWSAZORRCQMX,0.9574446162942469,0.5148142731666505,4.1620695908551895,3.2006291894333443,0.002261936148756904,0.921288505553772,0.6257845907421336,0.2955039148116384,c1ccc2[nH]cnc2c1,266.0958,33.0,4.0,2.0,2.0,8.0,67.01,0.3333333333333333,3.0,2.0,1.0,0.0,LCSB,2.6263774576421164
HXTGXYRHXAGCFP,1.0499999999999998,0.28929555746562685,3.5808272043917433,4.973927814447464,0.005289472601290001,0.8307163160340549,0.2902168812945404,0.5404994347395146,c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,374.2126,55.0,7.0,3.0,2.0,9.0,41.93,0.1851851851851851,1.0,3.0,0.0,1.0,LCSB,0.9260854816454244
HYAFETHFCAUJAY,1.0499999999999994,0.3390980316610705,3.4260433551712977,6.315522043673236,0.006297166418826376,0.7227503187804974,0.3306503257981854,0.3920999929823121,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,357.1267,45.0,7.0,3.0,2.0,11.0,68.28999999999999,0.24,2.0,3.0,1.0,0.0,LCSB,0.7696608111364559
HYYBABOKPJLUIN,0.9276504069610509,0.7765678580671984,4.2432856644189565,5.4301898742231245,0.00025374297967478926,0.9259205898522102,0.8065379019554626,0.11938268789674755,c1ccc(Nc2ccccc2)cc1,242.1176,33.0,3.0,2.0,2.0,9.0,49.33,0.1666666666666666,1.0,2.0,0.0,0.0,LCSB,4.033877570494815
HZJKXKUJVSEEFU,1.049999468649262,0.326262830107647,3.265677260256661,19.99999999999224,0.004055653320682947,0.3713991500185278,0.3273786678569236,0.052211286787407385,c1ccc(CCn2cncn2)cc1,289.1215,37.0,6.0,2.0,2.0,9.5,54.5,0.25,4.0,0.0,0.0,1.0,LCSB,0.4033817109579019
IAJNXBNRYMEYAZ,0.9111814706429633,0.5571467902699543,3.69134136925973,3.322054572860179,0.00019232556450151042,0.8134396541156433,0.5799015010325643,0.23353815308307901,C=C(c1ccccc1)c1ccccc1,278.1176,36.0,4.0,2.0,2.0,12.0,50.09,0.1428571428571428,1.0,2.0,0.0,0.0,LCSB,1.858373030254195
IAKHMKGGTNLKSZ,1.0499999999999998,0.35920846184063954,3.814665762683356,2.12721293701644,0.0057974246049394456,0.8513689789599213,0.4854897802773407,0.36587919868258056,O=c1cccc2c(c1)CCCc1ccccc1-2,400.1755,54.0,5.0,3.0,2.0,11.5,83.09,0.2413793103448276,1.0,6.0,0.0,0.0,LCSB,1.6604382414055772
IANUJLZYFUDJIH,1.0499999999999847,0.3360417209514521,2.276794076514606,1.6901684117854137,0.004904405506768087,0.4289333913033967,0.3480800866443976,0.08085330465899909,O=C(COc1nncs1)Nc1ccccc1,364.0737,37.0,5.0,2.0,2.0,8.5,55.32000000000001,0.4166666666666667,3.0,2.0,1.0,4.0,LCSB,0.5284164225112218
IBXPYPUJPLLOIN,0.861358484837208,0.5562479742066456,3.8455751440231634,5.783055137852236,0.0013419876952334975,0.8395997904140469,0.5615495549586446,0.2780502354554023,c1c[nH]cn1,142.0611,17.0,1.0,1.0,1.0,4.5,60.96,0.5,3.0,2.0,0.0,0.0,LCSB,1.8481365477668965
ICFJFFQQTFMIBG,0.6062619956886319,0.38830454388996144,3.6338868015801067,19.99999999999856,0.008275580852330775,0.6042054018174393,0.4016182100023523,0.22872057734288953,c1ccccc1,206.14,30.0,3.0,1.0,1.0,6.0,97.78,0.3333333333333333,5.0,0.0,0.0,0.0,LCSB,0.7068161833623875
IDIMIWQPUHURPV,1.042866280233712,0.27695617333678385,3.512951460865036,4.648573273914339,0.0024180863470578246,0.7571880500014505,0.282060671382094,0.4751273786193565,C=C1CCCC(=O)OCC2=CC[NH+]3CC[C@H](OC1=O)[C@H]23,368.1708679199215,51.0,1.0,3.0,0.0,7.0,116.12000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR,0.7671203778481722
IEDVJHCEMCRBQM,1.0499999999999998,0.2201186346250808,4.156535921775497,2.105654276260177,0.006481686377967483,0.91563424267977,0.4868119021065182,0.4288223405732518,c1ccc(Cc2cncnc2)cc1,291.145294189453,39.0,5.0,2.0,2.0,8.0,105.51,0.3333333333333333,4.0,3.0,0.0,0.0,WUR,1.9820234030141843
IFOLNWVBRSCJOJ,0.9792313716280103,0.3426373571300594,3.967431127411003,4.109347126664108,0.0005839385647219737,0.9225426593778776,0.4063934573096989,0.5161492020681787,O=c1cc[nH]cn1,154.097213745117,22.0,1.0,1.0,1.0,5.0,57.78,0.3636363636363636,3.0,1.0,0.0,0.0,WUR,1.6832404341844025
IIAGSABLXRZUSE,1.0499999999999614,0.2581711819847943,2.041464616970878,1.0777883531011185,0.0019023039769613768,0.4073786655943093,0.3085934729007715,0.0987851926935378,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,479.079254150391,53.0,7.0,3.0,2.0,11.0,191.12999999999997,0.4516129032258064,2.0,10.0,2.0,0.0,WUR,0.4550668961605805
IIBYAHWJQTYFKB,1.0499999999999983,0.30150110577789196,3.0085466035519057,2.8928530776061527,0.007066986023508568,0.4846561487326461,0.3031121790823843,0.18154396965026182,O=C(NCCc1ccccc1)c1ccccc1,362.1154,45.0,7.0,2.0,2.0,10.0,75.63,0.24,1.0,4.0,0.0,1.0,LCSB,0.4986533953634999
IIMUEPCADBPEMF,1.0499999999999985,0.3324571377360053,2.104097075388269,1.315121037645019,0.0036347056106085305,0.4438307043078717,0.3584612355323618,0.08536946877550988,__ACYCLIC__IIMUEPCADBPEMF,277.033050537109,32.0,8.0,0.0,0.0,3.0,69.67,0.5333333333333333,0.0,5.0,2.0,0.0,WUR,0.5374334559876435
IIQKUGXEGMZCLE,0.8997000965187738,0.3616679528419783,4.100598373799533,6.370514783090563,0.008013177181034769,0.8977488530932045,0.4067262950871456,0.49102255800605893,c1ccc(Cc2ccc3nc[nH]c3c2)cc1,298.118621826172,37.0,3.0,3.0,3.0,12.0,87.24,0.2727272727272727,3.0,3.0,0.0,0.0,WUR,1.7149299149186938
IITCWRFYJWUUPC,0.8844049740231431,2.8423993798853413e-22,4.5543285002491665,1.8158075630339607,0.007952996076005777,0.7918686808428421,0.4586879790638111,0.33318070177903103,c1ccncc1,252.123,35.0,6.0,1.0,1.0,6.0,65.49,0.2777777777777778,1.0,4.0,0.0,0.0,LCSB,1.5669818667020186
IKVXBIIHQGXQRQ,0.2962279713689611,0.1395598060127462,4.700941674297218,2.8265197262598734,0.0006731480575428944,0.29262587388061,0.2397405868668605,0.052885287013749505,O=C(Nc1ccccc1)c1ccccc1,364.111,44.0,5.0,2.0,2.0,10.0,46.61,0.24,1.0,3.0,0.0,2.0,LCSB,0.2531233091366423
ILBONRFSLATCRE,1.0499999999999996,0.23409307673270904,3.4663389665514237,1.817153063454253,0.010317470099280059,0.6708263451862012,0.331850156043616,0.3389761891425852,N=C1SCCS1,256.0225,28.0,5.0,1.0,0.0,3.0,47.89,0.5,1.0,3.0,2.0,0.0,LCSB,0.9525717432700757
IMTMBDXEKMXETQ,1.0499999999999992,0.27683972972077686,2.8294490596762336,1.8883060067662454,0.0038194041240517886,0.4738390521921899,0.3037896568479581,0.1700493953442318,c1ccccc1,268.0928,32.0,7.0,1.0,1.0,7.0,135.56,0.4210526315789473,3.0,5.0,0.0,0.0,LCSB,0.5079090405908334
INFDPOAKFNIJBF,0.7079031533520319,0.404902709614011,4.411570835716602,3.8941505125576983,0.013714468094523983,0.7095027349491708,0.5341376150642881,0.17536511988488268,c1cc(-c2cc[nH+]cc2)cc[nH+]1,187.1230392456055,28.0,1.0,2.0,2.0,8.0,7.76,0.1428571428571428,2.0,0.0,0.0,0.0,WUR,1.530896323060315
IOPTXXRNXCPJGO,0.42234986472303093,4.761874534841259e-13,5.18319537088738,2.8646819069414855,0.0013863840815494962,0.4209046630246552,0.3699940927278922,0.05091057029676299,c1ccccc1,258.079620361328,32.0,4.0,1.0,1.0,7.0,72.47,0.3529411764705882,1.0,4.0,1.0,0.0,WUR,0.5344103027244957
IOUNQDKNJZEDEP,0.8070632439117044,0.14450602207291974,1.9011973876451735,0.8838399673519126,0.0005224980527432344,0.2837227737069142,0.2047909460917235,0.07893182761519069,O=c1[nH]c2ccccc2o1,367.9941,36.0,7.0,2.0,2.0,9.0,53.6,0.4285714285714285,1.0,4.0,2.0,1.0,LCSB,0.1995826282599953
IPEHSCPRVOWQFQ,0.696581084064802,0.2831532580213431,3.746179423021526,4.470523027298763,0.001971476922550058,0.6236650254764711,0.2949609621812927,0.3287040632951784,O=S(=O)(NC1CCCCC1)c1ccccc1,269.1318,38.0,3.0,2.0,1.0,7.0,63.400000000000006,0.2777777777777778,2.0,2.0,1.0,0.0,LCSB,0.752862422838308
IPKKHRVROFYTEK,0.5298982394874968,0.44828260037772905,4.348422989802762,19.99999999999924,0.018346317666446378,0.4966334996598019,0.4521057038154861,0.09697822294589575,c1ccccc1,307.1904,48.0,10.0,1.0,1.0,6.0,52.60000000000001,0.1818181818181818,0.0,4.0,0.0,0.0,LCSB,1.0213223197834354
IPRJXAGUEGOFGG,1.0499999999999998,0.3870045724111909,3.002146981652529,2.88749593443303,0.0028138175553800967,0.5464722416954568,0.3917164828808923,0.15475575881456455,c1ccccc1,214.089553833008,29.0,5.0,1.0,1.0,6.0,46.17,0.2857142857142857,1.0,2.0,1.0,0.0,WUR,0.8250993272270486
IRGFNBRYIWLUOO,1.0499999999999998,0.2331480219476275,3.382243581124221,4.318094887814872,0.007885504831614654,0.6261141444265875,0.230323365365435,0.39579077906115256,O=C(/C=C/c1ccccc1)NC1CCC(CCN2CCc3ccc(-c4ncon4)cc3CC2)CC1,503.2817,72.0,7.0,5.0,3.0,15.5,71.26,0.1891891891891892,4.0,2.0,0.0,1.0,LCSB,0.49483012004703
IRIAEXORFWYRCZ,0.3435184180680922,0.23299537443463475,4.410135635976999,3.5096778924885017,0.0010453168866630513,0.3399394158065359,0.2793233644940013,0.06061605131253461,O=C(OCc1ccccc1)c1ccccc1,313.1434,43.0,7.0,2.0,2.0,10.0,52.60000000000001,0.1739130434782608,0.0,4.0,0.0,0.0,LCSB,0.3238986637229993
IRJQWZWMQCVOLA,0.5720558307060045,0.2275754062569159,4.029840015265316,2.984956820231181,9.756414243496305e-05,0.5262963631552341,0.2955054753068656,0.2307908878483685,O=C(NN=Cc1ccccn1)Nc1ccccc1,335.095,36.0,4.0,2.0,2.0,11.0,103.68,0.375,4.0,3.0,0.0,2.0,LCSB,0.7090477547227377
IRSCQMHQWWYFCW,0.5977386407503633,2.7234100816512103e-15,4.9452972190342335,3.9545103516718068,0.002630457220674259,0.5952041541441282,0.5096006272897979,0.08560352685433026,O=c1[nH]cnc2[nH]cnc12,256.104644775391,31.0,5.0,2.0,2.0,8.0,139.28,0.5,5.0,4.0,0.0,0.0,WUR,1.2660606961221483
ISRUGXGCCGIOQO,0.5484399319833763,4.466984871504516e-16,4.656077661973715,5.229052766362464,0.001304003504698121,0.5470771336558075,0.3801156776393319,0.16696145601647555,c1ccccc1,210.1125,30.0,3.0,1.0,1.0,5.0,47.56,0.2666666666666666,1.0,3.0,0.0,0.0,LCSB,1.012515589428476
ISZQNKFXNXQTTF,0.4400454347859375,0.28013282211314955,4.400800799033499,3.3780421295871506,0.0005991777455036343,0.4350090080818257,0.3470297061209498,0.08797930196087589,C(=NOCc1ccccc1)c1ccccc1,395.121368408203,45.0,7.0,2.0,2.0,11.0,80.48,0.3214285714285714,2.0,4.0,0.0,3.0,WUR,0.5715615313501317
ITYMTTQVNYAJAA,1.0499999999999985,0.18479432245700317,2.6207738406443126,1.1520116736223536,0.0031012202158870895,0.4361373341450978,0.2721093758698473,0.16402795827525052,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,449.233032226563,65.0,4.0,4.0,0.0,9.0,100.90000000000002,0.21875,0.0,6.0,0.0,1.0,WUR,0.4738033423921438
IUBSYMUCCVWXPE,1.0499999999996452,0.33688149704307485,3.5278536469712627,4.16023098817425,0.003068660504121786,0.7855569697106265,0.3450938138179034,0.4404631558927231,c1ccccc1,268.191680908203,44.0,9.0,1.0,1.0,4.0,50.72,0.2105263157894736,1.0,3.0,0.0,0.0,WUR,1.102840246199815
IUHMIOAKWHUFKU,1.0499999999999998,0.2781895694866964,3.23287252528159,1.7801795396742461,0.0032913085937346567,0.6079424044235695,0.3479742501773052,0.2599681542462643,c1ccc([C@H]2C[C@@H](c3ccc4c(c3)OCO4)c3cccnc32)cc1,532.233,72.0,10.0,5.0,3.0,16.0,115.18,0.2051282051282051,1.0,7.0,0.0,0.0,LCSB,0.8560020752958105
IVUXTESCPZUGJC,1.0496834690337864,0.2821343299969577,3.2577961009310323,9.36735715824162,0.0004469850959726729,0.4409945914424151,0.2814009558296881,0.159593635612727,c1ccc(Oc2ccccc2)cc1,291.0895,35.0,3.0,2.0,2.0,9.0,41.57000000000001,0.25,2.0,2.0,0.0,1.0,LCSB,0.3883703045374465
IXBQSRWSVIBXNC,0.21539020860248714,0.13549350777364358,4.0702067100605195,13.097554784550237,0.006101418540397857,0.209659087437468,0.1290083391144397,0.0903527986951895,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)CNC(=O)CCNC1=O,825.450378417969,119.0,13.0,2.0,1.0,16.0,284.93999999999994,0.3050847457627119,8.0,10.0,0.0,0.0,WUR,0.1995826282599953
IXSZQYVWNJNRAL,1.049999999999989,0.35079380938731275,3.2192545381780246,5.163353183081244,0.007772140835782498,0.5476084107299123,0.3390905115953348,0.20851789913457747,c1ccc(C2=NC(c3ccccc3)CO2)cc1,360.177,49.0,4.0,3.0,2.0,10.0,30.82,0.1923076923076923,1.0,2.0,0.0,2.0,LCSB,0.685740269108394
IYAZLDLPUNDVAG,1.0499999999999998,0.30430276593401334,3.671979833590886,5.531746337303815,0.007316937312790729,0.9163473547762514,0.3005034894279422,0.6158438653483091,c1ccc(-n2nc3ccccc3n2)cc1,324.207,49.0,3.0,3.0,3.0,11.0,50.94,0.1666666666666666,3.0,1.0,0.0,0.0,LCSB,1.1432147278214495
IYIKLHRQXLHMJQ,1.0488537263730138,0.1256863022806322,3.256359499681352,19.999999999999996,0.0013297155870509749,0.1739812342930265,0.1279183846691967,0.05004305739589761,O=C(c1ccccc1)c1coc2ccccc12,646.031,60.0,11.0,3.0,3.0,12.0,42.68,0.1935483870967742,1.0,3.0,0.0,2.0,LCSB,0.1995826282599953
IZFZCMFMJKDHJZ,1.0499999999999998,0.256410010050461,3.2462834905133495,1.9892347277404459,0.019694053155969293,0.5995703822513024,0.2961919890986081,0.3033783931526943,N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=N,417.060485839844,38.0,2.0,3.0,2.0,12.0,40.32,0.3928571428571428,4.0,0.0,1.0,6.0,WUR,0.7698673463589716
IZXSCPRWPYQTJH,0.92328030669012,0.32438693506410043,3.6456654581505092,5.476389848093776,0.003118097324641786,0.798858690304107,0.3263216063762708,0.4725370839278363,C=C1CCCC(=O)OC[C@H]2CC[NH+]3CC[C@@H](OC1=O)[C@@H]23,354.191528320313,52.0,0.0,3.0,0.0,6.0,95.89,0.28,1.0,6.0,0.0,0.0,WUR,0.9358185434162776
JAEZSIYNWDWMMN,0.730731944488684,0.6790988771141199,4.121550031376136,9.35293931410846,0.0017593939327955818,0.7287419094059076,0.6794537124099844,0.05120713502477081,__ACYCLIC__JAEZSIYNWDWMMN,119.0637,17.0,0.0,0.0,0.0,1.0,15.27,0.4285714285714285,2.0,0.0,1.0,0.0,LCSB,2.2785895478846014
JALVTHFTYRPDMB,0.9941714732013289,0.26701523599615007,4.2576596101231745,11.814345780936202,0.0011144638297789502,0.9924654094969596,0.3063437066457741,0.6861486632488787,C1CC[C@@H]2CC[C@@H]3[C@H](CCC4[C@H]3C[C@H]3[C@@H]4C[C@H]4CCCCN43)C2C1,400.357452392578,74.0,0.0,6.0,0.0,6.0,23.47,0.0689655172413793,1.0,1.0,0.0,0.0,WUR,2.4726617852849064
JBDHZKLJNAIJNC,1.0499999999999998,0.34312656200033254,3.282401974923573,3.0056231685676496,0.011441949977427403,0.636840327349356,0.346943605700511,0.289896721648845,c1ccc(Oc2ccccn2)cc1,350.059,37.0,6.0,2.0,2.0,11.0,57.650000000000006,0.2916666666666667,1.0,4.0,0.0,2.0,LCSB,0.8588587864647171
JBIJLHTVPXGSAM,0.997182238959417,0.8248469243019422,4.365926004545851,4.772070708516502,0.0003720382776088291,0.9952019968389384,0.8843088052646407,0.11089319157429767,c1ccc2ccccc2c1,144.0808,20.0,0.0,2.0,2.0,7.5,26.02,0.0909090909090909,1.0,0.0,0.0,0.0,LCSB,4.896266854606785
JCCNYMKQOSZNPW,1.0499999999999816,0.6189656873365114,3.5860929583409393,3.888914087822139,0.005220636955990945,0.9105511290786006,0.6236661475563465,0.28688498152225406,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,383.1521,50.0,1.0,4.0,2.0,12.0,42.43,0.1851851851851851,2.0,2.0,0.0,1.0,LCSB,2.2114281683971218
JEJREKXHLFEVHN,1.0499999999999987,0.23810950792285066,3.2036216603415606,1.537170295779346,0.0022208687948913537,0.5834764698882529,0.3330075234538812,0.2504689464343717,O=C(Cc1ccccc1)O[C@H]1C[C@@H]2N[C@H](C1)[C@H]1O[C@H]12,320.149780273438,44.0,4.0,4.0,1.0,8.0,82.53,0.2608695652173913,1.0,5.0,0.0,0.0,WUR,0.8118340868403311
JHSPCUHPSIUQRB,0.956484275830249,1.2775484840520074e-13,4.673610660102965,3.338874011562125,0.008363358961888641,0.9487097739532876,0.61361761510876,0.3350921588445276,c1ccccc1,189.9823684692385,16.0,1.0,1.0,1.0,5.0,43.09,0.3636363636363636,1.0,1.0,0.0,2.0,WUR,3.0527708176508153
JHWNWJKBPDFINM,1.0138257282483116,0.3019095266376544,3.9794455289145225,5.732857090509027,0.0020793121641473574,0.9892246251127628,0.338213512185386,0.6510111129273768,O=C1CCCCCCCCCCCN1,198.1852,37.0,0.0,1.0,0.0,2.0,29.1,0.1428571428571428,1.0,1.0,0.0,0.0,LCSB,1.6851602535126615
JIIOLEGNERQDIP,1.0499999999940886,0.5634340227268925,3.5712895094928845,2.3807926847858623,0.00139587059874356,0.8559317357705454,0.6099138498264197,0.24601788594412566,c1ccccc1,163.123031616211,26.0,2.0,1.0,1.0,5.0,24.39,0.1666666666666666,2.0,0.0,0.0,0.0,WUR,1.91828721542839
JJAPPCJXQFKMJL,1.0499999999989198,0.27556594580356514,4.192377591434856,2.570642256410578,0.00043522525204467346,0.9609223649314828,0.517004088208608,0.44391827672287476,c1ccc(-c2ccnn2-c2ccccc2)cc1,363.0973,41.0,5.0,3.0,3.0,12.5,44.120000000000005,0.28,2.0,2.0,1.0,2.0,LCSB,2.138919868785224
JJCFRYNCJDLXIK,0.8099657398147206,0.4733244823962699,3.7457276925506933,19.999999999999996,0.006217292421948175,0.8096208088760911,0.4827471160760668,0.3461773342668909,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,288.174835205078,43.0,0.0,4.0,2.0,12.0,3.24,0.0454545454545454,1.0,0.0,0.0,0.0,WUR,1.2031101225049206
JJJPNTQYUJPWGQ,1.0027929954101231,0.45927019666629365,3.995387626618742,5.673089954004323,0.0054780338069176995,0.9858181537206896,0.4937410954083626,0.492077058312327,c1ccc(CCCc2ccccn2)cc1,198.1277,30.0,4.0,2.0,2.0,8.0,12.89,0.0666666666666666,1.0,0.0,0.0,0.0,LCSB,2.068143403828411
JLFNLZLINWHATN,1.0499999999999998,0.4500452594522491,3.490196623615167,19.999999999999996,0.11421786590357035,0.9644027254689276,0.372402716466603,0.5920000090023245,__ACYCLIC__JLFNLZLINWHATN,239.1489,38.0,13.0,0.0,0.0,0.0,77.38000000000001,0.375,0.0,6.0,0.0,0.0,LCSB,1.3745438153813545
JLRGJRBPOGGCBT,0.4614576015214301,0.27825548423174484,4.001430972609482,2.6044339490507022,0.0010134870139238495,0.4296033536233845,0.3169566218276626,0.11264673179572188,c1ccccc1,271.1111,36.0,5.0,1.0,1.0,7.0,75.27000000000001,0.3333333333333333,2.0,3.0,1.0,0.0,LCSB,0.5275047891227312
