rep,fold,arm,P1,S2,S4,E30,E45,E60,E75,E90
1,2,mass_decile_per_energy_mean,0.1630434014298825,0.5855263157894737,0.046052631578947366,0.1897435657386602,0.18288125365152716,0.16320329276289794,0.14103547714769424,0.13033717662268338
1,3,B0,0.18815713560442412,0.0,0.0,0.22926883485905808,0.2129268879575279,0.18323452128409415,0.15918817470069668,0.14176394966439726
1,3,direct_ridge_per_energy,0.13763218011609868,0.5723684210526315,0.07894736842105263,0.17116020172987081,0.1589205075648786,0.13154165749188343,0.11328923267701253,0.09982394646742139
1,3,direct_hgb_per_energy,0.13164480535445633,0.6052631578947368,0.09210526315789473,0.17064653155389525,0.1532639171652677,0.12044914485067515,0.10277407913748576,0.09442372775191438
1,3,collapse_ridge_g,0.1380392740204111,0.5789473684210527,0.07894736842105263,0.18418466157359725,0.15694528171112,0.12755589664595018,0.10794253715097192,0.09342568904779831
1,3,collapse_hgb_g,0.1301957311006344,0.618421052631579,0.08552631578947369,0.17207932881273877,0.14503281997611242,0.12106761007512264,0.10507898762958075,0.09139641428358104
1,3,collapse_gp_ridge_both,0.1349862429657202,0.6052631578947368,0.11842105263157894,0.17450632010037137,0.15487064939054607,0.1279058885113961,0.10690474233091384,0.09390769666969463
1,3,collapse_gp_ridge_g_oracle_p,0.15330482671201273,0.5460526315789473,0.09210526315789473,0.1876584242250138,0.17869803712263005,0.14770564550942253,0.12485991923858927,0.11351818184672788
1,3,collapse_gp_oracle_g_ridge_p,0.0794372540499654,0.8157894736842105,0.039473684210526314,0.07634507366921255,0.07611773187036766,0.0810990685240606,0.08365659015311754,0.07971015631413401
1,3,collapse_gp_oracle_both,0.02001649262822849,0.993421052631579,0.0,0.021114726399345717,0.02276244120531446,0.01693738888347128,0.01816579695793962,0.0205575433577412
1,3,collapse_oracle_g_only,0.044206284456396634,0.9276315789473685,0.006578947368421052,0.06051491616923981,0.035926237268430694,0.03334992734343044,0.04108199732142599,0.044929996299010865
1,3,mass_decile_per_energy_mean,0.14644835171001053,0.5789473684210527,0.06578947368421052,0.1831597820481548,0.1665340781910351,0.1423453036296835,0.12109448553352456,0.10468732407315944
1,4,B0,0.17959128039664773,0.0,0.0,0.22129898911653492,0.2029454197802636,0.17229547346005902,0.15234905708257906,0.13465853963695712
1,4,direct_ridge_per_energy,0.13512253090893214,0.625,0.06578947368421052,0.18316427732308868,0.15808459053804286,0.12058916230117989,0.10072065704641636,0.08941479800574134
1,4,direct_hgb_per_energy,0.1316170511572229,0.6578947368421053,0.06578947368421052,0.1787816325599664,0.1560152423050192,0.11719188338194061,0.09402820369142252,0.08755642954383887
1,4,collapse_ridge_g,0.1426068826472222,0.5657894736842105,0.09210526315789473,0.19911965716100907,0.16017052146505745,0.12654073337354643,0.10763196009646307,0.09337735528140031
1,4,collapse_hgb_g,0.13171736192045036,0.6381578947368421,0.07894736842105263,0.18432103098210037,0.1525518350116649,0.11534899109297801,0.0957725031294674,0.08341010593687045
1,4,collapse_gp_ridge_both,0.13702199598540007,0.618421052631579,0.09210526315789473,0.19745648454809175,0.1561000644216789,0.1165034276234458,0.09787730546595494,0.08540692769222327
1,4,collapse_gp_ridge_g_oracle_p,0.1728077156697462,0.5394736842105263,0.19078947368421054,0.23867653966312377,0.198464519991883,0.1531490458735255,0.12699019080120316,0.11520077161128339
1,4,collapse_gp_oracle_g_ridge_p,0.09489438707159176,0.743421052631579,0.02631578947368421,0.08089691779901301,0.08749798213827953,0.09774335910613872,0.10399528499032218,0.10231471257512847
1,4,collapse_gp_oracle_both,0.025457727710044866,0.993421052631579,0.0,0.024156610585709715,0.03475881772697184,0.026726147062540666,0.015816056797341823,0.02193300895939655
1,4,collapse_oracle_g_only,0.05375711350008853,0.9539473684210527,0.0,0.07061070672948604,0.04716447531860242,0.04415078819039968,0.050573335363622414,0.05224939987321856
1,4,mass_decile_per_energy_mean,0.14752401128408368,0.6447368421052632,0.07894736842105263,0.1927603145215038,0.1698532935493156,0.13481863717092069,0.11810733205037299,0.10302375105956649
