group_key,s0,da,db,dk,dall
FQXXSQDCDRQNQE,0.004350690085235207,0.0038257112138144955,0.003828569872545813,0.0017904194117626475,0.004114343992062636
FSAVDKDHPDSCTO,0.006255923143964699,0.00505024779299699,0.0058923035379411185,0.004818102409048814,0.006110328708495741
FSVJFNAIGNNGKK,0.0014860304233592103,0.0010876619835890526,0.00010109157465514333,0.0007451652785709659,0.0014851946283502687
FTLQSQQQFMZPKO,0.0202616149960539,0.013654702288908662,0.020223572582430634,0.018641224779382393,0.020239184887964837
FULZLIGZKMKICU,0.03811582566919644,0.0362516157245112,0.0338154947653205,0.03787867064297612,0.03803329128812589
FUSNMLFNXJSCDI,0.006725532007450155,0.006178118777835138,0.0026601718281207077,0.00501030984957143,0.0067255299073179075
FWQYJOPJMIEKHZ,0.07980151507605762,0.07970348549706033,0.0703388507957844,0.07674021946098326,0.0797936295250086
FXKFFTMLFPWYFH,0.0010414318992328301,0.0007047678447996771,0.0005942782213619964,0.0008346648417704992,0.0008499787358381247
GBAWQJNHVWMTLU,0.04408658524202696,0.0439566867843119,0.04212622745106748,0.043699350954097084,0.044071998790090654
GCAOVMKRBUCSET,0.00970185574028958,0.000440393718059387,0.003888773675432158,0.0004981506384377863,0.009009433179349588
GDDNFNQRHNCJAZ,0.013137281700119595,0.0024225250034106416,0.010005646263061654,0.01143170265086789,0.013093309546202657
GDLIGKIOYRNHDA,0.0057643140645422634,0.004364339923116892,0.005690919142643769,9.737520163592434e-05,0.005744649834225062
GECHUMIMRBOMGK,0.007151645302629829,0.005182623415234925,0.006722805798604757,0.0068197830007592376,0.007077090995374828
GEPDYQSQVLXLEU,0.09043765277273252,0.09015238990080213,0.08987913212039919,0.09037333939012751,0.09039582212616647
GFNANZIMVAIWHM,0.008594984410115213,0.007976917152302846,0.00733110863737611,0.008497794889425805,0.008516375374399223
GGLIEWRLXDLBBF,0.020811680450659738,0.011392649142025165,0.020394033103698538,0.018544576624544087,0.020565819593732552
GGRWZBVSUZZMKS,0.03283086545350746,0.028293781071367347,0.031154240044931197,0.032500146628408444,0.0326798199377888
GHOKWGTUZJEAQD,0.004927541846559784,0.004581265236197805,0.0030961520171600265,0.004589976093625914,0.00484350341897203
GJTKAAFWJZWEPS,0.06090444198373261,0.001150605504265656,0.05834186604245165,0.026810840513127834,0.06082433684557292
GLTMLPGXPMAIOI,0.04000324896290908,0.037456384640516316,0.036420525211214506,0.03946438475654304,0.03956155371104925
GMBRUAIJEFRHFQ,0.005669832447237851,0.0015935761652105954,0.004500885566329854,0.00498664919602201,0.005567660690671483
