group_key,s0,da,db,dk,dall
HSMVPDGQOIQYSR,0.13854028987533595,0.001308380800096709,0.1372260977345179,0.01495545085697432,0.13793183783486207
HWVNEWGKWRGSRK,0.01885627842713901,0.00030508447237563227,0.0004309595745519458,0.003626404424625043,0.009603937388132045
HXHWSAZORRCQMX,0.014684273185009061,0.00690328079913642,0.013189466243107743,0.01448672610597723,0.014599876617779001
HXTGXYRHXAGCFP,0.02056148514520856,0.0022772758084862003,0.017268572163429637,0.014187139734928921,0.02033832419940191
HYAFETHFCAUJAY,0.01005812907450348,0.0029916971863150855,0.0048216725022209184,0.009314905321926248,0.009851101429485669
HYYBABOKPJLUIN,0.0132163558622043,0.012383850414294113,0.008668224735068609,0.012193112753557177,0.013173706349672252
HZJKXKUJVSEEFU,0.006498391082977357,0.0009341571734695605,0.0053252411878149004,0.003778002458085618,0.006416141721615517
IAJNXBNRYMEYAZ,0.06418764799411454,0.04223087071834773,0.05915075653097471,0.06304926060216075,0.06418628115849165
IAKHMKGGTNLKSZ,0.021477373681948787,0.004332606854721515,0.018531737755502542,0.019331922293189304,0.021283781410990493
IANUJLZYFUDJIH,0.005896161951185657,0.005671949869421988,0.0027691239588337815,0.005203880692505411,0.005772281776411153
IBXPYPUJPLLOIN,0.06382093106112277,0.052576944235247294,0.04038927855986118,0.05573590565905772,0.06357101146707966
ICFJFFQQTFMIBG,0.030268704436293318,0.026017377136722822,0.008470373346618019,0.02197243592982813,0.02991983007560113
IIBYAHWJQTYFKB,0.004301086644724658,2.7008581968562123e-05,0.003185146375820944,9.47024106228312e-06,0.004036124828933452
IITCWRFYJWUUPC,0.042475762252814755,0.03574924438979091,0.023159196159900884,0.039107307361509185,0.04205153672429106
IKVXBIIHQGXQRQ,0.036024186437801746,0.022856442386561496,0.03458298799723631,0.00031249023507378543,0.03562578728668814
ILBONRFSLATCRE,0.015861961854450792,0.012791706836748533,0.0016567837584003983,0.011722355520254139,0.015275452339773888
IMTMBDXEKMXETQ,0.01491731680814673,0.010757858639736653,0.00027581486911145217,0.0064545356810990495,0.014747350058220081
IOUNQDKNJZEDEP,0.07397708477369538,0.00010813345653792883,0.07242856564396133,0.003280665259185356,0.07374073521237291
IPEHSCPRVOWQFQ,0.0561865834307788,0.0474139269096298,0.0009900564798320938,0.03177071397716663,0.05615876756711784
IPKKHRVROFYTEK,0.12549975852035955,0.12107622162285607,0.11879309677945522,0.1124024081574491,0.1224231327665983
IRGFNBRYIWLUOO,0.04779815182558625,0.0046761487668795995,0.04504925747305058,0.017697192645652678,0.04748242230250343
IRIAEXORFWYRCZ,0.009872574417149968,0.005990692774423116,0.007549014910925602,4.351657579166127e-06,0.009851969234836725
IRJQWZWMQCVOLA,0.038765689211042405,0.032901421162571866,0.007434841150479744,0.02293294043428188,0.03876492441274488
ISRUGXGCCGIOQO,0.10719515162705806,0.10484933685128577,0.08862972672485214,0.09803628533898062,0.10642472243278182
IUHMIOAKWHUFKU,0.006601316165658384,0.0017625392830392201,0.001176026241410482,0.0002624395238431882,0.003942521895594351
IVUXTESCPZUGJC,0.025669782243076908,0.0020641996836399355,0.024902166367878485,0.005185671992465342,0.025668764483475447
IXSZQYVWNJNRAL,0.0031889476931380627,0.0024886340050213887,0.0005287225781012801,0.002849555018024727,0.002885019373758888
IYAZLDLPUNDVAG,0.023242043436527263,0.0045746032592678745,0.015424142566764255,0.019765867156668795,0.022777159317990594
IYIKLHRQXLHMJQ,0.30543361678834463,0.008363947821193873,0.2745013133619577,0.07009167267723285,0.30542477591540756
JAEZSIYNWDWMMN,0.18172362063331216,0.18134887933653462,0.17967093100517514,0.18108167232844546,0.18168895244238792
JBDHZKLJNAIJNC,0.009181398794686825,0.007976480919073707,0.0012715840523360774,0.007354283169356917,0.008445446122684065
JBIJLHTVPXGSAM,0.0003149880084416775,5.987947593498412e-05,9.062060045169924e-05,3.632928226544933e-05,0.000313232897902971
JCCNYMKQOSZNPW,0.04588838475697967,0.011910341687600613,0.04520138427733694,0.03820269608580408,0.045691695509995724
JHWNWJKBPDFINM,0.01997057347879641,0.00476916057327529,0.01465532998202852,0.018500480314397102,0.019879414877036285
JJAPPCJXQFKMJL,0.0028322481242114067,0.0001495250789751981,0.00230244739970419,0.00227971075258623,0.0027220874132895395
JJJPNTQYUJPWGQ,0.0030570135525851416,0.0007729311100840171,0.0003244439370578122,4.706793406066131e-05,0.0028856393060825696
JLFNLZLINWHATN,0.10902341744679732,0.003278087201403282,0.0020147827869802515,0.0005737455402557295,0.04356933153662404
JLRGJRBPOGGCBT,0.0072134089397239325,0.00522632195915101,0.0005468938077981449,0.00398109934563229,0.007165292345508918
JLYFCTQDENRSOL,0.02235331504531924,0.02129351587596614,0.006533653943420013,0.01640487142255557,0.022345085339113495
JNELGWHKGNBSMD,0.005662123886273304,0.002852171519624155,0.0017845851002286626,0.004683387424444719,0.00566016892715403
JNRLEMMIVRBKJE,0.01652674615446454,0.0047239328806107875,0.015988915706818246,0.01370076173897179,0.016295422412555403
JOOMJVFZQRQWKR,0.012275005289803393,2.6956878411301885e-05,0.004650944396746215,0.0057892526689248165,0.00807799267404355
JRBJSXQPQWSCCF,0.010564079043397331,0.0027805253022102376,0.010487474279347583,0.009443963422382025,0.010554671774233582
