key,libraries,routes,in_msnlib_v1_0
AFDYTPVYIGERJS,MCESCAF,parent;recorded,True
AFEFUQLFZKGIPE,MCEDIV,parent;recorded,False
AFEGGPMARRPYGE,ENAMMOL,parent;recorded,False
AFENDNXGAFYKQO,MCEBIO,parent;recorded,True
AFEVCSJFNQWWDF,MCEBIO,parent;recorded,True
AFFBILSSGXPTQB,MCEDIV,parent;recorded,False
AFFDHNIIGHONII,MCEDIV,parent;recorded,False
AFFQKOXRJTVUEF,ENAMMOL,parent;recorded,False
AFFSZTMKTYAZGP,ENAMDISC,parent;recorded,False
AFFVCIJVIYYBIN,ENAMDISC,parent;recorded,False
AFFZCQDLQIEQGB,MCEBIO,parent;recorded,True
AFGBXZOYRLZLGP,ENAMMOL,parent;recorded,False
AFGMKVWFQDNIAA,MCEDIV,parent;recorded,False
AFGZMGALFIMDHZ,ENAMDISC,parent;recorded,False
AFHCRQREQZIDSI,NIHNP,parent;recorded,True
AFHJQYHRLPMKHU,MCEBIO,parent;recorded,True
AFHSZBKDUTWXDX,ENAMMOL,parent;recorded,False
AFHWNNJNTNLCQF,TARGETMOL,parent;recorded,False
AFHZIXFGUDIAHA,MCEDIV,parent;recorded,False
AFISCLUAPGDWAC,ENAMMOL,parent;recorded,False
AFJRDFWMXUECEW,MCEBIO,parent;recorded,True
AFJYYKSVHJGXSN,MCEBIO;MCEDRUG,parent;recorded,True
AFLFKFHDSCQHOL,MCEBIO,parent;recorded,True
AFLLPWOQENRBGN,MCEDIV,parent;recorded,False
AFLMUIXSXJOUHV,MCEDIV,parent;recorded,False
AFLSJFCCDCGEOU,MCEDIV,parent;recorded,False
AFLZKGMZZBXNDQ,ENAMMOL,parent;recorded,False
AFMVESZOYKHDBJ,TARGETMOL,parent;recorded,False
AFNWNFVWOYAYRC,MCEDIV,parent;recorded,False
AFNXATANNDIXLG,MCEBIO;MCEDRUG,parent;recorded,True
AFOBLZPZBPMVGH,ENAMDISC,parent;recorded,False
AFOGJAQGTIJRSW,MCEDIV,parent;recorded,False
AFOKREIUUQFDNW,MCEBIO,parent;recorded,True
AFONDRLUJRXFDH,MCEDIV,parent;recorded,False
AFPGVTIIMWVBQM,MCEDIV,parent;recorded,False
AFPLNGZPBSKHHQ,TARGETMOL,parent;recorded,False
AFPMVLVIYVAFSP,MCEBIO,parent;recorded,True
AFPWDCHLVBQTNA,ENAMDISC,parent;recorded,False
AFPWDDYVTABLOL,ENAMDISC,parent;recorded,False
AFQPRSRXICHHBN,MCEDIV,parent;recorded,False
AFQUVCJQWUEWSE,MCEDIV;MCESCAF,parent;recorded,True
AFQWYRUBZJYCIF,NIHNP,parent;recorded,True
AFRGWGGHJYMSDU,MCEBIO;TARGETMOL,parent;recorded,True
AFRWEHUTHUXESS,MCEDIV,parent;recorded,False
AFSDNFLWKVMVRB,MCEBIO,parent;recorded,True
AFSKWXGSKKCBDW,MCEDIV,parent;recorded,False
AFSMXYOKHHCPRN,MCESCAF,parent;recorded,True
AFTWOHJFDGNPMN,MCEDIV,parent;recorded,False
AFTZZRFCMOAFCR,MCEBIO,parent;recorded,True
AFUFYTAYFCQENI,ENAMDISC,parent;recorded,False
AFUJLUWSTBUALR,MCEDIV,parent;recorded,False
AFUKATYPPWKGEW,MCESCAF,parent;recorded,True
AFUNGDKUHFAUDR,MCEDIV,parent;recorded,False
AFUNWWTXJJVJKY,MCESCAF,parent;recorded,True
AFUWQWYPPZFWCO,MCEBIO,parent;recorded,True
AFVLVVWMAFSXCK,MCEBIO,parent;recorded,True
AFVSBHDTOFOFNH,MCEDIV,parent;recorded,False
AFVXTGLOOQZLIX,MCEDIV,parent;recorded,False
AFVZYLQCBOIIPH,MCEDIV,parent;recorded,False
AFWAXJRBAGQMNO,MCEDIV,parent;recorded,False
AFWPMRSBMWGIMG,MCEDIV,parent;recorded,False
AFWWCQLBWKUSFY,MCEDIV,parent;recorded,False
AFXCMTPYFRKYNM,ENAMDISC,parent;recorded,False
AFXDVUIEBSVFOR,MCEDIV,parent;recorded,False
AFXQIMHHYHAYRN,MCESCAF,parent;recorded,True
AFXRSNQICUBCGZ,ENAMDISC,parent;recorded,False
AFXVTCSUHUTPQJ,ENAMMOL,parent;recorded,False
AFXXHCJJFHQZAS,MCEDIV,parent;recorded,False
AFYIWKNGSIYXCQ,NIHNP,parent;recorded,True
AFYNADDZULBEJA,MCEBIO;MCEDIV;MCESCAF,parent;recorded,True
AFZFFLVORLEPPO,MCEBIO;MCEDRUG,parent;recorded,True
AFZMAZIUJNBBML,MCEBIO,parent;recorded,True
AFZNMIWQLZFBKP,OTAVAPEP,parent;recorded,True
AFZVHYVJZXTZKB,MCESCAF,parent;recorded,True
AFZWZVLPIMHLSE,MCEBIO,parent;recorded,True
AGAAPCKBMLBWNN,OTAVAPEP,parent;recorded,True
AGABNGOXUSXQDD,TARGETMOL,parent;recorded,False
AGAJGRSMXOTQQY,MCEDIV,parent;recorded,False
AGALMVGEDNQROF,ENAMDISC,parent;recorded,False
AGANFXLJSIUCPL,ENAMDISC,parent;recorded,False
AGBCLJAHARWNLA,MCEBIO;TARGETMOL,parent;recorded,True
AGBQKNBQESQNJD,MCEBIO;MCEDRUG,parent;recorded,True
AGBSXNCBIWWLHD,MCEBIO,parent;recorded,True
AGDBBQCGPOPHKL,MCESCAF,parent;recorded,True
AGDFFRBWHBSWHS,ENAMDISC,parent;recorded,False
AGDFYOCGFKOOTL,MCEDIV,parent;recorded,False
AGDJLUYOZQFIEI,MCEDIV;MCESCAF,parent;recorded,True
AGDOJFCUKQMLHD,ENAMMOL,parent;recorded,False
AGEKNBHVEHZYGB,MCEDIV,parent;recorded,False
AGEMILMEBQWVTM,MCESCAF,parent;recorded,True
AGEYPZLJVXYNCJ,MCEDIV,parent;recorded,False
AGFBWUSDNWIEAD,ENAMDISC,parent;recorded,False
AGFCMZIZSJTEJV,ENAMDISC,parent;recorded,False
AGFSRICMGQSORU,ENAMDISC,parent;recorded,False
AGFXXLGOCSXKRP,MCEDIV,parent;recorded,False
AGFZNWWQGWGWRE,ENAMDISC,parent;recorded,False
AGFZQVNCSIRXFF,MCESCAF,parent;recorded,True
AGHANLSBXUWXTB,MCESCAF,parent;recorded,True
AGHDGYYFFAIILP,MCESCAF,parent;recorded,True
AGHGPMYHJXYVSW,MCEDIV;MCESCAF,parent;recorded,True
AGHHEHRVFDESNU,MCEDIV,parent;recorded,False
AGHLLFVFFAIZDA,MCEDIV;MCESCAF,parent;recorded,True
AGHSXJOULHNGNW,ENAMDISC,parent;recorded,False
AGHURIXQDUWSKL,MCESCAF,parent;recorded,True
AGHZCCHSEDFUAC,ENAMDISC,parent;recorded,False
AGIADZBLVQXLTJ,MCEDIV,parent;recorded,False
AGIHEVHWECDAPY,MCESCAF,parent;recorded,True
AGIMUTXQXSASMW,MCEDIV,parent;recorded,False
AGIQIKMGJVLKMA,NIHNP,parent;recorded,True
AGJBLWCLQCKRJP,MCEBIO;MCEDRUG,parent;recorded,True
AGJDUHGLFBOFPB,MCEDIV,parent;recorded,False
AGJMGGRSZQVSTF,MCESCAF,parent;recorded,True
AGJUYBCVTKMMJC,MCEDIV,parent;recorded,False
AGKJLIVJXPFSOW,ENAMDISC,parent;recorded,False
AGKUKGCMULWKOU,MCEDIV,parent;recorded,False
AGLKBEPKKDHHKY,MCEBIO,parent;recorded,True
AGLOKSSTUVDSHQ,MCESCAF,parent;recorded,True
AGLZCYHAVFVOBH,MCEDIV,parent;recorded,False
AGMQKWUVLYPZHJ,MCEDIV,parent;recorded,False
AGMRPTKPSOPHDH,MCEDIV,parent;recorded,False
AGNDEUAITGGUCA,MCEDIV;MCESCAF,parent;recorded,True
AGNLFBGKLOYLNA,MCEDIV,parent;recorded,False
AGNZVNGKFKRIFC,OTAVAPEP,parent;recorded,True
AGOGRDHCPZGRLZ,MCEDIV,parent;recorded,False
AGONSXWQZSAENM,OTAVAPEP,parent;recorded,True
AGOYDEPGAOXOCK,MCEBIO;MCEDRUG,parent;recorded,True
AGPIHNZOZNKRGT,MCEBIO,parent;recorded,True
AGPIIRVQZLVKKI,ENAMDISC,parent;recorded,False
AGPIXRKMZSNVNR,ENAMDISC,parent;recorded,False
AGPKWRIRSGPLIE,ENAMDISC,parent;recorded,False
AGPKZVBTJJNPAG,MCEBIO;MCEDRUG;TARGETMOL,parent;recorded,True
AGQWIWVWFLIEKQ,MCEDIV,parent;recorded,False
AGRCYAKHDLEFTO,MCEDIV,parent;recorded,False
AGRYIZUKIKYUFX,TARGETMOL,parent;recorded,False
AGRYOYJCVQAOGA,MCEDIV,parent;recorded,False
AGRZUANLVXMRCO,NIHNP,parent;recorded,True
AGSIDMRVRGPBIE,MCEDIV,parent;recorded,False
AGSPXMVUFBBBMO,MCEBIO,parent;recorded,True
AGSRLCOUEOEQMX,ENAMDISC,parent;recorded,False
AGTMJNQJWWWIHY,MCEDIV,parent;recorded,False
AGULBBVQCXSNNC,MCEDIV,parent;recorded,False
AGUMOELJBIJFGY,MCEDIV,parent;recorded,False
AGUYRBQUTLKJCE,MCEDIV,parent;recorded,False
AGVIDDQHAQSPIZ,MCEBIO,parent;recorded,True
AGVNHDNTFYHZNL,MCEBIO,parent;recorded,True
AGVUSIVHQYJTGX,MCEDIV,parent;recorded,False
AGWHHFCLYNYHDH,ENAMMOL,parent;recorded,False
AGWKGKUGJDMKMT,TARGETMOL,parent;recorded,False
AGWRSFSQBQIRBR,MCESCAF,parent;recorded,True
AGWUSGPKXCAQOS,NIHNP,parent;recorded,True
AGWWAZBCZYUZSH,MCEDIV,parent;recorded,False
AGXCELDCMBHOOZ,MCESCAF,parent;recorded,True
AGXRRPPWKOAOKP,MCEDIV,parent;recorded,False
AGXVJYFYUWOFHJ,ENAMDISC,parent;recorded,False
AGXWZJBRAIXLJC,MCEDIV,parent;recorded,False
AGXXOSOVMXXJAW,ENAMDISC,parent;recorded,False
AGYIAWHWIUZNSD,MCEBIO,parent;recorded,True
AGYLQHFTGWKECH,MCEDIV,parent;recorded,False
AGYPPOKFXIOJTJ,ENAMMOL,parent;recorded,False
AGZHGMHCHUYXPK,MCESCAF,parent;recorded,True
AGZJAYTYEAMCIT,MCEDIV,parent;recorded,False
AHAUEEJVMGRSKH,MCEDIV,parent;recorded,False
AHAWYEPSQQFYNK,MCEDIV,parent;recorded,False
AHBINDFMTBIHGC,ENAMDISC,parent;recorded,False
AHBJPGDMGKOLJC,TARGETMOL,parent;recorded,False
AHCDSFJHDYGIDO,MCESCAF,parent;recorded,True
AHCPUGQSEAEZJT,ENAMDISC,parent;recorded,False
AHCVHLAGTASHTI,ENAMMOL,parent;recorded,False
AHCYMLUZIRLXAA,TARGETMOL,parent;recorded,False
AHCYOTLTLQTPSU,MCEBIO,parent;recorded,True
AHDDRJBFJBDEPW,ENAMMOL,parent;recorded,False
AHDFWNJLFALBJP,MCEBIO,parent;recorded,True
AHDMXNQQAYOPPT,MCESCAF,parent;recorded,True
AHEAWSJEHSANGR,OTAVAPEP,parent;recorded,True
AHEFFGMZSXFFNR,ENAMDISC,parent;recorded,False
AHEKLJMVEGZHMQ,MCEDIV,parent;recorded,False
AHEPPHKAWGPZHP,MCESCAF,parent;recorded,True
AHEWZZJEDQVLOP,MCEBIO,parent;recorded,True
AHFFWDMVUPKMSC,MCEDIV,parent;recorded,False
AHFFWTMLFDZSOF,MCEBIO,parent;recorded,True
AHFKJCXVQOCLBK,MCEDIV,parent;recorded,False
AHFLGPTXSIRAQK,MCEBIO,parent;recorded,True
AHFLUNQCGSFRHV,MCEDIV,parent;recorded,False
AHFWCQSZBCXYMU,MCEDIV,parent;recorded,False
AHFWIQIYAXSLBA,MCEBIO;MCEDRUG,parent;recorded,True
AHFWMFYTOZFRHW,MCEDIV;MCESCAF,parent;recorded,True
AHFYTKJFWHIEBG,MCEDIV,parent;recorded,False
AHFZDNYNXFMRFQ,MCEBIO,parent;recorded,True
AHGKWEUISWIJRX,ENAMDISC,parent;recorded,False
AHGLUWXEXUCHRR,ENAMDISC,parent;recorded,False
AHGPVQKOFUZLOJ,NIHNP,parent;recorded,True
AHHBCCSJKYJOLS,MCEDIV,parent;recorded,False
AHHJZLDBBQVQLG,MCEDIV,parent;recorded,False
AHHKLTZSMVVPOJ,MCEDIV;MCESCAF,parent;recorded,True
AHHXLJGAODIDAX,MCEBIO,parent;recorded,True
AHIBMTDAJSKKKG,MCEDIV,parent;recorded,False
AHICYNFLULYZNY,MCESCAF,parent;recorded,True
AHIGHVHGVMATMO,MCEDIV,parent;recorded,False
AHIJZERZZWMUQC,MCESCAF,parent;recorded,True
AHITXPXITHQFPL,OTAVAPEP,parent;recorded,True
AHIVQGOUBLVTCB,MCEBIO,parent;recorded,True
AHJFZJXTJWVPMU,ENAMDISC,parent;recorded,False
AHJKRLASYNVKDZ,MCEBIO,parent;recorded,True
AHJPFHJGHVFKFC,ENAMDISC,parent;recorded,False
AHJRHEGDXFFMBM,MCEBIO;MCEDRUG,parent;recorded,True
AHJUHHDDCJQACA,MCEBIO,parent;recorded,True
AHKDJQYHVWSRLT,TARGETMOL,parent;recorded,False
AHKFLSJUSVCIQF,MCEDIV,parent;recorded,False
AHKPCKHDSIQVNI,NIHNP,parent;recorded,True
AHKUFTRUMQKIPH,NIHNP,parent;recorded,True
AHKWWZLRZSTGNG,MCEDIV,parent;recorded,False
AHKZZDBCYKFLER,MCESCAF,parent;recorded,True
AHLBNYSZXLDEJQ,MCEBIO;MCEDRUG,parent;recorded,True
AHLHZSCENKUUSF,ENAMMOL,parent;recorded,False
AHLPHDHHMVZTML,MCEBIO;MCEDRUG,parent;recorded,True
AHLQDGYWHVVBLD,MCEDIV,parent;recorded,False
AHMBZXRATZXNBV,ENAMDISC,parent;recorded,False
AHMDJPPAZSTARZ,MCEDIV,parent;recorded,False
AHMKHNVZGOQLRQ,MCEBIO,parent;recorded,True
AHMLVGBKYWVLQI,MCEDIV,parent;recorded,False
AHMMSNQYOPMLSX,MCEBIO,parent;recorded,True
AHMZUQZMIVRITQ,ENAMDISC,parent;recorded,False
AHNNKWXUZVXIBB,MCEDIV,parent;recorded,False
AHNNWZOVCRQAAH,MCEBIO,parent;recorded,True
AHNUBWYOIHCGFN,NIHNP,parent;recorded,True
AHOLGDPEXOATPB,MCEDIV,parent;recorded,False
AHOOZADJPNUFOQ,MCEBIO,parent;recorded,True
AHOQVWZLSOACNB,ENAMMOL,parent;recorded,False
AHORPLVGOCESEB,MCEDIV,parent;recorded,False
AHORZQHSBLWCTR,ENAMDISC,parent;recorded,False
AHOUBRCZNHFOSL,MCEBIO;MCEDRUG,parent;recorded,True
AHPHVPRNZUSFPS,MCEDIV,parent;recorded,False
AHQICMDPGCLBJU,MCEDIV,parent;recorded,False
AHQRDYSZMSEDQL,ENAMMOL,parent;recorded,False
AHQUPABYBGBTEE,MCEDIV,parent;recorded,False
AHQXHUYPQYSSMN,ENAMDISC,parent;recorded,False
AHRHVDQWRVQTLE,ENAMDISC,parent;recorded,False
AHRMOESDDSMHBE,ENAMDISC,parent;recorded,False
AHRODEKAKCVCRR,MCEDIV,parent;recorded,False
AHROYOFTHSBXBC,MCEDIV,parent;recorded,False
AHRZIILMXPBZGY,MCESCAF,parent;recorded,True
AHSBLTGXIHFFGO,MCEDIV,parent;recorded,False
AHSQFXVMAPKSHH,MCEDIV,parent;recorded,False
AHTHQFXCUWIYAC,ENAMDISC,parent;recorded,False
AHTPXZUVNHSCPL,MCEDIV,parent;recorded,False
AHTRGGWSBFOEEG,NIHNP,parent;recorded,True
AHTUSJZMLHIYPX,MCEDIV,parent;recorded,False
AHTXMJQSZAXOKE,MCEDIV,parent;recorded,False
AHUBQVNLBWQHPZ,ENAMMOL,parent;recorded,False
AHUBZPFZPWKGRK,MCESCAF,parent;recorded,True
AHUUJFPGZXAAKI,MCEDIV,parent;recorded,False
AHVBATBBFVYBGJ,ENAMMOL,parent;recorded,False
AHVVMCABQFRLTB,MCEDIV,parent;recorded,False
AHVXEXDRYIGQKJ,MCESCAF,parent;recorded,True
AHVXODVMORVSSK,ENAMMOL,parent;recorded,False
AHVZRTOQVTZULT,MCEDIV,parent;recorded,False
AHWHZHDWGBFSHU,MCEDIV,parent;recorded,False
AHWIQCNFNSWYFL,ENAMDISC,parent;recorded,False
AHWONPJLHQVHGO,MCEDIV;MCESCAF,parent;recorded,True
AHXFNSRJAMTTPZ,MCEDIV,parent;recorded,False
AHXKSPBJNLZCTH,MCEDIV,parent;recorded,False
AHYDXWXIFHIGFL,MCESCAF,parent;recorded,True
AHYFYYVVAXRMKB,OTAVAPEP,parent;recorded,True
AHYIJUKMQAHZNZ,ENAMMOL,parent;recorded,False
AHYKGFQPZAVMDS,ENAMDISC,parent;recorded,False
AHYOMNWKYGMYMB,NIHNP,parent;recorded,True
AHYPTBHDWRIMOE,MCESCAF,parent;recorded,True
AHZDPAMHAZFTEG,ENAMDISC,parent;recorded,False
AHZFWPXTSZCLDJ,TARGETMOL,parent;recorded,False
AHZJCDUFTPVPFM,ENAMMOL,parent;recorded,False
AHZNTYZRVAFFFF,MCEDIV,parent;recorded,False
AIAACORTNIPHEO,ENAMMOL,parent;recorded,False
AIAAJHQGWCEHFI,MCEDIV,parent;recorded,False
AIAISCQREGDMJM,MCEDIV,parent;recorded,False
AIALTZSQORJYNJ,TARGETMOL,parent;recorded,False
AIBNXPQFOOGEBO,MCEDIV,parent;recorded,False
AICAZXGESCZARP,MCEDIV,parent;recorded,False
AIDXBLCPVVCOJI,MCEDIV,parent;recorded,False
AIDXUEPFBXBUCP,MCEDIV;MCESCAF,parent;recorded,True
AIEIKDCUOSBJOT,MCEDIV,parent;recorded,False
AIEKWNLSTMFWLZ,MCEDIV,parent;recorded,False
AIFAKMZHNCHTNX,ENAMDISC,parent;recorded,False
AIFCFBUSLAEIBR,MCEBIO,parent;recorded,True
AIFQGBJZIGNMCC,MCEDIV;MCESCAF,parent;recorded,True
AIFRHYZBTHREPW,MCEBIO,parent;recorded,True
AIFSXXULXLBEPT,OTAVAPEP,parent;recorded,True
AIFTVMFOOMFTKF,MCEDIV,parent;recorded,False
AIFVFVGRWAMEBM,NIHNP,parent;recorded,True
AIFXMSDWXBFQTF,NIHNP,parent;recorded,True
AIGAZQPHXLWMOJ,MCEBIO,parent;recorded,True
AIGIVRNAAVQRPV,ENAMDISC,parent;recorded,False
AIGIYGGVXKPUNZ,MCEDIV,parent;recorded,False
AIHRWHPASCEREG,OTAVAPEP,parent;recorded,True
AIHVXKPMAWGFLZ,NIHNP,parent;recorded,True
AIIJHRRWARJHMW,MCEDIV,parent;recorded,False
AIJMJWLEFKZSRF,ENAMMOL,parent;recorded,False
AIJXSSCOLRWJSW,MCEDIV,parent;recorded,False
AIKMAJWJXJPJNB,TARGETMOL,parent;recorded,False
AILPXCDEDGHWQC,MCEDIV;MCESCAF,parent;recorded,True
AILRADAXUVEEIR,MCEBIO;MCEDRUG,parent;recorded,True
AILRDNQEPFMNQC,MCEDIV,parent;recorded,False
AILVBOHFGXNHCC,MCEBIO,parent;recorded,True
AIMKSSCHKNLLJG,MCEDIV,parent;recorded,False
AIMMAODZIAFJBT,MCEDIV,parent;recorded,False
AINAKPSWFUWZNT,ENAMDISC,parent;recorded,False
AINANRPIXOBBCM,ENAMDISC,parent;recorded,False
AINLQMYUCLAXPC,OTAVAPEP,parent;recorded,True
AINMATBTTSBOQI,MCESCAF,parent;recorded,True
AINNGWDCZZCBGA,ENAMDISC,parent;recorded,False
AINOADYFTSGHBU,MCESCAF,parent;recorded,True
AINZQPBKPWPYIY,ENAMDISC,parent;recorded,False
AIONOLUJZLIMTK,MCEBIO;MCESCAF,parent;recorded,True
AIOOJAWBQBWGRB,ENAMMOL,parent;recorded,False
AIPGFMVNUMXXEM,NIHNP,parent;recorded,True
AIPJQTFXJYRSEY,ENAMMOL,parent;recorded,False
AIPPUEXTIOHXAR,MCEDIV,parent;recorded,False
AIPQJCHMMVYIFQ,MCEDIV,parent;recorded,False
AIPUAWWRMTWWDW,MCEDIV,parent;recorded,False
AIQIIPXKYXNNNW,MCEDIV,parent;recorded,False
AIRYTVXHWKJRCJ,MCEDIV,parent;recorded,False
AISAGQPOXXTKJR,MCEDIV,parent;recorded,False
AISJFMPVWKQJBG,ENAMDISC,parent;recorded,False
AITGBRXOLACPPZ,MCEDIV;MCESCAF,parent;recorded,True
AITUDPDBIDQLPD,ENAMDISC,parent;recorded,False
AITZXSAFEYCTCH,ENAMDISC,parent;recorded,False
AIUBAOSWIQWLHB,MCEDIV,parent;recorded,False
AIUIUFUTNNMQQI,MCEDIV,parent;recorded,False
AIULWNKTYPZYAN,MCEBIO;NIHNP,parent;recorded,True
AIUPGQQXQSKJBB,ENAMDISC,parent;recorded,False
AIVSEVACPOBPOX,ENAMDISC,parent;recorded,False
AIVTVBHRYZGNQZ,ENAMDISC,parent;recorded,False
AIWFFLKNFFPPGL,MCEDIV,parent;recorded,False
AIWJVLQNYNCDSL,MCEBIO,parent;recorded,True
AIWRTTMUVOZGPW,MCEBIO,parent;recorded,True
AIXCYRCQBCQOAG,MCEDIV,parent;recorded,False
AIXMJTYHQHQJLU,MCEBIO,parent;recorded,True
AIXWQNQIJABQLY,ENAMDISC,parent;recorded,False
AIYBIWYKAJJTRU,MCEDIV,parent;recorded,False
AIYOSZSTSJWQRN,MCEDIV,parent;recorded,False
AIYQDMJWCMVRAQ,MCEDIV,parent;recorded,False
AIYYCTIRIUFLLA,MCEDIV;MCESCAF,parent;recorded,True
AIZCFEVDBIKBMZ,MCEDIV,parent;recorded,False
AIZGBPJAKQNCSD,MCEBIO,parent;recorded,True
AIZVFMRHIGKGBY,ENAMDISC,parent;recorded,False
AJACDNCVEGIBNA,TARGETMOL,parent;recorded,False
AJADDNHWWVHKKZ,ENAMDISC,parent;recorded,False
AJAFVPBKWACWAU,ENAMDISC,parent;recorded,False
AJALOVWJXGIFRK,MCEDIV,parent;recorded,False
AJBBEYXFRYFVNM,MCEBIO,parent;recorded,True
AJBGMDVXSIBMLC,MCEDIV,parent;recorded,False
AJCDZIDKYKCOMZ,MCEBIO,parent;recorded,True
AJCJQDHDAWZJCX,ENAMDISC,parent;recorded,False
AJCKJWUCJOJPQA,ENAMMOL,parent;recorded,False
AJCRDNMGBHSJBI,ENAMDISC,parent;recorded,False
AJCSUWGKNRMYLA,MCEDIV;MCESCAF,parent;recorded,True
AJCTXKDDRHDHGM,MCESCAF,parent;recorded,True
AJDOSOWQIXDHJF,MCEDIV,parent;recorded,False
AJDRREGOKQPMBR,ENAMDISC,parent;recorded,False
AJEBWVIODHBWMC,ENAMMOL,parent;recorded,False
AJEMFZRCUKJSES,MCEDIV;MCESCAF,parent;recorded,True
AJEVSSKUFAVOBS,MCEDIV,parent;recorded,False
AJFJTORMMHWKFW,MCEBIO,parent;recorded,True
AJFKKXIBHCRFJO,MCEBIO,parent;recorded,True
AJFWGALBMUTPJA,MCEDIV,parent;recorded,False
AJFWITSBVLLDCC,MCEBIO,parent;recorded,True
AJGDNYSVDJOAMN,MCESCAF,parent;recorded,True
AJGFGCOFIHCWBP,MCEDIV,parent;recorded,False
AJGJINVEYVTDNH,MCEDIV,parent;recorded,False
AJGWKJVKYNNKBR,ENAMDISC,parent;recorded,False
AJGYYVGRMFTRGQ,MCEDIV,parent;recorded,False
AJHALYCTPQKQDY,OTAVAPEP,parent;recorded,True
AJHKQYGDDKWRCK,MCEDIV,parent;recorded,False
AJHPGXZOIAYYDW,MCEDIV,parent;recorded,False
AJHUCLCRIWTQMB,OTAVAPEP,parent;recorded,True
AJHWRKGTAIYIML,MCEDIV;MCESCAF,parent;recorded,True
AJIPIJNNOJSSQC,TARGETMOL,parent;recorded,False
AJIWENHJCAXTFG,OTAVAPEP,parent;recorded,True
AJJHWJZAMWDEKK,OTAVAPEP,parent;recorded,True
AJJUBCVHYZGAOS,MCEDIV,parent;recorded,False
AJKIRUJIDFJUKJ,MCEBIO;MCEDRUG,parent;recorded,True
AJKJHNZOSDXMFL,MCEDIV;MCESCAF,parent;recorded,True
AJKWSWVFTGXVBD,MCESCAF,parent;recorded,True
AJLFOPYRIVGYMJ,MCEBIO,parent;recorded,True
AJLLTDOJUOWMMB,MCEDIV,parent;recorded,False
AJLOJUFSIDSBNN,MCEBIO,parent;recorded,True
AJLVEHFNMNRXNI,NIHNP,parent;recorded,True
AJMVYDIURQZFSI,MCESCAF,parent;recorded,True
AJNOEQYSEAIMOA,MCEDIV;MCESCAF,parent;recorded,True
AJOLJMVZEVQBCO,ENAMDISC,parent;recorded,False
AJOLYOGWPCFLQD,ENAMDISC,parent;recorded,False
AJPCHGPNUQPMTP,ENAMDISC,parent;recorded,False
AJPOHAYIVQHBDO,MCEDIV,parent;recorded,False
AJPXZTKPPINUKN,MCEBIO,parent;recorded,True
AJPYVHBBETUGBY,MCEDIV,parent;recorded,False
AJQCMPNKLSXUIT,MCEDIV,parent;recorded,False
AJQZNMCGFMDKGJ,MCESCAF,parent;recorded,True
AJRGHIGYPXNABY,MCEBIO,parent;recorded,True
AJRZBWDGGMBYKP,ENAMDISC,parent;recorded,False
AJSNPOILTPJCQT,MCEDIV,parent;recorded,False
AJSPSRWWZBBIOR,TARGETMOL,parent;recorded,False
AJSQZMVIZAIVEM,ENAMDISC,parent;recorded,False
AJSUQFZQPVVLHZ,MCEDIV,parent;recorded,False
AJSWJPUNUSNRBK,MCEDIV,parent;recorded,False
AJSWQHXKTBECQN,MCEDIV,parent;recorded,False
AJTBGZLEFOOMEN,MCEDIV,parent;recorded,False
AJTWAWALIAYHAF,ENAMDISC,parent;recorded,False
AJUSUMTUVOMMQU,MCEDIV,parent;recorded,False
AJVSQVXQCTVFFY,OTAVAPEP,parent;recorded,True
AJVZAQNEJHXULB,ENAMMOL,parent;recorded,False
AJWYAAYKWVWPBJ,MCEDIV,parent;recorded,False
AJXPQHZKOFODRC,MCEDIV,parent;recorded,False
AJXSXGNXXNXKQD,MCEDIV,parent;recorded,False
AJYWLGQTXZFBQK,ENAMDISC,parent;recorded,False
AJZBWHLMDUKQKO,ENAMDISC,parent;recorded,False
AJZMFVCWPFPTHP,MCEDIV,parent;recorded,False
AKAARVICNUHCNW,ENAMDISC,parent;recorded,False
AKANOQCBLUASKQ,MCEDIV,parent;recorded,False
AKAPFHGDRBFYJH,ENAMDISC,parent;recorded,False
AKARZXADDNXORH,NIHNP,parent;recorded,True
AKBLWMRHSSJVQN,MCEDIV,parent;recorded,False
AKBZONCYQRLAQF,MCEDIV,parent;recorded,False
AKCRNFFTGXBONI,MCEBIO,parent;recorded,True
AKCWZUMYKOPGTE,MCEDIV,parent;recorded,False
AKDCXBNGCABAKQ,OTAVAPEP,parent;recorded,True
AKDLSISGGARWFP,TARGETMOL,parent;recorded,False
AKDTULQUXNRHTN,MCEDIV,parent;recorded,False
AKDWVSRIPFDSCD,ENAMMOL,parent;recorded,False
AKECINLGBITRFT,MCEDIV,parent;recorded,False
AKEKAGBWNXIWSS,TARGETMOL,parent;recorded,False
AKEMWXQXBNBPCQ,ENAMDISC,parent;recorded,False
AKEUNCKRJATALU,MCEBIO,parent;recorded,True
AKEXCWHQCBKPQG,ENAMMOL,parent;recorded,False
AKFBZRLSYDLGQY,ENAMDISC,parent;recorded,False
AKFDBWIUWIWHRK,ENAMMOL,parent;recorded,False
AKFHEKOTLGYARS,MCESCAF,parent;recorded,True
AKFIXMYXISUTAF,NIHNP,parent;recorded,True
AKFKKGXWZMLHJB,MCEDIV;MCESCAF,parent;recorded,True
AKFQKBSAXQBYSP,MCEDIV,parent;recorded,False
AKGAXAQTMCUKOG,MCEDIV,parent;recorded,False
AKGGYBADQZYZPD,TARGETMOL,parent;recorded,False
