accession,cs_dir,cs_blob_sha,head_ce_string,head_frag_mode,head_ce_has_percent,head_ce_form,blob_2023_11,title,title_ce_text,title_adduct,api_instrument_type,api_ion_mode,design_row,in_2023_11_tree,blob_identical_2023_11,arm,n_conv_match,n_raw_match
MSBNK-Eawag_Additional_Specs-ET280106,Eawag_Additional_Specs,d66ad3735b34eb43b4d881147037a63281f3886a,90 % (nominal),HCD,True,N % (nominal),1b7ab6441c99141c0880dfd90b788e4f2d91b468,MPL-dm; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,90%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag_Additional_Specs-ET160204,Eawag_Additional_Specs,4da8b69f56e8dff540d0e0c63937dc5cc81790f0,60 (nominal),HCD,False,N (nominal),10b45a9924e24b52e30629d9f0bfc1e8ecf8df48,PRI_247.1079_16.2; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET090904,Eawag_Additional_Specs,7e140d0bb91fbb3b62faf9ee0f0c706156018360,60 (nominal),HCD,False,N (nominal),aabcb63207f8a748a6cc39c7db7e4b4e8c0e4d77,MEX_280.1544_16.8; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET220601,Eawag_Additional_Specs,a4e34dbd4a6f6f5bd392e7c31a44bc5dc821a34e,20 (nominal),HCD,False,N (nominal),aed7515326355601f17dbc29185278b28766429a,EP_M637; LC-ESI-QFT; MS2; CE: 20; R=35000; [M+H]+,20,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET310405,Eawag_Additional_Specs,dd25ad5dd99ecc0a41234b906544007c8b3be943,75 % (nominal),HCD,True,N % (nominal),dd25ad5dd99ecc0a41234b906544007c8b3be943,SMZ-AcOH; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,75%,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET120603,Eawag_Additional_Specs,3ec6aa24ee74e9de30c2d643eb50e6ec7feff97d,45 (nominal),HCD,False,N (nominal),e1eaf4d978a030d09bcf5cc8d11423c85024207c,NVE_247.1330_17.3; LC-ESI-QFT; MS2; CE: 45; R=17500; [M+H]+,45,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET190004,Eawag_Additional_Specs,5aafdc85242f809107b51b2970e1f213cab234ce,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",3d2f96bc57d405b53f1a9df3c4abeada9172de5f,VEN_278.2114_12.5; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,14.0
MSBNK-Eawag_Additional_Specs-ET130204,Eawag_Additional_Specs,2b2697769d1b9f38187e97d73995523ada3d251e,60 (nominal),HCD,False,N (nominal),6622fdc7f1141dd156d348dd5ed1595b0807b193,OCP_297.1002_16.5; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET250203,Eawag_Additional_Specs,e4ef6b0e989df34030f31396ee728af5c8b3e96d,30 (nominal),HCD,False,N (nominal),837f0dd280a2294eec07847e728f5bfae9de6d11,TEB_M388; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET190005,Eawag_Additional_Specs,7f75e13d495008c74693c3a052bf479d7ecad1c3,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",fce78b7b42fefbcd1f2636ccfd5e1a7d04614018,VEN_278.2114_12.5; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,14.0
MSBNK-Eawag_Additional_Specs-ET010103,Eawag_Additional_Specs,e2b899c6e37d629ff9ffde1e7c3c48f2fbaa0b12,45 (nominal),HCD,False,N (nominal),e2b899c6e37d629ff9ffde1e7c3c48f2fbaa0b12,CLC_317.1417_14.6; LC-ESI-QFT; MS2; CE: 45; R=17500; [M+H]+,45,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET290203,Eawag_Additional_Specs,808100805ae0e4a040a881d1df5e595edffca64a,45 % (nominal),HCD,True,N % (nominal),c9879ed4cd55692edbe39edf9eefb5017e021df9,BEZ-M; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,45%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag_Additional_Specs-ET220104,Eawag_Additional_Specs,41d2f49cd8c37397779e2b2f1bcddbd500ffbe51,70 (nominal),HCD,False,N (nominal),18e1e2ab1787a87e2a6bce00332305a6f55908b5,EP_M346; LC-ESI-QFT; MS2; CE: 70; R=35000; [M+H]+,70,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-Eawag_Additional_Specs-ET200902,Eawag_Additional_Specs,c6fcb330425d537a3bfa4ae75a030e9e84a467ea,20 (nominal),HCD,False,N (nominal),7797a4f7808218f3c3e4be583669adf66c6c808a,PRZ_M429; LC-ESI-QFT; MS2; CE: 20; R=35000; [M+H]+,20,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET200003,Eawag_Additional_Specs,43ec1d9d421047e5a06573931afad88b384027f4,40 (nominal),HCD,False,N (nominal),db741a7a6764a28e3f4f45aba53c4c532f3bb747,PRZ; LC-ESI-QFT; MS2; CE: 40; R=35000; [M+H]+,40,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET200502,Eawag_Additional_Specs,8867c90ef43d33b827ad1611b181367ba39525c3,30 (nominal),HCD,False,N (nominal),3d36339e3ba4dcde402e1a4ebc0eca04adda6203,PRZ_M392b; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET200803,Eawag_Additional_Specs,5ddf8e63d607aa76f8e0f0ca177287363c049e21,30 (nominal),HCD,False,N (nominal),7cf825181acdd7060d9981903dce3c31be9e30cd,PRZ_M298; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET220602,Eawag_Additional_Specs,ced87aabf40699bf68252315b803fea1fa38911d,40 (nominal),HCD,False,N (nominal),8d716ee601aabb2da61d98c52f4b6ac1d31ff987,EP_M637; LC-ESI-QFT; MS2; CE: 40; R=35000; [M+H]+,40,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET220202,Eawag_Additional_Specs,2393862c4a76ae4a47a53aa568f2e38937da55c2,30 (nominal),HCD,False,N (nominal),7c07a9f5ef40290619487a12c890f8ae7084b301,EP_M449; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET160206,Eawag_Additional_Specs,d18f37fa8516c8e0eea781956393d726a932793b,90 (nominal),HCD,False,N (nominal),d6a63470309a2e5dda008b1d74996cd13fbf557a,PRI_247.1079_16.2; LC-ESI-QFT; MS2; CE: 90; R=17500; [M+H]+,90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET200204,Eawag_Additional_Specs,7f1118d18d2cf2f04d958f4eb4924c32e0ea1649,50 (nominal),HCD,False,N (nominal),c08f98e0716e03688de21e98858102c8e0933e51,PRZ_M353; LC-ESI-QFT; MS2; CE: 50; R=35000; [M+H]+,50,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,both_arms_present,1.0,2.0
MSBNK-Eawag_Additional_Specs-ET200703,Eawag_Additional_Specs,60ba7bba6466f16e1a1a85f067bc17521611c6dd,50 (nominal),HCD,False,N (nominal),f93cb996b29ccb1d76c9ec43e1b38eff0f957646,PRZ_M325; LC-ESI-QFT; MS2; CE: 50; R=35000; [M+H]+,50,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET201504,Eawag_Additional_Specs,b9d9be9cb7c9127e5cb2682399f10b434982cf98,50 (nominal),HCD,False,N (nominal),22719803352506e992c4b53d4a3a80eea5440038,PRZ_M310; LC-ESI-QFT; MS2; CE: 50; R=35000; [M+H]+,50,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET201503,Eawag_Additional_Specs,362bd94f8646c171bfff636349a9042f09a15f46,30 (nominal),HCD,False,N (nominal),66045aa1cae64095a1bc5764edddac130f2bbf65,PRZ_M310; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET260004,Eawag_Additional_Specs,5c5c04131493fb59f5f6d956664b977fbad1f1db,60 (nominal),HCD,False,N (nominal),caa3d71f015e7cfc0bdf2eabae5e8b7edffb74ce,KET; LC-ESI-QFT; MS2; CE: 60; R=35000; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,9.0
MSBNK-Eawag_Additional_Specs-ET140001,Eawag_Additional_Specs,8c3c6a14c166eb3ae113da533116c006ef309ec2,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",339ffd167e30fd337de465515e26a8dd81fe0e50,PAR_160.1122_8.5; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,14.0
MSBNK-Eawag_Additional_Specs-ET060302,Eawag_Additional_Specs,e7fb18b59d12c6384fa3dfe26c95d5047a3e682d,30 (nominal),HCD,False,N (nominal),c17980fd17029fbcd12e07e32725562ab81c3944,FEN_220.0944_12.9; LC-ESI-QFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET090105,Eawag_Additional_Specs,d7cefe8bdedb04c0e07ceebf8edd17a9b790de95,75 (nominal),HCD,False,N (nominal),5df818ab9c1d43acdd580bee6913c8aa4d3d7ebf,MEX_222.1488_17.1; LC-ESI-QFT; MS2; CE: 75; R=17500; [M+H]+,75,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET170406,Eawag_Additional_Specs,c98b51e1877e503a81f2f24deb691ff9ab090f42,90 (nominal),HCD,False,N (nominal),f29ecb8bb29f959e295189af24efe2046038d283,PYR_273.1235_11.5; LC-ESI-QFT; MS2; CE: 90; R=17500; [M+H]+,90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET310301,Eawag_Additional_Specs,0e2e753a2e61ad2e56c13afab7a58080383943eb,15 % (nominal),HCD,True,N % (nominal),cd9c8398403cebd1caaa9d8ae9f8ad3209a6cf58,SMZ-PtO; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,15%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag_Additional_Specs-ET320151,Eawag_Additional_Specs,e8217caff57a463d233ddfd2e380c70ee8c4f443,15 % (nominal),HCD,True,N % (nominal),1e4d16b6e3ad2b527cb555ee9eb59c23f9d161a3,MEF-Glu; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M-H]-,15%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET180001,Eawag_Additional_Specs,baaab2679e4c54d98c63fa8996a3b9c221d7d63f,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",ce5e443efc0777abaaa671d548e8abacd6fe16f3,SPI_298.2741_15.1; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,both_arms_present,4.0,10.0
MSBNK-Eawag_Additional_Specs-ET310252,Eawag_Additional_Specs,6f994e729a0ede1b10822dd62cce629c5f8d816d,30 % (nominal),HCD,True,N % (nominal),93526c024d880b5351f720ac28e248c7bc8a82e2,SMZ-Pt; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M-H]-,30%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET181103,Eawag_Additional_Specs,4b19a7ad0fb16021b7e3b2a02a9df81a50ad6c37,45 (nominal),HCD,False,N (nominal),fc61ca6e86c39973ec78fd0c2b93caa2c78a45b0,SPI_256.2273_14.6; LC-ESI-QFT; MS2; CE: 45; R=17500; [M+H]+,45,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET201454,Eawag_Additional_Specs,f525d5e059d7ff8f9a327e4bcef7e58baed0b2a5,60 (nominal),HCD,False,N (nominal),9d45ab1ffad78a73a2858d290779ecf6966fbf17,PRZ_M469; LC-ESI-QFT; MS2; CE: 60; R=35000; [M-H]-,60,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET120505,Eawag_Additional_Specs,c07c579fa72b48692d7448d01839f3bd984d0929,75 (nominal),HCD,False,N (nominal),c07c579fa72b48692d7448d01839f3bd984d0929,NVE_278.1753_9.6; LC-ESI-QFT; MS2; CE: 75; R=17500; [M+H]+,75,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET140303,Eawag_Additional_Specs,f01fe42a2f3dace797a50f32bad6da9c6019beb2,45 (nominal),HCD,False,N (nominal),89be5bbe61553630a1aaeb28659e8477c7a32beb,PAR_146.0966_8.3; LC-ESI-QFT; MS2; CE: 45; R=17500; [M+H]+,45,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET110806,Eawag_Additional_Specs,dbfa07b0f4427f78c09ebbd8032341c87e640c28,90 (nominal),HCD,False,N (nominal),67457a9472704bb205bfbc66e5caa6c8801c4c41,NPE_241.1335_10.3; LC-ESI-QFT; MS2; CE: 90; R=17500; [M+H]+,90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET250001,Eawag_Additional_Specs,84fa88164e5a866fd3adbb980c7b2bde65319a49,35 (nominal),HCD,False,N (nominal),8c945c2a8faf720b2ed8f601f481ea80643e4477,Tebuconazole (TEB); LC-ESI-QFT; MS2; CE: 35; R=70000; [M+H]+,35,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,both_arms_present,4.0,6.0
MSBNK-Eawag_Additional_Specs-ET201102,Eawag_Additional_Specs,f992658acce01b552a3268beebfd7de757911c33,20 (nominal),HCD,False,N (nominal),f992658acce01b552a3268beebfd7de757911c33,PRZ_M435; LC-ESI-QFT; MS2; CE: 20; R=35000; [M+H]+,20,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET050501,Eawag_Additional_Specs,d4d2427f8276373fad1a865079975ee731b0747c,15 (nominal),HCD,False,N (nominal),d4d2427f8276373fad1a865079975ee731b0747c,DEP_202.1225_16.0; LC-ESI-QFT; MS2; CE: 15; R=17500; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET180601,Eawag_Additional_Specs,d53296b39b7b5f7c7ce940583356aa184be00b87,15 (nominal),HCD,False,N (nominal),d53296b39b7b5f7c7ce940583356aa184be00b87,SPI_328.2485_15.0; LC-ESI-QFT; MS2; CE: 15; R=17500; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET110002,Eawag_Additional_Specs,86cf21197c9332f55fc5437a8935bd84bcb24b29,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",9629549b1a7b5f1cb3ede07df61e2d22b73c67f7,NPE_227.1543_9.6; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,12.0
MSBNK-Eawag_Additional_Specs-ET120104,Eawag_Additional_Specs,ba88212f82693e5daa6e433167c7d222dd2ee65e,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",2d34861b6910fe28ce3c14b069b50e35a4f64fb1,NVE_250.1804_10.8; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,both_arms_present,4.0,10.0
MSBNK-Eawag_Additional_Specs-ET080306,Eawag_Additional_Specs,c7286696633a944a7e6ff10148e0ed8321a9519c,90 (nominal),HCD,False,N (nominal),6f3a5dd00890a38661b88a964f6493a90c40b5f2,LID_265.1546_9.2; LC-ESI-QFT; MS2; CE: 90; R=17500; [M+H]+,90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET040002,Eawag_Additional_Specs,6a8054e1b555a8e206b9949c796411ee6b32a415,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",e25333798c5635490b0d6d189cedb8ff8744d7cc,DCA_156.0575_17.7; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,11.0
MSBNK-Eawag_Additional_Specs-ETS00020,Eawag_Additional_Specs,c3205a52d61850af8472cd37c26b6fb4576ace70,80 NCE,HCD,False,N NCE,2e153f73c2732d89ac4869a16463dfa03518d7c3,10phiC10SPC (STANDARD); LC-ESI-QFT; MS2; HCD80; [M-H]-,,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET171005,Eawag_Additional_Specs,db8766d1c4b9a92a619b336fb01e0bd37cf8b1c7,75 (nominal),HCD,False,N (nominal),fb3ea9499d892427bdabc44ebe98b0a9700fa8b6,PYR_300.1709_10.6; LC-ESI-QFT; MS2; CE: 75; R=17500; [M+H]+,75,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET400601,Eawag_Additional_Specs,86a091f377e2467e61ba5fac9b24da40066bfe06,75 % (nominal),HCD,True,N % (nominal),af41b5bc39b2b07d1d4630a988372daf273ca6f0,CAN_p_207.0766_17.0; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,75%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,1.0,0.0
MSBNK-Eawag_Additional_Specs-ET405901,Eawag_Additional_Specs,da2f960dfa4ae7ec08a281869c85007cbe4e43a7,65 % (nominal),HCD,True,N % (nominal),da2f960dfa4ae7ec08a281869c85007cbe4e43a7,FAD_n_232.0224_21.7; LC-ESI-QFT; MS2; CE: 65%; R=17500; [M-H]-,65%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET050404,Eawag_Additional_Specs,206ea2b683192c3816203cb49ba4869c84687985,60 (nominal),HCD,False,N (nominal),206ea2b683192c3816203cb49ba4869c84687985,DEP_204.1384_15.1; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ETS00103,Eawag_Additional_Specs,dd04720518b2c10532c4569390948c45c211e3ed,scaled 80 (m/z=200) to 110 (m/z=120),HCD,False,scaled N (m/z=N) to N (m/z=N),dd04720518b2c10532c4569390948c45c211e3ed,Dihydroxy-benzotriazole (TP7) (Tentative); LC-ESI-ITFT; MS2; 80-110; R=7500; [M+H]+,,[M+H]+,LC-ESI-ITFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET310257,Eawag_Additional_Specs,a30aa4e7a8a4bc6777376840d3c872fae3f5b7f4,120 % (nominal),HCD,True,N % (nominal),d3b8eb13dfa08e2428fd16cfd11e888ba489b532,SMZ-Pt; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M-H]-,120%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET130601,Eawag_Additional_Specs,290ebdf795c496aee4f98fe1c7915ed7570ac922,15 (nominal),HCD,False,N (nominal),09f2bd2de34d5afe51a8693e1d52f473750bdd54,OCP_283.0845_16.2; LC-ESI-QFT; MS2; CE: 15; R=17500; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET060202,Eawag_Additional_Specs,acce287e8564b7e24e323125dc27d4970d9d71ae,30 (nominal),HCD,False,N (nominal),acce287e8564b7e24e323125dc27d4970d9d71ae,FEN_246.1101_16.9; LC-ESI-QFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET190003,Eawag_Additional_Specs,5ece11763ec9202b22fcbe3244b460a6e361b11e,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",e70e7db0083697d07c0d9a219229c6eed3db7cfc,VEN_278.2114_12.5; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,14.0
MSBNK-Eawag_Additional_Specs-ET150204,Eawag_Additional_Specs,28f54f20bc94b43f518917e82222ee7d110d72d9,"15, 30, 45, 60, 70 or 90 (nominal)",HCD,False,"N, N, N, N, N or N (nominal)",61a4efa77b6dde8859d199cb52a081aa3cfd420c,PHE_257.1648_10.4; LC-ESI-QFT; MS2; CE: 15-90; R=17500; [M+H]+,15-90,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,12.0
MSBNK-Eawag_Additional_Specs-ET405601,Eawag_Additional_Specs,da33a40532fd1ee2df36e06561b1d23ad2c6b0cd,35 % (nominal),HCD,True,N % (nominal),efe1b7e942f0f05ad482cf7f966ff29e29ab090e,DIC_n_299.9834_16.4; LC-ESI-QFT; MS2; CE: 35%; R=17500; [M-H]-,35%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET403101,Eawag_Additional_Specs,8764db137ed3d2a837099894233442586dbe796c,105 % (nominal),HCD,True,N % (nominal),8764db137ed3d2a837099894233442586dbe796c,PHE_p_137.0709_12.9; LC-ESI-QFT; MS2; CE: 105%; R=17500; [M+H]+,105%,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
MSBNK-Eawag_Additional_Specs-ET181105,Eawag_Additional_Specs,d7d6eca23f6cfbfc2adbb03c05903a1f47669cf9,75 (nominal),HCD,False,N (nominal),73cfe2072498fd69d43a5a02ad0662d3dc381d4b,SPI_256.2273_14.6; LC-ESI-QFT; MS2; CE: 75; R=17500; [M+H]+,75,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET090204,Eawag_Additional_Specs,e0390f910740ac80823357719d77fce6bf05ca23,60 (nominal),HCD,False,N (nominal),342203c33b67c95e55022997fd2da29297f567b8,MEX_236.1645_17.7; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET250201,Eawag_Additional_Specs,41070f37c45dc4b95d384cc420d1141465864dd6,10 (nominal),HCD,False,N (nominal),9cac3e4cfe9549617eff309a078fccf8ad28ee2b,TEB_M388; LC-ESI-QFT; MS2; CE: 10; R=35000; [M+H]+,10,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET070201,Eawag_Additional_Specs,13c0a73b4cc7827cf3315a7c28830f476e307218,15 (nominal),HCD,False,N (nominal),6642f32f0f420bc2df51de68c0d723c5404461d5,FLU_410.1574_18.4; LC-ESI-QFT; MS2; CE: 15; R=17500; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ETS00018,Eawag_Additional_Specs,23d961633e070397b4435a258a8b14da763ccaf9,65 NCE,HCD,False,N NCE,66b9d40f499a4cb1f28d045121e8c9ec09ce0fbd,SPA-8C (SAMPLE); LC-ESI-QFT; MS2; HCD65; [M-H]-,,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag_Additional_Specs-ET130704,Eawag_Additional_Specs,880f6be8eac7e02b57d228fd23fc9c7fa3b8aab3,60 (nominal),HCD,False,N (nominal),91186a2b84a56b036f5483dbbf16fae797b607b3,OCP_186.0317_15.9; LC-ESI-QFT; MS2; CE: 60; R=17500; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag_Additional_Specs-ET300105,Eawag_Additional_Specs,a325e3367805309d51332dd8811fc4b0117d50c1,75 % (nominal),HCD,True,N % (nominal),67c600a76810090698deeb7f75c7319d555485e0,RAN-dm; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,75%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag_Additional_Specs-ET401601,Eawag_Additional_Specs,19e5027bf73aa185d5ed06c6b2ad4af8328eb0d6,90 % (nominal),HCD,True,N % (nominal),19e5027bf73aa185d5ed06c6b2ad4af8328eb0d6,CYP_p_168.0767_12.4; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,90%,[M+H]+,LC-ESI-QFT,POSITIVE,False,True,True,,,
