spectrum_id,compound_name,adduct,ion_mode,task_polarity,source_file,scan,create_time,precursor_mz_gnps,exact_mass_gnps,structure_route,smiles_used,key,scaffold_group,formula_parent,mono_parent,theoretical_mz,precursor_err_da,mh_mz_theoretical,elements,n_components_raw,charged_raw,charged_parent,heavy_atoms,pool_library_keys,coiso_other_ion_within_0.7,coiso_isomer_in_pool,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00011906568,Pseurotin A,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,2509,2023-09-18 11:43:29.0,430.15,431.158,gnps_smiles,CCC=CC(C(C1=C(C(=O)C2(O1)C(C(NC2=O)(C(=O)C3=CC=CC=C3)OC)O)C)O)O,SLYDIPAXCVVRNY,O=C(c1ccccc1)C1CC2(OC=CC2=O)C(=O)N1,C22H25NO8,431.1580167599999,430.1507407599999,-0.0007407599999282866,432.1652927599999,C;H;N;O,1.0,False,False,31.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906570,Helvolic acid,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5466,2023-09-18 11:43:29.0,567.295,568.304,gnps_smiles,CC1C2C(C(=O)C3(C(C2(C=CC1=O)C)CCC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)C)OC(=O)C,MDFZYGLOIJNNRM,C=C1CCC2C1CCC1C3C=CC(=O)CC3CC(=O)C21,C33H44O8,568.3036183679998,567.2963423679997,-0.0013423679997686122,569.3108943679998,C;H;O,1.0,False,False,41.0,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906571,Pimprinine,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,3097,2023-09-18 11:43:29.0,197.071,198.079,gnps_smiles,CC1=NC=C(O1)C2=CNC3=CC=CC=C32,WZJPGCHCOHYLMB,c1ccc2c(-c3cnco3)c[nH]c2c1,C12H10N2O,198.07931294,197.07203694,-0.0010369400000058704,199.08658893999998,C;H;N;O,1.0,False,False,15.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CCMSLIB00011906572,Chartreusin,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,3552,2023-09-18 11:43:29.0,639.171,640.179,gnps_smiles,CC1C(C(C(C(O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)OC7C(C(C(C(O7)C)O)OC)O)O)O,PONPPNYZKHNPKZ,O=c1oc2c3c(OC4OCCCC4OC4CCCCO4)cccc3cc3c(=O)oc4cccc1c4c32,C32H32O14,640.179205704,639.1719297039999,-0.0009297039998727996,641.186481704,C;H;O,1.0,False,False,46.0,,,,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906573,Iromycin A,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5360,2023-09-18 11:43:29.0,302.212,303.22,gnps_smiles,CCCC1=C(NC(=O)C(=C1O)C)CC=C(C)CC=CC(C)C,HVAVEUHAOCVIPN,O=c1cccc[nH]1,C19H29NO2,303.21982916800005,302.21255316800006,-0.0005531680000672168,304.22710516800004,C;H;N;O,1.0,False,False,22.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906574,Pyrenophorol [Helmidiol],M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,2122,2023-09-18 11:43:29.0,311.149,312.157,gnps_smiles,CC1CCC(C=CC(=O)OC(CCC(C=CC(=O)O1)O)C)O,RBQNDQOKFICJGL,O=C1C=CCCCCOC(=O)C=CCCCCO1,C16H24O6,312.15728848799995,311.15001248799996,-0.0010124879999580116,313.16456448799994,C;H;O,1.0,False,False,22.0,,,,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True
CCMSLIB00011906575,Actinomycin D,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5615,2023-09-18 11:43:29.0,1253.62,1254.63,gnps_smiles,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,RJURFGZVJUQBHK,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)C(NC(=O)c2cc(=O)cc3oc4cccc(C(=O)NC5COC(=O)CNC(=O)CNC(=O)C6CCCN6C(=O)CNC5=O)c4nc2-3)COC(=O)CN1,C62H86N12O16,1254.6284746719998,1253.6211986719998,-0.0011986719998731132,1255.6357506719999,C;H;N;O,1.0,False,False,90.0,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906576,Actinomycin X2,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5645,2023-09-18 11:43:29.0,1267.6,1268.61,gnps_smiles,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CC(=O)CN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,GQZJMUMSSGCVFS,O=C1CC2C(=O)NCC(=O)NCC(=O)OCC(NC(=O)c3cc(=O)cc4oc5cccc(C(=O)NC6COC(=O)CNC(=O)CNC(=O)C7CCCN7C(=O)CNC6=O)c5nc3-4)C(=O)NCC(=O)N2C1,C62H84N12O17,1268.607739228,1267.6004632279999,-0.000463227999944138,1269.615015228,C;H;N;O,1.0,False,False,91.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906577,Cephalochromin,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5248,2023-09-18 11:43:29.0,517.113,518.121,gnps_smiles,CC1CC(=O)C2=C(O1)C=C3C(=C2O)C(=CC(=C3C4=C(C=C(C5=C(C6=C(C=C54)OC(CC6=O)C)O)O)O)O)O,JGQBYBXYRUCBQY,O=C1CCOc2cc3c(-c4cccc5cc6c(cc45)OCCC6=O)cccc3cc21,C28H22O10,518.1212969039998,517.1140209039997,-0.0010209039996880165,519.1285729039998,C;H;O,1.0,False,False,38.0,,,,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906578,17-AAG,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,5111,2023-09-18 11:43:29.0,584.297,585.305,gnps_smiles,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,AYUNIORJHRXIBJ,O=C1C=C2CCCCCCC=CCCC=CC=CC(=O)NC(=C1)C2=O,C31H43N3O8,585.3050153359999,584.2977393359998,-0.0007393359998104643,586.3122913359999,C;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
CCMSLIB00011906579,Pyridomycin,M-H,Negative,Negative,Box3_Pool_20230522184923_20230524150452.mzML,3009,2023-09-18 11:43:29.0,539.214,540.222,gnps_smiles,CCC(=C1C(=O)OC(C(C(=O)NC(C(C(C(=O)O1)C)O)CC2=CN=CC=C2)NC(=O)C3=C(C=CC=N3)O)C)C,WHIKSLGSXKIHCA,C=C1OC(=O)CCC(Cc2cccnc2)NC(=O)C(NC(=O)c2ccccn2)COC1=O,C27H32N4O8,540.222013984,539.214737984,-0.0007379839998975513,541.229289984,C;H;N;O,1.0,False,False,39.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906580,beta-Rubromycin,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,4463,2023-09-18 11:43:29.0,535.087,536.095,gnps_smiles,COC1=CC(=C(C2=C1C(=O)C3=C(C2=O)OC4(C3)CCC5=C(O4)C(=C6C(=C5)C=C(OC6=O)C(=O)OC)O)O)OC,FXCBZGHGMRSWJD,O=C1C2=C(OC3(CCc4cc5ccoc(=O)c5cc4O3)C2)C(=O)c2ccccc21,C27H20O12,536.0954760799998,535.0882000799998,-0.001200079999762238,537.1027520799998,C;H;O,1.0,False,False,39.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906581,Aspinonene,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,1974,2023-09-18 11:43:29.0,187.097,188.105,gnps_smiles,CC1C(O1)C(CO)(C=CC(C)O)O,ZXCYAEKEHIEQHD,C1CO1,C9H16O4,188.104858992,187.097582992,-0.0005829920000053335,189.112134992,C;H;O,1.0,False,False,13.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00011906582,19-O-Acetylchaetoglobosin A,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,5527,2023-09-18 11:43:29.0,569.265,570.273,gnps_smiles,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)C=CC(=O)C(C(=C1)C)OC(=O)C)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,AZLAYOMQTNEYFJ,O=C1C=CC(=O)C23C(=O)NC(Cc4c[nH]c5ccccc45)C2CC2OC2C3C=CCCC=CC1,C34H38N2O6,570.2729869359999,569.2657109359999,-0.0007109359999049047,571.280262936,C;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906583,Dihydro-beta-naphthocyclinone,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,4868,2023-09-18 11:43:29.0,677.187,678.195,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906584,beta-Naphthocyclinone,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,5576,2023-09-18 11:43:29.0,675.171,676.179,gnps_smiles,CC1C2=C(C3=C(C=C2CC(O1)CC(=O)OC)C4(CC(C3=O)C5=C4C(=C6C(=C5O)C(=O)C7=C(C6=O)CC(OC7C)CC(=O)O)O)OC(=O)C)O,ULOHVDHKDYSPRZ,O=C1C2=C(COCC2)C(=O)c2cc3c(cc21)C1CC3C(=O)c2cc3c(cc21)CCOC3,C35H32O14,676.1792057040001,675.171929704,-0.0009297039999864865,677.1864817040001,C;H;O,1.0,False,False,49.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906585,Pseudoanguillosporin A,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,5686,2023-09-18 11:43:29.0,277.18,278.188,gnps_smiles,CCCCCCCC1CC2=C(C(=CC(=C2CO1)O)O)C,CHHKGJIZUJUBDN,c1ccc2c(c1)CCOC2,C17H26O3,278.188194692,277.18091869200003,-0.0009186920000274768,279.195470692,C;H;O,1.0,False,False,20.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906586,Reductiomycin,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,2843,2023-09-18 11:43:29.0,292.082,293.09,gnps_smiles,CC(=O)OC1CC(=CO1)/C=C/C(=O)NC2=C(CCC2=O)O,VKXPFUZQXMQEDU,O=C(C=CC1=COCC1)NC1=CCCC1=O,C14H15NO6,293.0899372,292.0826612,-0.0006612000000245644,294.0972132,C;H;N;O,1.0,False,False,21.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906587,Resistomycin,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,6149,2023-09-18 11:43:29.0,375.086,376.095,gnps_smiles,CC1=CC(=O)C2=C(C3=C4C5=C2C1=C(C=C5C(C(=C4C(=O)C=C3O)O)(C)C)O)O,MJKDGCARCYPVQG,O=c1ccc2cc3c(=O)ccc4ccc5c(c2c1=CC5)c43,C22H16O6,376.0946882319999,375.0874122319999,-0.0014122319998932653,377.1019642319999,C;H;O,1.0,False,False,28.0,,,,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906588,Saquayamycin B1,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,4208,2023-09-18 11:43:29.0,595.181,596.189,gnps_smiles,CC1C2C(CC(O1)C3=C(C4=C(C=C3)C(=O)C5=C(C4=O)C=CC6(C5(C(=O)CC(C6)(C)O)O)O)O)OC7CC(=O)C(OC7O2)C,CTSPXNCFVRSKKD,O=C1COC2OC3COC(c4ccc5c(c4)C(=O)C4=C(C5=O)C5C(=O)CCCC5C=C4)CC3OC2C1,C31H32O12,596.1893764639998,595.1821004639997,-0.0011004639997054255,597.1966524639998,C;H;O,1.0,False,False,43.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906589,Ansatrienine A,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,5494,2023-09-18 11:43:29.0,635.333,636.341,gnps_smiles,O=C(C1CCCCC1)NC(C(OC(C/C=C/C=C/C=C/C(C2)OC)C(C(/C(C)=C\CCC(C(C(NC2=O)=C3)=O)=CC3=O)O)C)=O)C,WWUVMHRJRCRFSL,O=C1C=C2CCC=CCCC(OC(=O)CNC(=O)C3CCCCC3)CC=CC=CC=CCCC(=O)NC(=C1)C2=O,C36H48N2O8,636.341066496,635.333790496,-0.0007904960000360006,637.3483424960001,C;H;N;O,1.0,False,False,46.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906590,Naphthomycin B,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,5014,2023-09-18 11:43:29.0,704.262,705.27,gnps_smiles,CC1C=CC=CC=CC(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)C(=CC(C(C(C=CC(CC=C(C(=O)CC1O)C)O)C)O)C)C)O)C)Cl,PGLCKEFYXCGUGA,O=C1C=CCCC=CCCCC=CC(=O)c2cccc3c2C(=O)C=C(NC(=O)C=CC=CC=CCCC1)C3=O,C39H44ClNO9,705.270459668,704.2631836679999,-0.0011836679999532862,706.277735668,C;Cl;H;N;O,1.0,False,False,50.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906591,Madumycin II,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,3022,2023-09-18 11:43:29.0,502.255,503.263,gnps_smiles,CC1C=CC(=O)NCC=CC(=CC(CC(CC2=NC(=CO2)C(=O)NC(C(=O)OC1C(C)C)C)O)O)C,SAQNYTQFLPVTNJ,O=C1C=CCCOC(=O)CNC(=O)c2coc(n2)CCCCC=CC=CCN1,C26H37N3O7,503.2631505239999,502.2558745239999,-0.0008745239999257137,504.2704265239999,C;H;N;O,1.0,False,False,36.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906592,Oosporein,M-H,Negative,Negative,Box6_Pool_20230524161222.mzML,1150,2023-09-18 11:43:29.0,305.029,306.038,gnps_smiles,CC1=C(C(=O)C(=C(C1=O)O)C2=C(C(=O)C(=C(C2=O)O)C)O)O,DHMPJEGFPQTNFX,O=C1C=CC(=O)C(C2=CC(=O)C=CC2=O)=C1,C14H10O8,306.03756727999996,305.03029128,-0.0012912799999753588,307.04484327999995,C;H;O,1.0,False,False,22.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906593,21-Hydroxy-oligomycin A,M-H,Negative,Negative,Pool1_20230523050905.mzML,5572,2023-09-18 11:43:29.0,805.511,806.518,gnps_smiles,CCC1C=CC=CCC(C(C(C(=O)C(C(C(C(=O)C(C(C(C=CC(=O)OC2C(C(CC1O)OC3(C2C)CCC(C(O3)CC(C)O)C)C)C)O)C)C)O)C)(C)O)O)C,SCVGLVGTMYJVOI,O=C1CCCC=CC(=O)OC2CC(CCCC=CC=CCCCCC(=O)CCC1)OC1(CCCCO1)C2,C45H74O12,806.518027808,805.510751808,0.00024819199995818053,807.5253038080001,C;H;O,1.0,False,False,57.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906594,"""3,5-Dihydroxy-2-methylbenzoic acid""",M-H,Negative,Negative,Pool1_20230523050905.mzML,592,2023-09-18 11:43:29.0,167.035,168.042,gnps_smiles,CC1=C(C=C(C=C1O)O)C(=O)O,SHHIMUFCXCXSMK,c1ccccc1,C8H8O4,168.042258736,167.03498273600002,1.7263999978922584e-05,169.049534736,C;H;O,1.0,False,False,12.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True
CCMSLIB00011906595,3-Methoxy-5-Methyl-1-Naphthoic Acid,M-H,Negative,Negative,Pool1_20230523050905.mzML,3782,2023-09-18 11:43:29.0,215.071,216.079,gnps_smiles,CC1=C2C=C(C=C(C2=CC=C1)C(=O)O)OC,LBYWDHUJYQYMJV,c1ccc2ccccc2c1,C13H12O3,216.078644244,215.071368244,-0.0003682440000147835,217.085920244,C;H;O,1.0,False,False,16.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True
CCMSLIB00011906596,Abyssomicin C atrop,M-H,Negative,Negative,Pool1_20230523050905.mzML,2693,2023-09-18 11:43:29.0,345.134,346.142,gnps_smiles,O=C1OC23C=4OC(C(O)C2C=CC(=O)C(C)CC(C(=O)C14)C)C(C)C3,FNEADFUPWHAVTA,O=C1C=CC2CC3CCC24OC(=O)C(=C4O3)C(=O)CCC1,C19H22O6,346.141638424,345.134362424,-0.00036242400000219277,347.148914424,C;H;O,1.0,False,False,25.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906597,Amethopterin,M-H,Negative,Negative,Pool1_20230523050905.mzML,1129,2023-09-18 11:43:29.0,453.164,454.171,gnps_smiles,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,FBOZXECLQNJBKD,c1ccc(NCc2cnc3ncncc3n2)cc1,C20H22N8O5,454.1713158039999,453.1640398039999,-3.980399992542516e-05,455.1785918039999,C;H;N;O,1.0,False,False,33.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906598,Angucyclin 124-1,M-H,Negative,Negative,Pool1_20230523050905.mzML,3038,2023-09-18 11:43:29.0,711.266,712.273,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906599,Antimycin A,M-H,Negative,Negative,Pool1_20230523050905.mzML,5897,2023-09-18 11:43:29.0,547.266,548.273,gnps_smiles,CCCCCCC1C(C(OC(=O)C(C(OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,UIFFUZWRFRDZJC,O=C1CCCOC(=O)C(NC(=O)c2ccccc2)CO1,C28H40N2O9,548.2733808599999,547.2661048599998,-0.00010485999985121452,549.2806568599999,C;H;N;O,1.0,False,False,39.0,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906600,Arylomycin A4,M-H,Negative,Negative,Pool1_20230523050905.mzML,4918,2023-09-18 11:43:29.0,837.44,838.448,gnps_smiles,CC1C(=O)NC(CC2=CC(=C(C=C2)O)C3=C(C=CC(=C3)C(C(=O)N1)N(C)C(=O)CNC(=O)C(C)NC(=O)C(CO)N(C)C(=O)CCCCCCCCCC(C)C)O)C(=O)O,FWGUGBNIAQFVCD,O=C1CNC(=O)Cc2cccc(c2)-c2cccc(c2)CCN1,C43H62N6O11,838.4476568040002,837.4403808040001,-0.00038080400008766446,839.4549328040002,C;H;N;O,1.0,False,False,60.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906601,Balhimycin,M-H,Negative,Negative,Pool1_20230523050905.mzML,864,2023-09-18 11:43:29.0,1444.41,1445.41,gnps_smiles,CC1C(=O)C(CC(O1)OC2C3C(=O)NC(C4=C(C(=CC(=C4)O)O)C5=C(C=CC(=C5)C(C(=O)N3)NC(=O)C6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)OC9C(C(C(C(O9)CO)O)O)O)OC1=C(C=C(C=C1)C(C(C(=O)NC(C(=O)N6)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)O)C(=O)O)(C)N,WKNFBFHAYANQHF,O=C1CCC(OC2c3ccc(cc3)Oc3cc4cc(c3OC3CCCCO3)Oc3ccc(cc3)CCC(=O)NCC(=O)NC4C(=O)NC3C(=O)NC2C(=O)NCc2ccccc2-c2cccc3c2)OC1,C66H73Cl2N9O24,1445.4145495759994,1444.4072735759994,0.0027264240006843465,1446.4218255759995,C;Cl;H;N;O,1.0,False,False,101.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906602,Echinoserin,M-H,Negative,Negative,Pool1_20230523050905.mzML,3497,2023-09-18 11:43:29.0,1135.43,1136.44,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906603,epsilon-Rhodomycin,M-H,Negative,Negative,Pool1_20230523050905.mzML,4585,2023-09-18 11:43:29.0,427.103,428.111,gnps_smiles,CCC1(CC(C2=C(C1C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)O)N(C)C)O,CVACSAHKWDLUII,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,C30H35NO11,585.2210109399998,584.2137349399998,-157.11073493999976,586.2282869399999,C;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906604,Ferrichrysin,M-H,Negative,Negative,Pool1_20230523050905.mzML,893,2023-09-18 11:43:29.0,799.244,800.251,gnps_smiles,CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CO)CO)CCCN(C(=O)C)O)CCCN(C(=O)C)O)O,PVOAJDXMWUGTAI,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,C29H49N9O14,747.339897248,746.332621248,52.91137875200002,748.3471732480001,C;H;N;O,1.0,False,False,52.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
