group_key,g_hat,g_var,weight,split
SPNQRCTZKIBOAX,0.8991118649068913,0.008710136735531993,0.7564161137020152,train
STECJAGHUSJQJN,0.6862544015265759,0.0046177517388246905,1.4267739263482295,test
STJLVHWMYQXCPB,0.7548356224472789,0.07367446276759565,0.08942702168168497,test
STMIIPIFODONDC,0.518735532884149,0.005038138998866097,1.3077225103926469,train
STUSTWKEFDQFFZ,2.2679412232336498,0.04055841131105206,0.16244442438278944,train
SWAJJKROCOJICG,0.8981134251010067,0.008710136735529988,0.7564161137021894,train
SYJGKVOENHZYMQ,0.554853523466355,0.015532189967720959,0.42418279669489506,train
SZRPDCCEHVWOJX,1.4584650106393577,0.00650417808666143,1.0129623899468156,train
SZWKGOZKRMMLAJ,1.045563118218805,0.0028890342570456755,2.280515630175203,train
TVLSRXXIMLFWEO,0.5229458180952561,0.004333659309072089,1.5203058914926508,valid
TVVXHFWWAYXBNC,0.8770697036952145,0.008710136735530793,0.7564161137021195,train
TWFZGCMQGLPBSX,2.721963447962559,0.004587015922353619,1.4363341856297034,train
TWMFGCHRALXDAR,1.0619975111630817,0.0028890342570450263,2.2805156301757155,test
TWPMMLHBHPYSMT,2.006637114069569,0.004016797303361922,1.6402340675218858,train
TZBPRYIIJAJUOY,0.9753268488661329,0.004410884432379867,1.4936885969940246,train
UACOXBQBNWQWOK,1.9276219357578634,0.004106206675621223,1.6045192801474133,train
UAIUNKRWKOVEES,3.382811542291408,0.026948109610305308,0.2444879390272609,train
UBCKGWBNUIFUST,0.2755846738563534,0.01379677721867485,0.47753817249337865,train
UDKABVSQKJNZBH,0.9086452807330657,0.008607932974347613,0.7653971980193773,train
UFEODZBUAFNAEU,0.7550890529147356,0.07367446276759565,0.08942702168168497,train
UHBUSMAHWHZQKS,0.5496299463418909,0.015607389276783887,0.4221390049586765,valid
UIKROCXWUNQSPJ,1.570639424463789,0.005049783055929696,1.3047070946083024,test
ULSLJYXHZDTLQK,0.9765153716370613,0.004410884432379867,1.4936885969940246,valid
UNYCSANQWMNNCS,0.367174974386004,1.465770389427886,0.0044948975820666304,test
UREBDLICKHMUKA,0.5124910160071277,0.005047295917240701,1.30535001064612,train
USSIQXCVUWKGNF,0.824560442954972,0.010802875560302965,0.6098827800548593,train
UVLBAPBHAHFJSY,2.0783309501015905,0.0031498872858816253,2.091658266260854,valid
UWFYSQMTEOIJJG,0.7664552186713168,0.03506336241375246,0.1879023381032091,test
UWVQIROCRJWDKL,0.6700171954813953,0.004617751738824462,1.4267739263483001,valid
VAIZTNZGPYBOGF,0.9743167460845807,0.004410884432379867,1.4936885969940246,train
VAOCPAMSLUNLGC,1.783686574283647,0.005049232583882254,1.3048493349931034,train
VBCVPMMZEGZULK,0.20595548197056232,0.003527528383932622,1.867734873322032,test
VDTNNGKXZGSZIP,0.2874351147032613,0.01628547019067356,0.40456233084859866,train
VEQOALNAAJBPNY,1.95535415436416,0.0038742392518521453,1.7005887739520813,train
VGZSUPCWNCWDAN,0.6378290369176874,0.038982293227691235,0.16901231902447722,valid
VHCNQEUWZYOAEV,1.526894822613262,0.005842826134239187,1.1276200297481855,valid
VHRSUDSXCMQTMA,0.6963445683194391,0.004617751738824725,1.4267739263482189,test
VIKNJXKGJWUCNN,0.9561944354817438,0.004410884432379216,1.493688596994245,test
VKHAHZOOUSRJNA,0.7630477197794548,0.0736744627675793,0.0894270216817048,valid
VMXUWOKSQNHOCA,0.5789776728521298,0.0180927580012593,0.36415055011766,test
VOVIALXJUBGFJZ,0.5153385797591625,0.00504729591724063,1.3053500106461386,valid
VTNQPKFIQCLBDU,0.897603775416239,0.011793167354316611,0.5586699129553782,train
VUNOFAIHSALQQH,1.5282434641106173,0.00584282613423842,1.1276200297483336,valid
VVBLNCFGVYUYGU,1.157070114113158,0.012412062824472592,0.5308132799903246,train
VYBKAZXQKUFAHG,1.7938481779752855,0.010812516293312938,0.609338992014186,train
VYUUPUMKBLIKJV,0.5568950468182592,0.011376989491091725,0.5791064309642817,train
VZRKEAFHFMSHCD,0.7054847719242864,0.006035073987900774,1.0916995868672013,train
WCCIEZDFRJREQJ,3.398244361493818,0.026948109610305308,0.2444879390272609,train
WDQFELCEOPFLCZ,2.027130432375206,0.003149887285881202,2.0916582662611356,train
WECDUOXQLAIPQW,1.9138135359879598,0.004106206675621223,1.6045192801474133,train
WFDXOXNFNRHQEC,1.1717088369454198,0.01208370114794882,0.5452375641069747,train
WGZDBVOTUVNQFP,1.447319951455655,0.006504178086660666,1.0129623899469344,test
WJCNZQLZVWNLKY,3.0269311962902137,0.005867190585100366,1.122937406539277,train
WKBPZYKAUNRMKP,0.3801422201163488,0.1644110508242497,0.040073266038224864,train
WKSAUQYGYAYLPV,2.9623426593961453,0.004226328183582288,1.558915326286797,train
WMYINDVYGQKYMI,0.4333336818528752,0.01873927275189816,0.3515871649094226,valid
WPPOGHDFAVQKLN,1.5090343656234737,0.004515036016538657,1.4592326074854156,train
WRPIRSINYZBGPK,2.0749049250888048,0.0031498872858814397,2.0916582662609775,test
WTLBZVNBAKMVDP,0.22817006396002976,0.019524423712066023,0.3374485145614109,train
WTOYNNBCKUYIKC,1.1506292491066494,0.012412062824473206,0.5308132799902983,train
WTPSHLVHJOJDIF,2.2697113447150774,0.04055841131105008,0.16244442438279738,valid
WUADCCWRTIWANL,1.9781165879312321,0.003783905569026566,1.741187156792393,train
WURBVZBTWMNKQT,0.5042645108105427,0.005999532366250167,1.0981668865338936,valid
WUZNHSBFPPFULJ,1.1300114335128937,0.012412062824474003,0.5308132799902642,train
WVQBLGZPHOPPFO,1.3802058722140405,0.004355505111635658,1.5126805296825927,train
WXWCDTXEKCVRRO,3.4131328750101746,0.026948109610305308,0.2444879390272609,train
WXZVAROIGSFCFJ,0.632191281515745,0.038982293227691235,0.16901231902447722,train
WYEMLYFITZORAB,1.5536396297285144,0.006082992971151659,1.0830996863796978,test
WYKYKTKDBLFHCY,1.6102622956036254,0.00504978305592922,1.3047070946084254,train
WYWHKKSPHMUBEB,3.0690640050897677,0.006070883900475246,1.0852600522946094,valid
WYWZRNAHINYAEF,1.362859455569555,0.004355505111635357,1.5126805296826973,train
WZKXBGJNNCGHIC,2.09975513490281,0.003149887285881465,2.091658266260961,valid
XBZBRCVCSVLJJZ,2.0460963606043894,0.003149887285881388,2.0916582662610117,train
XDNBJTQLKCIJBV,1.2060279926855682,0.012760573623712418,0.5163159567577095,train
XGXOSJSGDNPEEF,1.282798488550122,0.01345620179580734,0.4896246265686278,test
XKNKHVGWJDPIRJ,0.893183538509101,0.008710136735530753,0.756416113702123,train
XMAYWYJOQHXEEK,0.7643672072229246,0.07367446276759565,0.08942702168168497,valid
XMTQQYYKAHVGBJ,0.5845968572381682,0.016285470190674042,0.40456233084858667,train
XOGPDSATLSAZEK,2.9779337805852983,0.009690444507537511,0.6798953107031931,train
XPAZGLFMMUODDK,3.4779382888026165,0.026948109610305308,0.2444879390272609,train
XRHGWAGWAHHFLF,0.5960404298783936,0.011490474408651735,0.5733869242460065,valid
XVOKUMIPKHGGTN,1.3592146014426583,0.004355505111635433,1.512680529682671,train
XXOYNJXVWVNOOJ,0.892318287016716,0.008710136735531513,0.756416113702057,train
XZZNDPSIHUTMOC,1.0858741764116406,0.004370208699216999,1.5075911089748903,valid
YBBLVLTVTVSKRW,1.7873587196055218,0.0049817099630924105,1.3225354001167997,train
YBJHBAHKTGYVGT,1.551751253489212,0.005106235412679521,1.2902828104916784,valid
YFGYUFNIOHWBOB,0.6658113219337036,0.0046825692362530355,1.4070241029850392,train
YFNCATAIYKQPOO,0.41806950662392633,0.015750155709285726,0.4183125488353066,train
YGUFQYGSBVXPMC,2.8339654765236246,0.004226328183582617,1.5589153262866755,train
YIJZJEYQBAAWRJ,1.503182000582595,0.006504178086660501,1.0129623899469602,train
YILJWHUIUCRKEU,0.862485367249558,0.008883741393375071,0.7416343506146569,test
YJFCKXVXEKHSEC,0.6765694836374254,0.005318473825576869,1.238792931088581,train
YKBZOVFACRVRJN,0.45772017734019366,0.01873927275189463,0.3515871649094888,test
YLDDCEXDGNXCIO,1.7537755458474742,0.005049232583881317,1.3048493349933452,train
YLJREFDVOIBQDA,4.934228917847478,0.007565112371243166,0.8709041526400472,train
YNVKAENVJKEMOU,0.9669240542477284,0.004410884432380144,1.4936885969939306,test
YPACMOORZSDQDQ,1.3697005759923317,0.0049735714462784296,1.3246995344229406,test
YPEWWOUWRRQBAX,1.7825088672913298,0.005049232583881688,1.3048493349932495,valid
YREQHYQNNWYQCJ,0.6439719127734125,0.03898229322770247,0.1690123190244285,train
YRRKLBAKDXSTNC,0.6294793029026062,0.03898229322769685,0.16901231902445285,train
YTRMTPPVNRALON,2.2912990844905123,0.04055841131106202,0.16244442438274956,valid
YVIXXPCJZAUQHJ,0.5430853603899741,0.00433365930907254,1.5203058914924927,train
YWBVHLJPRPCRSD,2.951632145150634,0.004226328183581765,1.5589153262869897,train
YWTYJOPNNQFBPC,1.3228412227767994,0.009327650154334764,0.7063395035503613,valid
YYJNOYZRYGDPNH,0.6782411707184508,0.004617751738824722,1.42677392634822,test
ZBBHBTPTTSWHBA,0.5627322333363193,0.011376989491091819,0.5791064309642769,test
ZBRHTUMWSDPCMI,0.20855478229506183,0.0035275283839326823,1.8677348733219998,test
ZCJPOPBZHLUFHF,1.3306155967177729,0.004355505111636041,1.5126805296824601,train
ZETBBVYSBABLHL,0.7653405310710757,0.07367446276759565,0.08942702168168497,valid
ZIWFCOIGUNPHPM,0.5452319010176288,0.0043336593090726174,1.5203058914924654,train
ZJJXGWJIGJFDTL,0.4598839689337999,0.01873927275189816,0.3515871649094226,train
ZLCUIOWQYBYEBG,2.930272247690082,0.004226328183582055,1.5589153262868831,train
ZLIBICFPKPWGIZ,2.291447217402336,0.04055841131105578,0.1624444243827745,train
ZNNLBTZKUZBEKO,0.4993039448554739,0.009943818041402878,0.6625712328878015,valid
ZOXBWJMCXHTKNU,2.0754529058122637,0.006502388334790737,1.0132412030903877,test
ZQEIXNIJLIKNTD,1.2715629797136088,0.03498189822431078,0.18833991617772122,train
ZRKZFNZPJKEWPC,0.7848596052844086,0.014937910639941168,0.4410581866575028,train
ZRVUJXDFFKFLMG,0.3968309637192189,0.014515575280994676,0.4538909172914843,valid
ZTWZVMIYIIVABD,0.36622872818428315,1.465770389427886,0.0044948975820666304,train
ZUBPKHVCBGWWGO,0.37143398635967684,0.1644110508242497,0.040073266038224864,valid
ZWJNEYVWPYIKMB,0.9003243901314701,0.008710136735531828,0.7564161137020295,test
ZZYSLNWGKKDOML,1.0171252662542891,0.0031777284926737433,2.073332506063383,train
