record_id,file,series,parent_key,first_failed_rule,reason
MSBNK-EAWAG-EC103101,MSBNK-EAWAG-EC103101.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103102,MSBNK-EAWAG-EC103102.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103103,MSBNK-EAWAG-EC103103.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103104,MSBNK-EAWAG-EC103104.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103105,MSBNK-EAWAG-EC103105.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103106,MSBNK-EAWAG-EC103106.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103107,MSBNK-EAWAG-EC103107.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103108,MSBNK-EAWAG-EC103108.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC103109,MSBNK-EAWAG-EC103109.txt,MSBNK-EAWAG-EC,LWFZKXMCJDHBNJ,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107901,MSBNK-EAWAG-EC107901.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107902,MSBNK-EAWAG-EC107902.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107903,MSBNK-EAWAG-EC107903.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107904,MSBNK-EAWAG-EC107904.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107905,MSBNK-EAWAG-EC107905.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107906,MSBNK-EAWAG-EC107906.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107907,MSBNK-EAWAG-EC107907.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107908,MSBNK-EAWAG-EC107908.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC107909,MSBNK-EAWAG-EC107909.txt,MSBNK-EAWAG-EC,LJLORIMRLLORHA,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111701,MSBNK-EAWAG-EC111701.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111702,MSBNK-EAWAG-EC111702.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111703,MSBNK-EAWAG-EC111703.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111704,MSBNK-EAWAG-EC111704.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111705,MSBNK-EAWAG-EC111705.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111706,MSBNK-EAWAG-EC111706.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111707,MSBNK-EAWAG-EC111707.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111708,MSBNK-EAWAG-EC111708.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111709,MSBNK-EAWAG-EC111709.txt,MSBNK-EAWAG-EC,OTVIJJKBILNRLT,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111801,MSBNK-EAWAG-EC111801.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111802,MSBNK-EAWAG-EC111802.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111803,MSBNK-EAWAG-EC111803.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111804,MSBNK-EAWAG-EC111804.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111805,MSBNK-EAWAG-EC111805.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111806,MSBNK-EAWAG-EC111806.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111807,MSBNK-EAWAG-EC111807.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111808,MSBNK-EAWAG-EC111808.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC111809,MSBNK-EAWAG-EC111809.txt,MSBNK-EAWAG-EC,NYUHMGANIQYFOK,H9,identity exclusion: scaffold:sg_muru_registry
MSBNK-EAWAG-EC122101,MSBNK-EAWAG-EC122101.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122102,MSBNK-EAWAG-EC122102.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122103,MSBNK-EAWAG-EC122103.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122104,MSBNK-EAWAG-EC122104.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122105,MSBNK-EAWAG-EC122105.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122106,MSBNK-EAWAG-EC122106.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122107,MSBNK-EAWAG-EC122107.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC122108,MSBNK-EAWAG-EC122108.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC122109,MSBNK-EAWAG-EC122109.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC122151,MSBNK-EAWAG-EC122151.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122152,MSBNK-EAWAG-EC122152.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122153,MSBNK-EAWAG-EC122153.txt,MSBNK-EAWAG-EC,LRHLULGPZSFCCN,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122201,MSBNK-EAWAG-EC122201.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122202,MSBNK-EAWAG-EC122202.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122203,MSBNK-EAWAG-EC122203.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122204,MSBNK-EAWAG-EC122204.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122205,MSBNK-EAWAG-EC122205.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122206,MSBNK-EAWAG-EC122206.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122207,MSBNK-EAWAG-EC122207.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122208,MSBNK-EAWAG-EC122208.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122209,MSBNK-EAWAG-EC122209.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122301,MSBNK-EAWAG-EC122301.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122302,MSBNK-EAWAG-EC122302.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122303,MSBNK-EAWAG-EC122303.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122304,MSBNK-EAWAG-EC122304.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122305,MSBNK-EAWAG-EC122305.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122306,MSBNK-EAWAG-EC122306.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122307,MSBNK-EAWAG-EC122307.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122308,MSBNK-EAWAG-EC122308.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122309,MSBNK-EAWAG-EC122309.txt,MSBNK-EAWAG-EC,OYLLIRIQZZWJCJ,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122801,MSBNK-EAWAG-EC122801.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122802,MSBNK-EAWAG-EC122802.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122803,MSBNK-EAWAG-EC122803.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122804,MSBNK-EAWAG-EC122804.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122805,MSBNK-EAWAG-EC122805.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122806,MSBNK-EAWAG-EC122806.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122807,MSBNK-EAWAG-EC122807.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122808,MSBNK-EAWAG-EC122808.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122809,MSBNK-EAWAG-EC122809.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122851,MSBNK-EAWAG-EC122851.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122852,MSBNK-EAWAG-EC122852.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122853,MSBNK-EAWAG-EC122853.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122901,MSBNK-EAWAG-EC122901.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122902,MSBNK-EAWAG-EC122902.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122903,MSBNK-EAWAG-EC122903.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122904,MSBNK-EAWAG-EC122904.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122905,MSBNK-EAWAG-EC122905.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122906,MSBNK-EAWAG-EC122906.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122907,MSBNK-EAWAG-EC122907.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122908,MSBNK-EAWAG-EC122908.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122909,MSBNK-EAWAG-EC122909.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC122951,MSBNK-EAWAG-EC122951.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122952,MSBNK-EAWAG-EC122952.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC122953,MSBNK-EAWAG-EC122953.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC123001,MSBNK-EAWAG-EC123001.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123002,MSBNK-EAWAG-EC123002.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123003,MSBNK-EAWAG-EC123003.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123004,MSBNK-EAWAG-EC123004.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123005,MSBNK-EAWAG-EC123005.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123006,MSBNK-EAWAG-EC123006.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123007,MSBNK-EAWAG-EC123007.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123008,MSBNK-EAWAG-EC123008.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123009,MSBNK-EAWAG-EC123009.txt,MSBNK-EAWAG-EC,,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC123051,MSBNK-EAWAG-EC123051.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC123052,MSBNK-EAWAG-EC123052.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC123053,MSBNK-EAWAG-EC123053.txt,MSBNK-EAWAG-EC,,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC123101,MSBNK-EAWAG-EC123101.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123102,MSBNK-EAWAG-EC123102.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123103,MSBNK-EAWAG-EC123103.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123104,MSBNK-EAWAG-EC123104.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123105,MSBNK-EAWAG-EC123105.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123106,MSBNK-EAWAG-EC123106.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123107,MSBNK-EAWAG-EC123107.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC123108,MSBNK-EAWAG-EC123108.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC123109,MSBNK-EAWAG-EC123109.txt,MSBNK-EAWAG-EC,YGAGCUYKOBGAQX,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC124001,MSBNK-EAWAG-EC124001.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124002,MSBNK-EAWAG-EC124002.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124003,MSBNK-EAWAG-EC124003.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124004,MSBNK-EAWAG-EC124004.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124005,MSBNK-EAWAG-EC124005.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124006,MSBNK-EAWAG-EC124006.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124007,MSBNK-EAWAG-EC124007.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,PASS,eligible
MSBNK-EAWAG-EC124008,MSBNK-EAWAG-EC124008.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC124009,MSBNK-EAWAG-EC124009.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC124051,MSBNK-EAWAG-EC124051.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124052,MSBNK-EAWAG-EC124052.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124053,MSBNK-EAWAG-EC124053.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124054,MSBNK-EAWAG-EC124054.txt,MSBNK-EAWAG-EC,KVEGLZCDCVSBQX,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124501,MSBNK-EAWAG-EC124501.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124502,MSBNK-EAWAG-EC124502.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124503,MSBNK-EAWAG-EC124503.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124504,MSBNK-EAWAG-EC124504.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124505,MSBNK-EAWAG-EC124505.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124506,MSBNK-EAWAG-EC124506.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124507,MSBNK-EAWAG-EC124507.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H12,not the frozen representative of its scaffold group
MSBNK-EAWAG-EC124508,MSBNK-EAWAG-EC124508.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC124509,MSBNK-EAWAG-EC124509.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC124551,MSBNK-EAWAG-EC124551.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124552,MSBNK-EAWAG-EC124552.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124553,MSBNK-EAWAG-EC124553.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124554,MSBNK-EAWAG-EC124554.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124555,MSBNK-EAWAG-EC124555.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC124556,MSBNK-EAWAG-EC124556.txt,MSBNK-EAWAG-EC,NYGVGDLVEMUBNK,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC125001,MSBNK-EAWAG-EC125001.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125002,MSBNK-EAWAG-EC125002.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125003,MSBNK-EAWAG-EC125003.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125004,MSBNK-EAWAG-EC125004.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125005,MSBNK-EAWAG-EC125005.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125006,MSBNK-EAWAG-EC125006.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125007,MSBNK-EAWAG-EC125007.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,PASS,eligible
MSBNK-EAWAG-EC125008,MSBNK-EAWAG-EC125008.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC125009,MSBNK-EAWAG-EC125009.txt,MSBNK-EAWAG-EC,KRNLOYZRJLTDBI,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC125101,MSBNK-EAWAG-EC125101.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125102,MSBNK-EAWAG-EC125102.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125103,MSBNK-EAWAG-EC125103.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125104,MSBNK-EAWAG-EC125104.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125105,MSBNK-EAWAG-EC125105.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125106,MSBNK-EAWAG-EC125106.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125107,MSBNK-EAWAG-EC125107.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125108,MSBNK-EAWAG-EC125108.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125109,MSBNK-EAWAG-EC125109.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125201,MSBNK-EAWAG-EC125201.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125202,MSBNK-EAWAG-EC125202.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
MSBNK-EAWAG-EC125203,MSBNK-EAWAG-EC125203.txt,MSBNK-EAWAG-EC,WKADCTRDFMBYPU,H6,record not mapped to exactly one Table S4 structure (isomer group or unlisted)
