record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-Eawag-EQ01194504__GLACIER__K3,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,GLACIER,K3,0.055718695429259175,0.18036027842632796,
MSBNK-Eawag-EQ01194802__ICEBERG_2_1__K1,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,ICEBERG_2_1,K1,0.19331619068482467,0.34215756783413287,
MSBNK-Eawag-EQ01194802__ICEBERG_2_1__K2,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,ICEBERG_2_1,K2,0.1449559459178747,0.2520868139932483,
MSBNK-Eawag-EQ01194802__ICEBERG_2_1__K3,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,ICEBERG_2_1,K3,0.14594603764323205,0.252763185991672,
MSBNK-Eawag-EQ01194802__GLACIER__K1,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,GLACIER,K1,0.9049641627606071,0.8533629282848474,
MSBNK-Eawag-EQ01194802__GLACIER__K2,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,GLACIER,K2,0.2703816083079442,0.4466480315678898,
MSBNK-Eawag-EQ01194802__GLACIER__K3,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,30,GLACIER,K3,0.28506510139346125,0.46171170994768285,
MSBNK-Eawag-EQ01194804__ICEBERG_2_1__K1,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,ICEBERG_2_1,K1,0.9303983601952313,0.8059511922141258,
MSBNK-Eawag-EQ01194804__ICEBERG_2_1__K2,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,ICEBERG_2_1,K2,0.9321293946978202,0.7422150809775407,
MSBNK-Eawag-EQ01194804__ICEBERG_2_1__K3,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,ICEBERG_2_1,K3,0.6390275315482353,0.5721614322697215,
MSBNK-Eawag-EQ01194804__GLACIER__K1,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,GLACIER,K1,0.10032397426414752,0.2859919465171028,
MSBNK-Eawag-EQ01194804__GLACIER__K2,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,GLACIER,K2,0.013631666310141129,0.11470146888005339,
MSBNK-Eawag-EQ01194804__GLACIER__K3,FLPKSBDJMLUTEX,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,60,GLACIER,K3,0.01131712083226155,0.09604682481946247,
MSBNK-Eawag-EQ01199402__ICEBERG_2_1__K1,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,ICEBERG_2_1,K1,0.9996801146978485,0.9781357693770131,
MSBNK-Eawag-EQ01199402__ICEBERG_2_1__K2,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,ICEBERG_2_1,K2,0.9992559089443092,0.9781885994116871,
MSBNK-Eawag-EQ01199402__ICEBERG_2_1__K3,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,ICEBERG_2_1,K3,0.9992230726501016,0.9777924650134074,
MSBNK-Eawag-EQ01199402__GLACIER__K1,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,GLACIER,K1,0.9649161810748469,0.7795848105594739,
MSBNK-Eawag-EQ01199402__GLACIER__K2,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,GLACIER,K2,0.9954684411155741,0.943600574573237,
MSBNK-Eawag-EQ01199402__GLACIER__K3,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,30,GLACIER,K3,0.9959080603881982,0.9465261344881818,
MSBNK-Eawag-EQ01199404__ICEBERG_2_1__K1,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,ICEBERG_2_1,K1,0.9106623653699389,0.7847553855234783,
MSBNK-Eawag-EQ01199404__ICEBERG_2_1__K2,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,ICEBERG_2_1,K2,0.9563367152678122,0.7186690270879542,
MSBNK-Eawag-EQ01199404__ICEBERG_2_1__K3,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,ICEBERG_2_1,K3,0.9563711748557245,0.7181165897248031,
MSBNK-Eawag-EQ01199404__GLACIER__K1,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,GLACIER,K1,0.4738912389331745,0.5648719817193721,
MSBNK-Eawag-EQ01199404__GLACIER__K2,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,GLACIER,K2,0.9510481601632297,0.7464148233499135,
MSBNK-Eawag-EQ01199404__GLACIER__K3,MBXOLPUMNTXLOV,C1CCC2CCC(C1)N2,60,GLACIER,K3,0.9522725007432069,0.7465231954778027,
MSBNK-Eawag-EQ1085802__ICEBERG_2_1__K1,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,ICEBERG_2_1,K1,0.2543676560310066,0.31610800022829955,
MSBNK-Eawag-EQ1085802__ICEBERG_2_1__K2,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,ICEBERG_2_1,K2,0.20856559374628042,0.28963906352186275,
MSBNK-Eawag-EQ1085802__ICEBERG_2_1__K3,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,ICEBERG_2_1,K3,0.3684236964126022,0.36001618807158176,
MSBNK-Eawag-EQ1085802__GLACIER__K1,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,GLACIER,K1,0.4422341108188806,0.34080172945980947,
MSBNK-Eawag-EQ1085802__GLACIER__K2,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,GLACIER,K2,0.21088548521481162,0.22638002480935282,
MSBNK-Eawag-EQ1085802__GLACIER__K3,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,30,GLACIER,K3,0.23456383844871967,0.26040619325858705,
MSBNK-Eawag-EQ1085804__ICEBERG_2_1__K1,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,ICEBERG_2_1,K1,0.5221876261349575,0.4294885531342648,
MSBNK-Eawag-EQ1085804__ICEBERG_2_1__K2,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,ICEBERG_2_1,K2,0.678602125915938,0.54415983684675,
MSBNK-Eawag-EQ1085804__ICEBERG_2_1__K3,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,ICEBERG_2_1,K3,0.6676912190791482,0.49298707458182034,
MSBNK-Eawag-EQ1085804__GLACIER__K1,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,GLACIER,K1,0.16599195015563709,0.1872693346585229,
MSBNK-Eawag-EQ1085804__GLACIER__K2,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,GLACIER,K2,0.0,0.0,
MSBNK-Eawag-EQ1085804__GLACIER__K3,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,60,GLACIER,K3,0.05453717751403219,0.05438098056703278,
MSBNK-Eawag-EQ1086002__ICEBERG_2_1__K1,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,ICEBERG_2_1,K1,0.9782434501977588,0.872144538130508,
MSBNK-Eawag-EQ1086002__ICEBERG_2_1__K2,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,ICEBERG_2_1,K2,0.9820453462706018,0.7770319932741034,
MSBNK-Eawag-EQ1086002__ICEBERG_2_1__K3,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,ICEBERG_2_1,K3,0.9823385472638826,0.7790866024150886,
MSBNK-Eawag-EQ1086002__GLACIER__K1,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,GLACIER,K1,0.9999997135779305,0.9990307146967671,
MSBNK-Eawag-EQ1086002__GLACIER__K2,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,GLACIER,K2,0.9999993206148214,0.9988576700622528,
MSBNK-Eawag-EQ1086002__GLACIER__K3,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,30,GLACIER,K3,0.9999992909899166,0.9989131958408448,
MSBNK-Eawag-EQ1086004__ICEBERG_2_1__K1,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,ICEBERG_2_1,K1,0.8823435874619423,0.6927839131965489,
MSBNK-Eawag-EQ1086004__ICEBERG_2_1__K2,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,ICEBERG_2_1,K2,0.05750981679297055,0.08797453666292343,
MSBNK-Eawag-EQ1086004__ICEBERG_2_1__K3,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,ICEBERG_2_1,K3,0.06519981616363214,0.09499218139024812,
MSBNK-Eawag-EQ1086004__GLACIER__K1,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,GLACIER,K1,0.8854458159316323,0.7502656915770894,
MSBNK-Eawag-EQ1086004__GLACIER__K2,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,GLACIER,K2,0.034545344770868715,0.07759009932803351,
MSBNK-Eawag-EQ1086004__GLACIER__K3,VNQNXQYZMPJLQX,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,60,GLACIER,K3,0.04101062494882887,0.09012979398205623,
MSBNK-Eawag-EQ1090002__ICEBERG_2_1__K1,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,3.195214935538347e-05,0.001856261881147292,
MSBNK-Eawag-EQ1090002__ICEBERG_2_1__K2,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.0,0.0,
MSBNK-Eawag-EQ1090002__ICEBERG_2_1__K3,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.0,0.0,
MSBNK-Eawag-EQ1090002__GLACIER__K1,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,GLACIER,K1,0.09381539892221598,0.14052525768123625,
MSBNK-Eawag-EQ1090002__GLACIER__K2,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,GLACIER,K2,0.012195846610383518,0.04058521645184432,
MSBNK-Eawag-EQ1090002__GLACIER__K3,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,30,GLACIER,K3,0.01979475442058263,0.0513100446344541,
MSBNK-Eawag-EQ1090004__ICEBERG_2_1__K1,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.07890636197262459,0.19027339116509134,
MSBNK-Eawag-EQ1090004__ICEBERG_2_1__K2,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.04030491495464765,0.10355394155355924,
MSBNK-Eawag-EQ1090004__ICEBERG_2_1__K3,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.043967168764220695,0.09674370511176533,
MSBNK-Eawag-EQ1090004__GLACIER__K1,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,GLACIER,K1,0.0017202021424727936,0.030428950745624572,
MSBNK-Eawag-EQ1090004__GLACIER__K2,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,GLACIER,K2,0.21330399240523687,0.26812013214955976,
MSBNK-Eawag-EQ1090004__GLACIER__K3,VFBJXXJYHWLXRM,O=C(CCc1ccccc1)OCCSCCOC(=O)CCc1ccccc1,60,GLACIER,K3,0.2168871715439794,0.26505261657078716,
MSBNK-Eawag-EQ1090202__ICEBERG_2_1__K1,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.26666745175450257,0.3276466371774356,
MSBNK-Eawag-EQ1090202__ICEBERG_2_1__K2,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.026647510645945168,0.11099790774692564,
MSBNK-Eawag-EQ1090202__ICEBERG_2_1__K3,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.025617068774058015,0.10785574675071496,
MSBNK-Eawag-EQ1090202__GLACIER__K1,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,GLACIER,K1,0.02373042750679366,0.10087192085362706,
MSBNK-Eawag-EQ1090202__GLACIER__K2,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,GLACIER,K2,0.002671807781730508,0.021754613799430556,
MSBNK-Eawag-EQ1090202__GLACIER__K3,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,30,GLACIER,K3,0.003806559456267163,0.02803774192470998,
MSBNK-Eawag-EQ1090204__ICEBERG_2_1__K1,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.33535054674951187,0.41817727624719714,
MSBNK-Eawag-EQ1090204__ICEBERG_2_1__K2,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.2169988678200419,0.27022085725141154,
MSBNK-Eawag-EQ1090204__ICEBERG_2_1__K3,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.21640260973806374,0.28548403529939015,
MSBNK-Eawag-EQ1090204__GLACIER__K1,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,GLACIER,K1,0.0496301025533792,0.20496613580864964,
MSBNK-Eawag-EQ1090204__GLACIER__K2,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,GLACIER,K2,0.0014110767301046129,0.022059880265504983,
MSBNK-Eawag-EQ1090204__GLACIER__K3,OKOBUGCCXMIKDM,O=C(CCc1ccccc1)NCCCCCCNC(=O)CCc1ccccc1,60,GLACIER,K3,0.0018147767678969094,0.02498030233417925,
MSBNK-Eawag-EQ1090302__ICEBERG_2_1__K1,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.006924340646755991,0.02859891486267474,
MSBNK-Eawag-EQ1090302__ICEBERG_2_1__K2,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.0063714950754259975,0.03780798463745583,
MSBNK-Eawag-EQ1090302__ICEBERG_2_1__K3,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.007042660259325871,0.04036551129775778,
MSBNK-Eawag-EQ1090302__GLACIER__K1,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,GLACIER,K1,0.015861187352304608,0.08420774035567347,
MSBNK-Eawag-EQ1090302__GLACIER__K2,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,GLACIER,K2,0.009279746564092231,0.05499059320278532,
MSBNK-Eawag-EQ1090302__GLACIER__K3,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,30,GLACIER,K3,0.012589618033543555,0.07088841284499736,
MSBNK-Eawag-EQ1090304__ICEBERG_2_1__K1,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.014245726756416523,0.07356603337835654,
MSBNK-Eawag-EQ1090304__ICEBERG_2_1__K2,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.13813806528686542,0.15243366751295007,
MSBNK-Eawag-EQ1090304__ICEBERG_2_1__K3,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.17365199119398336,0.1812192777539473,
MSBNK-Eawag-EQ1090304__GLACIER__K1,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,GLACIER,K1,0.0022718878369879956,0.029365986436231006,
MSBNK-Eawag-EQ1090304__GLACIER__K2,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,GLACIER,K2,6.440939482933055e-05,0.0011128836512186435,
MSBNK-Eawag-EQ1090304__GLACIER__K3,OXWDLAHVJDUQJM,O=C(CCc1ccccc1)OCCNC(=O)C(=O)NCCOC(=O)CCc1ccccc1,60,GLACIER,K3,3.298801245497087e-05,0.000654149446761898,
MSBNK-Eawag-EQ1090402__ICEBERG_2_1__K1,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.7615421678552592,0.6507891421536705,
MSBNK-Eawag-EQ1090402__ICEBERG_2_1__K2,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.4920433670894018,0.5307190421611916,
MSBNK-Eawag-EQ1090402__ICEBERG_2_1__K3,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.7752337246953086,0.6600916173821756,
MSBNK-Eawag-EQ1090402__GLACIER__K1,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,GLACIER,K1,0.4633581178338894,0.5591284267606701,
MSBNK-Eawag-EQ1090402__GLACIER__K2,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,GLACIER,K2,0.6802179792848506,0.6478481789012083,
MSBNK-Eawag-EQ1090402__GLACIER__K3,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,30,GLACIER,K3,0.678902054048775,0.6467070574163412,
MSBNK-Eawag-EQ1090404__ICEBERG_2_1__K1,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.8939363273612551,0.7379754981632165,
MSBNK-Eawag-EQ1090404__ICEBERG_2_1__K2,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.8519632039251414,0.7644130028945106,
MSBNK-Eawag-EQ1090404__ICEBERG_2_1__K3,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.8935317506595795,0.7772779987411645,
MSBNK-Eawag-EQ1090404__GLACIER__K1,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,GLACIER,K1,0.6185734663669582,0.5534785498403922,
MSBNK-Eawag-EQ1090404__GLACIER__K2,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,GLACIER,K2,0.7467500584344151,0.6009995413444232,
MSBNK-Eawag-EQ1090404__GLACIER__K3,QSRJVOOOWGXUDY,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,60,GLACIER,K3,0.7828762840310954,0.6460721366650657,
MSBNK-Eawag-EQ1091402__ICEBERG_2_1__K1,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,ICEBERG_2_1,K1,0.9996393162008973,0.9723584649341734,
MSBNK-Eawag-EQ1091402__ICEBERG_2_1__K2,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,ICEBERG_2_1,K2,0.978342967863327,0.8296759719044154,
MSBNK-Eawag-EQ1091402__ICEBERG_2_1__K3,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,ICEBERG_2_1,K3,0.9775608843210896,0.831646976764318,
MSBNK-Eawag-EQ1091402__GLACIER__K1,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,GLACIER,K1,0.9733718275277864,0.8950377158589562,
MSBNK-Eawag-EQ1091402__GLACIER__K2,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,GLACIER,K2,0.9999619824105899,0.9944849804658417,
MSBNK-Eawag-EQ1091402__GLACIER__K3,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,30,GLACIER,K3,0.9995803150156785,0.982306374947615,
MSBNK-Eawag-EQ1091404__ICEBERG_2_1__K1,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,ICEBERG_2_1,K1,0.26531451744363543,0.30420307315557593,
MSBNK-Eawag-EQ1091404__ICEBERG_2_1__K2,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,ICEBERG_2_1,K2,0.4347950270429965,0.41025002979946323,
MSBNK-Eawag-EQ1091404__ICEBERG_2_1__K3,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,ICEBERG_2_1,K3,0.5433481682083818,0.41852693219150405,
MSBNK-Eawag-EQ1091404__GLACIER__K1,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,GLACIER,K1,0.19014758790911204,0.24129778558258608,
MSBNK-Eawag-EQ1091404__GLACIER__K2,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,GLACIER,K2,0.19144856691670983,0.2321287880918831,
MSBNK-Eawag-EQ1091404__GLACIER__K3,UJAWGGOCYUPCPS,c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,60,GLACIER,K3,0.1931081063294721,0.24351122910456247,
MSBNK-Eawag-EQ1091902__ICEBERG_2_1__K1,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,ICEBERG_2_1,K1,0.9208089926752777,0.8773644303796637,
MSBNK-Eawag-EQ1091902__ICEBERG_2_1__K2,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,ICEBERG_2_1,K2,0.8102976060034367,0.8300123570292469,
MSBNK-Eawag-EQ1091902__ICEBERG_2_1__K3,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,ICEBERG_2_1,K3,0.8134199307986456,0.8287636688838251,
MSBNK-Eawag-EQ1091902__GLACIER__K1,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,GLACIER,K1,0.8309839813486376,0.8890456065466263,
MSBNK-Eawag-EQ1091902__GLACIER__K2,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,GLACIER,K2,0.8211228367505129,0.875556140593212,
MSBNK-Eawag-EQ1091902__GLACIER__K3,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,30,GLACIER,K3,0.8066050168414194,0.8661536302353654,
MSBNK-Eawag-EQ1091904__ICEBERG_2_1__K1,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,ICEBERG_2_1,K1,0.3612723342206745,0.4792194424151406,
MSBNK-Eawag-EQ1091904__ICEBERG_2_1__K2,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,ICEBERG_2_1,K2,0.3149092928736322,0.45523694589767916,
MSBNK-Eawag-EQ1091904__ICEBERG_2_1__K3,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,ICEBERG_2_1,K3,0.32424706385103863,0.4649039882009802,
MSBNK-Eawag-EQ1091904__GLACIER__K1,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,GLACIER,K1,0.7398737974039739,0.6694316392433354,
MSBNK-Eawag-EQ1091904__GLACIER__K2,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,GLACIER,K2,0.5326791320906489,0.5775006978071597,
