connectivity_key,ce_numeric,mu,survival_yield,fragment_depth,precursor_mass_ratio,source,n_acquisitions,n_accepted_rows
IIBYAHWJQTYFKB,45.0,0.36166808082987256,0.0,0.36166808082987256,1.0,LCSB,,
IIBYAHWJQTYFKB,60.0,0.3427608640465086,0.0,0.3427608640465086,1.0,LCSB,,
IIBYAHWJQTYFKB,75.0,0.3224388387093483,0.0,0.3224388387093483,1.0,LCSB,,
IIBYAHWJQTYFKB,90.0,0.3031121790823843,0.0,0.3031121790823843,1.0,LCSB,,
IITCWRFYJWUUPC,15.0,0.8873063844976882,0.3711100737701992,0.8208055006097636,1.0,LCSB,,
IITCWRFYJWUUPC,30.0,0.7918686808428421,0.04356758398106075,0.7823878269373444,1.0000003966318027,LCSB,,
IITCWRFYJWUUPC,45.0,0.6905781339561878,0.0,0.6905781339561878,1.0,LCSB,,
IITCWRFYJWUUPC,60.0,0.6258232239252881,0.0,0.6258232239252881,1.0,LCSB,,
IITCWRFYJWUUPC,75.0,0.5404633734616827,0.0,0.5404633734616827,1.0,LCSB,,
IITCWRFYJWUUPC,90.0,0.45868797906381115,0.0,0.45868797906381115,1.0,LCSB,,
IKVXBIIHQGXQRQ,15.0,0.3856952675541625,0.0,0.3856952675541625,1.0,LCSB,,
IKVXBIIHQGXQRQ,30.0,0.29262587388061007,0.0,0.29262587388061007,1.0,LCSB,,
IKVXBIIHQGXQRQ,45.0,0.2838119327762663,0.0,0.2838119327762663,1.0,LCSB,,
IKVXBIIHQGXQRQ,60.0,0.27335677596001895,0.0,0.27335677596001895,1.0,LCSB,,
IKVXBIIHQGXQRQ,75.0,0.255988386681002,0.0,0.255988386681002,1.0,LCSB,,
IKVXBIIHQGXQRQ,90.0,0.23974058686686056,0.0,0.23974058686686056,1.0,LCSB,,
ILBONRFSLATCRE,15.0,0.8561630999681341,0.4091350843999164,0.7565655089102982,1.0,LCSB,,
ILBONRFSLATCRE,30.0,0.6708263451862012,0.07033910269207568,0.6459207563820208,0.9999996094093293,LCSB,,
ILBONRFSLATCRE,45.0,0.5058036086443215,0.001707818548843867,0.5049581656831054,1.0000007811813416,LCSB,,
ILBONRFSLATCRE,60.0,0.4399420881531491,0.0,0.4399420881531491,1.0,LCSB,,
ILBONRFSLATCRE,75.0,0.3890429519112488,0.0,0.3890429519112488,1.0,LCSB,,
ILBONRFSLATCRE,90.0,0.33185015604361606,0.0,0.33185015604361606,1.0,LCSB,,
IMTMBDXEKMXETQ,15.0,0.5399764112491305,0.0,0.5399764112491305,1.0,LCSB,,
IMTMBDXEKMXETQ,30.0,0.4738390521921899,0.007034892653355131,0.47011133708223085,1.0000007460103368,LCSB,,
IMTMBDXEKMXETQ,45.0,0.3782123190923944,0.0,0.3782123190923944,1.0,LCSB,,
IMTMBDXEKMXETQ,60.0,0.344720653428999,0.0,0.344720653428999,1.0,LCSB,,
IMTMBDXEKMXETQ,75.0,0.3257253863708851,0.0,0.3257253863708851,1.0,LCSB,,
IMTMBDXEKMXETQ,90.0,0.30378965684795817,0.0,0.30378965684795817,1.0,LCSB,,
IOUNQDKNJZEDEP,15.0,0.5459321331171066,0.0,0.5459321331171066,1.0,LCSB,,
IOUNQDKNJZEDEP,30.0,0.2837227737069142,0.0,0.2837227737069142,1.0,LCSB,,
IOUNQDKNJZEDEP,45.0,0.24747348650292408,0.0,0.24747348650292408,1.0,LCSB,,
IOUNQDKNJZEDEP,60.0,0.2287042808690277,0.0,0.2287042808690277,1.0,LCSB,,
IOUNQDKNJZEDEP,75.0,0.21454674585095937,0.0,0.21454674585095937,1.0,LCSB,,
IOUNQDKNJZEDEP,90.0,0.20479094609172357,0.0,0.20479094609172357,1.0,LCSB,,
IPEHSCPRVOWQFQ,15.0,0.7114125711517154,0.1015042350709601,0.6788100962167458,1.000003344086429,LCSB,,
IPEHSCPRVOWQFQ,30.0,0.6236650254764711,0.0,0.6236650254764711,1.0,LCSB,,
IPEHSCPRVOWQFQ,45.0,0.462552460229797,0.0,0.462552460229797,1.0,LCSB,,
IPEHSCPRVOWQFQ,60.0,0.35326325361101896,0.0,0.35326325361101896,1.0,LCSB,,
IPEHSCPRVOWQFQ,75.0,0.31642601717443936,0.0,0.31642601717443936,1.0,LCSB,,
IPEHSCPRVOWQFQ,90.0,0.29496096218129275,0.0,0.29496096218129275,1.0,LCSB,,
IPKKHRVROFYTEK,15.0,0.4867244471541688,0.0,0.4867244471541688,1.0,LCSB,,
IPKKHRVROFYTEK,30.0,0.4966334996598019,0.0,0.4966334996598019,1.0,LCSB,,
IPKKHRVROFYTEK,45.0,0.5490839267613818,0.0,0.5490839267613818,1.0,LCSB,,
IPKKHRVROFYTEK,60.0,0.5438194360478464,0.0,0.5438194360478464,1.0,LCSB,,
IPKKHRVROFYTEK,75.0,0.5009255580689563,0.0,0.5009255580689563,1.0,LCSB,,
IPKKHRVROFYTEK,90.0,0.45210570381548615,0.0,0.45210570381548615,1.0,LCSB,,
IRGFNBRYIWLUOO,15.0,0.9973097372053082,0.9939068363930547,0.5583812574467004,1.0000005960876384,LCSB,,
IRGFNBRYIWLUOO,30.0,0.6261141444265875,0.30136182768960135,0.46483577653116703,1.0000009934793972,LCSB,,
IRGFNBRYIWLUOO,45.0,0.33888037566653056,0.0016394758028648918,0.33779470937359024,0.9999980130412054,LCSB,,
IRGFNBRYIWLUOO,60.0,0.2822451058112091,0.0,0.2822451058112091,1.0,LCSB,,
IRGFNBRYIWLUOO,75.0,0.2494518267389086,0.0,0.2494518267389086,1.0,LCSB,,
IRGFNBRYIWLUOO,90.0,0.23032336536543505,0.0,0.23032336536543505,1.0,LCSB,,
IRIAEXORFWYRCZ,15.0,0.35392964891122053,0.0,0.35392964891122053,1.0,LCSB,,
IRIAEXORFWYRCZ,30.0,0.3399394158065359,0.0,0.3399394158065359,1.0,LCSB,,
IRIAEXORFWYRCZ,45.0,0.3329326563494401,0.0,0.3329326563494401,1.0,LCSB,,
IRIAEXORFWYRCZ,60.0,0.31453469230532255,0.0,0.31453469230532255,1.0,LCSB,,
IRIAEXORFWYRCZ,75.0,0.2982112394104895,0.0,0.2982112394104895,1.0,LCSB,,
IRIAEXORFWYRCZ,90.0,0.2793233644940013,0.0,0.2793233644940013,1.0,LCSB,,
IRJQWZWMQCVOLA,15.0,0.5619269702712967,0.0,0.5619269702712967,1.0,LCSB,,
IRJQWZWMQCVOLA,30.0,0.5262963631552341,0.0,0.5262963631552341,1.0,LCSB,,
IRJQWZWMQCVOLA,45.0,0.4552194539686148,0.0,0.4552194539686148,1.0,LCSB,,
IRJQWZWMQCVOLA,60.0,0.3831480743907581,0.0,0.3831480743907581,1.0,LCSB,,
IRJQWZWMQCVOLA,75.0,0.33024784405204305,0.0,0.33024784405204305,1.0,LCSB,,
IRJQWZWMQCVOLA,90.0,0.29550547530686566,0.0,0.29550547530686566,1.0,LCSB,,
ISRUGXGCCGIOQO,15.0,0.5857115507881671,0.0,0.5857115507881671,1.0,LCSB,,
ISRUGXGCCGIOQO,30.0,0.5470771336558075,0.0,0.5470771336558075,1.0,LCSB,,
ISRUGXGCCGIOQO,45.0,0.5437854400843083,0.0,0.5437854400843083,1.0,LCSB,,
ISRUGXGCCGIOQO,60.0,0.5188708582013245,0.0,0.5188708582013245,1.0,LCSB,,
ISRUGXGCCGIOQO,75.0,0.4697621856303163,0.0,0.4697621856303163,1.0,LCSB,,
ISRUGXGCCGIOQO,90.0,0.38011567763933196,0.0,0.38011567763933196,1.0,LCSB,,
IUHMIOAKWHUFKU,15.0,0.9935963006248629,0.9826210893193865,0.631503450501787,1.0000003757752716,LCSB,,
IUHMIOAKWHUFKU,30.0,0.6079424044235695,0.16151055287940153,0.5324238995868037,1.000000187887636,LCSB,,
IUHMIOAKWHUFKU,45.0,0.47817845192646613,0.0003890506616597538,0.4779753585521885,0.9999983090112788,LCSB,,
IUHMIOAKWHUFKU,60.0,0.4182612307479695,0.0,0.4182612307479695,1.0,LCSB,,
IUHMIOAKWHUFKU,75.0,0.37944989941501833,0.0,0.37944989941501833,1.0,LCSB,,
IUHMIOAKWHUFKU,90.0,0.3479742501773052,0.0,0.3479742501773052,1.0,LCSB,,
IVUXTESCPZUGJC,15.0,0.8843727634504247,0.8417906091379718,0.26915243947667733,0.9999996564630467,LCSB,,
IVUXTESCPZUGJC,30.0,0.4409945914424151,0.2227851506912779,0.2807580997844896,1.0000003435369536,LCSB,,
IVUXTESCPZUGJC,45.0,0.28652234069323995,0.005480521787810676,0.2825905607478759,1.0000003435369536,LCSB,,
IVUXTESCPZUGJC,60.0,0.2830831486486541,0.0,0.2830831486486541,1.0,LCSB,,
IVUXTESCPZUGJC,75.0,0.28234084062774123,0.0,0.28234084062774123,1.0,LCSB,,
IVUXTESCPZUGJC,90.0,0.2814009558296881,0.0,0.2814009558296881,1.0,LCSB,,
IXSZQYVWNJNRAL,15.0,0.9658513722501583,0.8976798563269589,0.6662594745176958,0.9999997223587291,LCSB,,
IXSZQYVWNJNRAL,30.0,0.5476084107299123,0.10887509310582462,0.49233660165313586,0.9999991670761874,LCSB,,
IXSZQYVWNJNRAL,45.0,0.3792326255785826,0.0,0.3792326255785826,1.0,LCSB,,
IXSZQYVWNJNRAL,60.0,0.36632546072122857,0.0,0.36632546072122857,1.0,LCSB,,
IXSZQYVWNJNRAL,75.0,0.3612351414952635,0.0,0.3612351414952635,1.0,LCSB,,
IXSZQYVWNJNRAL,90.0,0.3390905115953348,0.0,0.3390905115953348,1.0,LCSB,,
IYAZLDLPUNDVAG,15.0,1.0000006168898266,1.0,,1.0000006168898266,LCSB,,
IYAZLDLPUNDVAG,30.0,0.9163473547762514,0.8568970415976154,0.4154336516258778,1.0000006168898266,LCSB,,
IYAZLDLPUNDVAG,45.0,0.5402100317764855,0.2300131804116754,0.4028596732233302,1.0000009253347397,LCSB,,
IYAZLDLPUNDVAG,60.0,0.3746368879724565,0.010704401429446767,0.3678703080896208,1.0000009253347397,LCSB,,
IYAZLDLPUNDVAG,75.0,0.3343630297513978,0.0,0.3343630297513978,1.0,LCSB,,
IYAZLDLPUNDVAG,90.0,0.3005034894279422,0.0,0.3005034894279422,1.0,LCSB,,
IYIKLHRQXLHMJQ,15.0,0.9586260244067606,0.9519538017818445,0.1388679129287756,1.0000001547913338,LCSB,,
IYIKLHRQXLHMJQ,30.0,0.17398123429302656,0.0477758512876329,0.13253746586952822,1.0000001547913338,LCSB,,
IYIKLHRQXLHMJQ,45.0,0.12487421564411762,0.0,0.12487421564411762,1.0,LCSB,,
IYIKLHRQXLHMJQ,60.0,0.12393817689712897,0.0,0.12393817689712897,1.0,LCSB,,
IYIKLHRQXLHMJQ,75.0,0.126029528009097,0.0,0.126029528009097,1.0,LCSB,,
IYIKLHRQXLHMJQ,90.0,0.12791838466919675,0.0,0.12791838466919675,1.0,LCSB,,
JAEZSIYNWDWMMN,15.0,0.7365388641166514,0.03855135019572862,0.7259746551926767,1.0000041994327407,LCSB,,
JAEZSIYNWDWMMN,30.0,0.7287419094059076,0.02636369024661144,0.7213967217359945,1.000006719092385,LCSB,,
JAEZSIYNWDWMMN,45.0,0.7306608474347552,0.024093850701749714,0.7240110282286573,1.0000075589789332,LCSB,,
JAEZSIYNWDWMMN,60.0,0.7070115055788577,0.0,0.7070115055788577,1.0,LCSB,,
JAEZSIYNWDWMMN,75.0,0.6879154475337067,0.0,0.6879154475337067,1.0,LCSB,,
JAEZSIYNWDWMMN,90.0,0.6794537124099844,0.0,0.6794537124099844,1.0,LCSB,,
JBDHZKLJNAIJNC,15.0,0.8597010490789834,0.4220272594994124,0.7572568028043981,1.0,LCSB,,
JBDHZKLJNAIJNC,30.0,0.636840327349356,0.004606916657395928,0.6351595377465084,1.0,LCSB,,
JBDHZKLJNAIJNC,45.0,0.4518364344941017,0.0,0.4518364344941017,1.0,LCSB,,
JBDHZKLJNAIJNC,60.0,0.4142984924395806,0.0,0.4142984924395806,1.0,LCSB,,
JBDHZKLJNAIJNC,75.0,0.3826199907462279,0.0,0.3826199907462279,1.0,LCSB,,
JBDHZKLJNAIJNC,90.0,0.346943605700511,0.0,0.346943605700511,1.0,LCSB,,
JBIJLHTVPXGSAM,15.0,0.9954929525999309,0.9568620164568706,0.8955510016868125,0.9999986118899951,LCSB,,
JBIJLHTVPXGSAM,30.0,0.9952019968389383,0.9553654092586769,0.8925196802470338,0.9999993059449975,LCSB,,
JBIJLHTVPXGSAM,45.0,0.9865635974423664,0.8808942955088587,0.8871995272027625,0.9999986118899951,LCSB,,
JBIJLHTVPXGSAM,60.0,0.9596796250340094,0.6541389024506545,0.8834216359015045,0.9999993059449975,LCSB,,
JBIJLHTVPXGSAM,75.0,0.9212032609729495,0.35212282288902913,0.8783770414966261,1.0,LCSB,,
JBIJLHTVPXGSAM,90.0,0.8843088052646407,0.1281466328851765,0.8673042978336947,1.0,LCSB,,
JCCNYMKQOSZNPW,15.0,0.9986720234540057,0.9889509749325971,0.8798338832019973,0.9999997390070418,LCSB,,
JCCNYMKQOSZNPW,30.0,0.9105511290786006,0.4145184604706445,0.8472218905366268,0.9999997390070418,LCSB,,
JCCNYMKQOSZNPW,45.0,0.7428419592271647,0.014161452086730607,0.7391479224208823,0.9999994780140837,LCSB,,
JCCNYMKQOSZNPW,60.0,0.6751164307864235,0.0,0.6751164307864235,1.0,LCSB,,
JCCNYMKQOSZNPW,75.0,0.6494535033767992,0.0,0.6494535033767992,1.0,LCSB,,
JCCNYMKQOSZNPW,90.0,0.6236661475563465,0.0,0.6236661475563465,1.0,LCSB,,
JCICIFOYVSPMHG,15.0,0.9984314943124792,0.993683899703203,0.7516654875926886,1.0,LCSB,,
JCICIFOYVSPMHG,30.0,0.9568156863532898,0.8190714926167082,0.7613199840343925,0.9999996403051077,LCSB,,
JCICIFOYVSPMHG,45.0,0.7796511727877466,0.19777424922165138,0.7253281548261659,1.0,LCSB,,
JCICIFOYVSPMHG,75.0,0.6335857670415648,0.0,0.6335857670415648,1.0,LCSB,,
JCICIFOYVSPMHG,90.0,0.5930917722708594,0.0,0.5930917722708594,1.0,LCSB,,
JHWNWJKBPDFINM,15.0,0.9986340070599068,0.9974954213764644,0.45460169337192907,1.0,LCSB,,
JHWNWJKBPDFINM,30.0,0.9892246251127627,0.9812973676466602,0.4238578461222241,1.0,LCSB,,
JHWNWJKBPDFINM,45.0,0.8200398841021714,0.6819494433174189,0.4341776421494172,1.0,LCSB,,
JHWNWJKBPDFINM,60.0,0.5468085107234277,0.24662642812871155,0.3984503430438849,1.0000005045785458,LCSB,,
JHWNWJKBPDFINM,75.0,0.38804904788693323,0.03987146736338162,0.36263638507944745,1.0000010091570914,LCSB,,
JHWNWJKBPDFINM,90.0,0.338213512185386,0.0036329463264026165,0.3358005110921597,1.0,LCSB,,
JJAPPCJXQFKMJL,15.0,0.9977876280730281,0.9471140692739288,0.9581621663901174,1.000000275408272,LCSB,,
JJAPPCJXQFKMJL,30.0,0.9609223649314828,0.2655674395819209,0.9467920716283711,1.0,LCSB,,
JJAPPCJXQFKMJL,45.0,0.8397989331963112,0.005263241137833096,0.8389512862838444,1.0000016524496325,LCSB,,
JJAPPCJXQFKMJL,60.0,0.7113993544435301,0.0,0.7113993544435301,1.0,LCSB,,
JJAPPCJXQFKMJL,75.0,0.6014922927135123,0.0,0.6014922927135123,1.0,LCSB,,
JJAPPCJXQFKMJL,90.0,0.517004088208608,0.0,0.517004088208608,1.0,LCSB,,
JJJPNTQYUJPWGQ,15.0,0.9942779676028762,0.9867010348762978,0.5697759689388449,0.9999994952750171,LCSB,,
JJJPNTQYUJPWGQ,30.0,0.9858181537206896,0.965751947534577,0.5859079492584734,1.0,LCSB,,
JJJPNTQYUJPWGQ,45.0,0.8611362182664561,0.6687809402846706,0.5807494234996855,1.0,LCSB,,
JJJPNTQYUJPWGQ,60.0,0.6624631971105889,0.2325823686526163,0.560165431309175,1.0,LCSB,,
JJJPNTQYUJPWGQ,75.0,0.5255607850444387,0.04947587625652477,0.5008657033181297,0.9999994952750171,LCSB,,
JJJPNTQYUJPWGQ,90.0,0.4937410954083626,0.006084628833308331,0.4906418431517873,0.9999994952750171,LCSB,,
JLFNLZLINWHATN,15.0,0.9896462127403388,0.9472873211038969,0.803483016281586,1.0000054359438828,LCSB,,
JLFNLZLINWHATN,30.0,0.9644027254689277,0.8280806998385303,0.7929157697951935,1.0000054359438828,LCSB,,
JLFNLZLINWHATN,45.0,0.38236608182717224,0.0,0.38236608182717224,1.0,LCSB,,
JLFNLZLINWHATN,60.0,0.6710928928516569,0.0,0.6710928928516569,1.0,LCSB,,
JLFNLZLINWHATN,75.0,0.3751283110863912,0.0,0.3751283110863912,1.0,LCSB,,
JLFNLZLINWHATN,90.0,0.37240271646660306,0.0,0.37240271646660306,1.0,LCSB,,
JLRGJRBPOGGCBT,15.0,0.5195330583824842,0.1719471756182268,0.41976293363139744,1.0,LCSB,,
JLRGJRBPOGGCBT,30.0,0.42960335362338453,0.007002070911343489,0.42558123528275915,0.9999996311475258,LCSB,,
JLRGJRBPOGGCBT,45.0,0.3932487585498424,0.0,0.3932487585498424,1.0,LCSB,,
JLRGJRBPOGGCBT,60.0,0.357392668726102,0.0,0.357392668726102,1.0,LCSB,,
JLRGJRBPOGGCBT,75.0,0.3356629318168714,0.0,0.3356629318168714,1.0,LCSB,,
JLRGJRBPOGGCBT,90.0,0.3169566218276626,0.0,0.3169566218276626,1.0,LCSB,,
JLYFCTQDENRSOL,15.0,0.862137062634476,0.1727413179465664,0.8333504959222331,0.9999960156765019,LCSB,,
JLYFCTQDENRSOL,30.0,0.786436147736937,0.007593253862215221,0.7848021397593128,0.9999942046203665,LCSB,,
JLYFCTQDENRSOL,45.0,0.6320230352474093,0.0,0.6320230352474093,1.0,LCSB,,
JLYFCTQDENRSOL,60.0,0.5029263563329499,0.0,0.5029263563329499,1.0,LCSB,,
JLYFCTQDENRSOL,75.0,0.4415034285797172,0.0,0.4415034285797172,1.0,LCSB,,
JLYFCTQDENRSOL,90.0,0.4103629135175868,0.0,0.4103629135175868,1.0,LCSB,,
JNELGWHKGNBSMD,15.0,0.9989946689749846,0.9983477052769036,0.3909414253650036,1.0000010149208591,LCSB,,
JNELGWHKGNBSMD,30.0,0.99890376603583,0.9981992871577648,0.39094091790457414,1.0000005074604295,LCSB,,
JNELGWHKGNBSMD,45.0,0.9978931318014052,0.9936439646438842,0.6684454513676857,1.0000005074604295,LCSB,,
JNELGWHKGNBSMD,60.0,0.9648847789304296,0.8841031020505596,0.6970055369422447,1.0000010149208591,LCSB,,
JNELGWHKGNBSMD,75.0,0.834672700774303,0.5397044368698561,0.6408224188416891,1.0000010149208591,LCSB,,
JNELGWHKGNBSMD,90.0,0.6880912469285435,0.2179253052705485,0.6011776550731818,1.0000005074604295,LCSB,,
JNRLEMMIVRBKJE,15.0,0.9971285298432749,0.962434830530931,0.9235803832256172,0.9999992162567166,LCSB,,
JNRLEMMIVRBKJE,30.0,0.9763280205450645,0.6763016215305934,0.9268718937672428,0.9999992162567166,LCSB,,
JNRLEMMIVRBKJE,45.0,0.8849407060087183,0.10700922021971535,0.8711529226699156,0.9999996081283583,LCSB,,
JNRLEMMIVRBKJE,60.0,0.8184040478203475,0.004182531517844799,0.8176413269226491,1.0,LCSB,,
JNRLEMMIVRBKJE,75.0,0.7943841952332606,0.0,0.7943841952332606,1.0,LCSB,,
JNRLEMMIVRBKJE,90.0,0.7614634150213756,0.0,0.7614634150213756,1.0,LCSB,,
JOOMJVFZQRQWKR,15.0,0.9663553455018422,0.8605685587804586,0.7587027419153854,0.9999997326870776,LCSB,,
JOOMJVFZQRQWKR,30.0,0.636059730491215,0.06394554289989585,0.6111975465228042,1.0,LCSB,,
JOOMJVFZQRQWKR,45.0,0.5184229096404704,0.0,0.5184229096404704,1.0,LCSB,,
JOOMJVFZQRQWKR,60.0,0.460634372051363,0.0,0.460634372051363,1.0,LCSB,,
JOOMJVFZQRQWKR,75.0,0.40310298126801913,0.0,0.40310298126801913,1.0,LCSB,,
JOOMJVFZQRQWKR,90.0,0.3434073873127526,0.0,0.3434073873127526,1.0,LCSB,,
JRBJSXQPQWSCCF,15.0,0.9941141048361538,0.9193241313378726,0.9270752209060893,0.9999971443548996,LCSB,,
JRBJSXQPQWSCCF,30.0,0.9647696740581915,0.5570405929913482,0.920470121122046,0.9999967364055995,LCSB,,
JRBJSXQPQWSCCF,45.0,0.8957858046698006,0.0636063168592589,0.8887069963566021,0.9999979602534996,LCSB,,
JRBJSXQPQWSCCF,60.0,0.8052003011945977,0.001624787638910903,0.804883281276025,0.9999979602534996,LCSB,,
JRBJSXQPQWSCCF,75.0,0.74159743790362,0.0,0.74159743790362,1.0,LCSB,,
JRBJSXQPQWSCCF,90.0,0.6984424085511385,0.0,0.6984424085511385,1.0,LCSB,,
JRBPAEWTRLWTQC,15.0,0.9862960530993629,0.9569597941521535,0.6816012695412619,1.0,LCSB,,
JRBPAEWTRLWTQC,30.0,0.9763161961948738,0.9255193120919857,0.6820141640692644,1.0,LCSB,,
JRBPAEWTRLWTQC,45.0,0.8422631102898122,0.5325930811921096,0.6625276961828209,1.0,LCSB,,
JRBPAEWTRLWTQC,60.0,0.6829620581168238,0.14627846873459377,0.6286401006974076,1.0,LCSB,,
JRBPAEWTRLWTQC,75.0,0.5932542275912982,0.021148423404390434,0.5844663343344344,1.0000005369946343,LCSB,,
JRBPAEWTRLWTQC,90.0,0.5360158348262491,0.0026573041795073726,0.5347796041509254,0.9999994630053657,LCSB,,
JTEGQNOMFQHVDC,15.0,0.4870507355926339,0.0,0.4870507355926339,1.0,LCSB,,
JTEGQNOMFQHVDC,30.0,0.4914755067646681,0.0,0.4914755067646681,1.0,LCSB,,
JTEGQNOMFQHVDC,45.0,0.4861553181239481,0.0,0.4861553181239481,1.0,LCSB,,
JTEGQNOMFQHVDC,60.0,0.49432636799056245,0.0,0.49432636799056245,1.0,LCSB,,
JTEGQNOMFQHVDC,75.0,0.4536135019714799,0.0,0.4536135019714799,1.0,LCSB,,
JTEGQNOMFQHVDC,90.0,0.4284618782383234,0.0,0.4284618782383234,1.0,LCSB,,
JUVSRZCUMWZBFK,15.0,0.9551292789588316,0.7724308081971359,0.802827760401194,0.9999994901424135,LCSB,,
JUVSRZCUMWZBFK,30.0,0.9153186234986113,0.5990648832988062,0.788791084801076,0.9999994901424135,LCSB,,
JUVSRZCUMWZBFK,45.0,0.7540078802455176,0.12415318619666664,0.7191379635369447,1.0,LCSB,,
JUVSRZCUMWZBFK,60.0,0.66011353432372,0.010890736267797498,0.6563711689029551,0.9999994901424135,LCSB,,
JUVSRZCUMWZBFK,75.0,0.6196098788666845,0.0,0.6196098788666845,1.0,LCSB,,
JUVSRZCUMWZBFK,90.0,0.5947293560625644,0.0,0.5947293560625644,1.0,LCSB,,
JWAZRIHNYRIHIV,15.0,0.9606167565670617,0.801747146043796,0.8013539917186303,0.999998621305789,LCSB,,
JWAZRIHNYRIHIV,30.0,0.9606447438516802,0.8012326110035926,0.8020090131874263,0.999998621305789,LCSB,,
JWAZRIHNYRIHIV,45.0,0.9252404174408558,0.6277912048279526,0.7991472776495298,0.9999993106528944,LCSB,,
JWAZRIHNYRIHIV,60.0,0.8745255370599352,0.39643099996738607,0.7921124793796815,1.0,LCSB,,
JWAZRIHNYRIHIV,75.0,0.8367577549883299,0.2543011787198985,0.7810884702356647,0.9999993106528944,LCSB,,
JWAZRIHNYRIHIV,90.0,0.8005392404614363,0.15986583506486615,0.762584766028515,0.9999993106528944,LCSB,,
JWUCHKBSVLQQCO,15.0,0.6722899651988418,0.5463165201291064,0.27766813353129843,1.0,LCSB,,
JWUCHKBSVLQQCO,30.0,0.3182203636171939,0.0319760868248614,0.29569959264068735,1.0,LCSB,,
JWUCHKBSVLQQCO,45.0,0.2914627049131157,0.0,0.2914627049131157,1.0,LCSB,,
JWUCHKBSVLQQCO,60.0,0.2967344831235451,0.0,0.2967344831235451,1.0,LCSB,,
JWUCHKBSVLQQCO,75.0,0.3048355301757174,0.0,0.3048355301757174,1.0,LCSB,,
JWUCHKBSVLQQCO,90.0,0.30562449430271416,0.0,0.30562449430271416,1.0,LCSB,,
JWYUFVNJZUSCSM,15.0,0.9960563791999313,0.9876196069632699,0.6815218910441078,0.9999992541282139,LCSB,,
JWYUFVNJZUSCSM,30.0,0.9963802561830924,0.9888229450399904,0.6762111043812817,0.9999992541282139,LCSB,,
JWYUFVNJZUSCSM,45.0,0.991003219959508,0.9697382053776068,0.7027495047137469,0.9999985082564277,LCSB,,
JWYUFVNJZUSCSM,60.0,0.9594750797404187,0.8659303135699684,0.6977372330341015,0.9999992541282139,LCSB,,
JWYUFVNJZUSCSM,75.0,0.8841151186721867,0.6347089156815974,0.6827614664273294,0.9999992541282139,LCSB,,
JWYUFVNJZUSCSM,90.0,0.783091404640669,0.3692140162630674,0.6561300891817624,0.9999992541282139,LCSB,,
KAJICSGLHKRDLN,15.0,0.8859556897790742,0.8005158283553483,0.4283072916032942,0.9999991707208054,LCSB,,
KAJICSGLHKRDLN,30.0,0.6984906713008954,0.4790462943635975,0.4212366124401537,0.9999991707208054,LCSB,,
KAJICSGLHKRDLN,45.0,0.4314309026268269,0.06924898273656288,0.3891287163655319,0.9999995853604027,LCSB,,
KAJICSGLHKRDLN,60.0,0.33227101539653625,0.0028630901941104777,0.3303537625692275,0.9999983414416106,LCSB,,
KAJICSGLHKRDLN,75.0,0.28922909211737846,0.0,0.28922909211737846,1.0,LCSB,,
KAJICSGLHKRDLN,90.0,0.2628883497253785,0.0,0.2628883497253785,1.0,LCSB,,
KCXZNSGUUQJJTR,15.0,0.43931138078181947,0.0,0.43931138078181947,1.0,LCSB,,
KCXZNSGUUQJJTR,30.0,0.4450435797122256,0.0,0.4450435797122256,1.0,LCSB,,
KCXZNSGUUQJJTR,45.0,0.4447787693952649,0.0,0.4447787693952649,1.0,LCSB,,
KCXZNSGUUQJJTR,60.0,0.4307639380662022,0.0,0.4307639380662022,1.0,LCSB,,
KCXZNSGUUQJJTR,75.0,0.3677370857442063,0.0,0.3677370857442063,1.0,LCSB,,
KCXZNSGUUQJJTR,90.0,0.3016785325630639,0.0,0.3016785325630639,1.0,LCSB,,
KDGDTPNBDMVKHC,15.0,0.8007470367822471,0.6019457674930859,0.4994337021055679,0.9999992861640025,LCSB,,
KDGDTPNBDMVKHC,30.0,0.49674906363181115,0.007156115081891996,0.4931217882213479,0.999999524109335,LCSB,,
KDGDTPNBDMVKHC,45.0,0.43616177009079254,0.0,0.43616177009079254,1.0,LCSB,,
KDGDTPNBDMVKHC,60.0,0.378965317799471,0.0,0.378965317799471,1.0,LCSB,,
KDGDTPNBDMVKHC,75.0,0.3429968014842523,0.0,0.3429968014842523,1.0,LCSB,,
KDGDTPNBDMVKHC,90.0,0.31928839616540833,0.0,0.31928839616540833,1.0,LCSB,,
KFFQABQEJATQAT,15.0,0.5833774285469542,0.30738147568774743,0.39848214519942715,0.9999994712966978,LCSB,,
KFFQABQEJATQAT,30.0,0.5208198004643667,0.20760408984593015,0.3952769270584752,0.9999994712966978,LCSB,,
KFFQABQEJATQAT,45.0,0.38638106692101204,0.02083376980369588,0.3733250655958906,1.0,LCSB,,
KFFQABQEJATQAT,60.0,0.3479713080921325,0.0,0.3479713080921325,1.0,LCSB,,
KFFQABQEJATQAT,75.0,0.33725917086678153,0.0,0.33725917086678153,1.0,LCSB,,
KFFQABQEJATQAT,90.0,0.33328696357077503,0.0,0.33328696357077503,1.0,LCSB,,
KIEDNEWSYUYDSN,15.0,0.7676467674393719,0.514406396978434,0.5215068091613454,1.0,LCSB,,
KIEDNEWSYUYDSN,30.0,0.5880327099633322,0.13616434168878283,0.5230953603773565,0.9999995834697469,LCSB,,
