connectivity_key,ce_numeric,mu,survival_yield,fragment_depth,precursor_mass_ratio,n_acquisitions,n_creation_dates,precursor_mass,scan_lo,adduct,n_accepted_rows
KWVYSEWJJXXTEZ,15.0,0.19120113121750662,0.0064383952019100524,0.18596001305392787,1.000001089939653,1,1,760.499267578125,40.0,[M+H]+,2
KWVYSEWJJXXTEZ,30.0,0.1792045991944332,0.0,0.1792045991944332,,1,1,760.499084472656,40.0,[M+H]+,2
KWVYSEWJJXXTEZ,45.0,0.15942319840254413,0.0,0.15942319840254413,,1,1,760.499084472656,40.0,[M+H]+,2
KWVYSEWJJXXTEZ,60.0,0.14179615933449263,0.0,0.14179615933449263,,1,1,760.499084472656,40.0,[M+H]+,2
KWVYSEWJJXXTEZ,75.0,0.1279624049226788,0.0,0.1279624049226788,,1,1,760.499084472656,40.0,[M+H]+,2
KWVYSEWJJXXTEZ,90.0,0.11774585449698632,0.0,0.11774585449698632,,1,1,760.499084472656,40.0,[M+H]+,2
KXGYBSNVFXBPNO,15.0,0.9138335374153835,0.8609838138254222,0.38016964392292024,0.9999999879120257,1,1,240.114959716797,40.0,[M+H]+,2
KXGYBSNVFXBPNO,30.0,0.4725376513210958,0.19138943996087748,0.34769292495847326,1.0000002120697293,1,1,240.114959716797,40.0,[M+H]+,2
KXGYBSNVFXBPNO,45.0,0.2914134686036771,0.0,0.2914134686036771,,1,1,240.114959716797,40.0,[M+H]+,2
KXGYBSNVFXBPNO,60.0,0.2546963493911316,0.0,0.2546963493911316,,1,1,240.114959716797,40.0,[M+H]+,2
KXGYBSNVFXBPNO,75.0,0.23714480131288193,0.0,0.23714480131288193,,1,1,240.114959716797,40.0,[M+H]+,2
KXGYBSNVFXBPNO,90.0,0.23997930917357924,0.0,0.23997930917357924,,1,1,240.115081787109,40.0,[M+H]+,2
KYGZCKSPAKDVKC,15.0,0.9497705395247404,0.0,0.9497705395247404,,1,1,262.071472167969,40.0,[M+H]+,2
KYGZCKSPAKDVKC,30.0,0.9439808946549844,0.0,0.9439808946549844,,1,1,262.071807861328,40.0,[M+H]+,2
KYGZCKSPAKDVKC,45.0,0.8227984955938592,0.0,0.8227984955938592,,1,1,262.071807861328,40.0,[M+H]+,2
KYGZCKSPAKDVKC,60.0,0.6883338864097026,0.0,0.6883338864097026,,1,1,262.071807861328,40.0,[M+H]+,2
KYGZCKSPAKDVKC,75.0,0.5876914408711027,0.0,0.5876914408711027,,1,1,262.071807861328,40.0,[M+H]+,2
KYGZCKSPAKDVKC,90.0,0.491034599516373,0.0,0.491034599516373,,1,1,262.071807861328,40.0,[M+H]+,2
KZFHUILKKFVOMB,15.0,0.8783695881180754,0.7903953453524647,0.41971819145159345,0.9999991854672571,1,1,505.223052978516,40.0,[M+H]+,2
KZFHUILKKFVOMB,30.0,0.3677365416540212,0.1308560857743842,0.27254466221368284,0.9999993990492595,1,1,505.223052978516,40.0,[M+H]+,2
KZFHUILKKFVOMB,45.0,0.21706743661548644,0.0014833417796727628,0.21590435969184954,0.9999966973953497,1,1,505.223052978516,40.0,[M+H]+,2
KZFHUILKKFVOMB,60.0,0.20485913207297804,0.0,0.20485913207297804,,1,1,505.223052978516,40.0,[M+H]+,2
KZFHUILKKFVOMB,75.0,0.19511064764177888,0.0,0.19511064764177888,,1,1,505.223052978516,40.0,[M+H]+,2
KZFHUILKKFVOMB,90.0,0.18328202761838422,0.0,0.18328202761838422,,1,1,505.222991943359,40.0,[M+H]+,2
LBGPXIPGGRQBJW,15.0,0.9977121286675409,0.8033265915892445,0.9883818774025743,0.9999963955358633,1,0,249.13786315918,40.0,[M]+,1
LBGPXIPGGRQBJW,30.0,0.9735097780647777,0.7374141443008772,0.8991337297229129,0.999994350469995,1,0,249.13786315918,40.0,[M]+,1
LBGPXIPGGRQBJW,45.0,0.7574752848340986,0.26409918603247085,0.6704393268107636,0.9999971695700139,1,0,249.13786315918,40.0,[M]+,1
LBGPXIPGGRQBJW,60.0,0.5952588268080894,0.032914651541854544,0.5814835703458916,0.999997995287647,1,0,249.13786315918,40.0,[M]+,1
LBGPXIPGGRQBJW,75.0,0.521150702735691,0.0,0.521150702735691,,1,0,249.13786315918,40.0,[M]+,1
LBGPXIPGGRQBJW,90.0,0.4741974156332067,0.0,0.4741974156332067,,1,0,249.13801574707,40.0,[M]+,1
LCOVYWIXMAJCDS,15.0,0.5820643142981898,0.0,0.5820643142981898,,2,1,363.216613769531,40.0,[M+H]+,4
LCOVYWIXMAJCDS,30.0,0.4397282159331678,0.0,0.4397282159331678,,2,1,363.216598510742,40.0,[M+H]+,4
LCOVYWIXMAJCDS,45.0,0.3894917287329377,0.0,0.3894917287329377,,2,1,363.216598510742,40.0,[M+H]+,4
LCOVYWIXMAJCDS,60.0,0.3625040999292649,0.0,0.3625040999292649,,2,1,363.216598510742,40.0,[M+H]+,4
LCOVYWIXMAJCDS,75.0,0.3587837751713544,0.0,0.3587837751713544,,2,1,363.216598510742,40.0,[M+H]+,4
LCOVYWIXMAJCDS,90.0,0.3247136830676127,0.0,0.3247136830676127,,2,1,363.216598510742,40.0,[M+H]+,4
LCSDQFNUYFTXMT,15.0,0.9815758911561525,0.9740113849147645,0.2911259509251403,0.9999985071647508,1,1,273.076080322266,40.0,[M+H]+,2
LCSDQFNUYFTXMT,30.0,0.9579058775836411,0.8059403334542092,0.7830922798002488,0.9999986567700577,1,1,273.076080322266,40.0,[M+H]+,2
LCSDQFNUYFTXMT,45.0,0.7633627473783539,0.15515066745854594,0.7199062068843868,0.9999987208632782,1,1,273.076171875,40.0,[M+H]+,2
LCSDQFNUYFTXMT,60.0,0.6323400580263695,0.00639057364733879,0.6299753974956792,0.9999986006043651,1,1,273.076171875,40.0,[M+H]+,2
LCSDQFNUYFTXMT,75.0,0.5487109013506227,0.0,0.5487109013506227,,1,1,273.076171875,40.0,[M+H]+,2
LCSDQFNUYFTXMT,90.0,0.486821822478274,0.0,0.486821822478274,,1,1,273.076171875,40.0,[M+H]+,2
LDCYZAJDBXYCGN,15.0,0.8803598415645298,0.011714334503936923,0.87894173679822,0.999998956551803,1,1,221.092239379883,40.0,[M+H]+,2
LDCYZAJDBXYCGN,30.0,0.7545384455003138,0.0,0.7545384455003138,,1,1,221.092224121094,40.0,[M+H]+,2
LDCYZAJDBXYCGN,45.0,0.6384477936612339,0.0,0.6384477936612339,,1,1,221.092224121094,40.0,[M+H]+,2
LDCYZAJDBXYCGN,60.0,0.5727281857377942,0.0,0.5727281857377942,,1,1,221.092224121094,40.0,[M+H]+,2
LDCYZAJDBXYCGN,75.0,0.5343358964924748,0.0,0.5343358964924748,,1,1,221.092224121094,40.0,[M+H]+,2
LDCYZAJDBXYCGN,90.0,0.48865594492489506,0.0,0.48865594492489506,,1,1,221.092224121094,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,15.0,0.7010721431349413,0.10633724828334344,0.6655023026144696,1.0000025938547814,1,1,414.038635253906,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,30.0,0.5439315182372523,0.0,0.5439315182372523,,1,1,414.038360595703,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,45.0,0.5002203284340428,0.0,0.5002203284340428,,1,1,414.038665771484,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,60.0,0.45755606882065825,0.0,0.45755606882065825,,1,1,414.038665771484,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,75.0,0.43510151710823874,0.0,0.43510151710823874,,1,1,414.038665771484,40.0,[M+H]+,2
LDLMOOXUCMHBMZ,90.0,0.42699150363174837,0.0,0.42699150363174837,,1,1,414.038665771484,40.0,[M+H]+,2
LEIWLFHGOGNSAD,15.0,0.7987996364053402,0.06391846673836389,0.7850609798738283,1.0000013129664251,1,1,268.989410400391,40.0,[M+H]+,2
LEIWLFHGOGNSAD,30.0,0.7877296283974745,0.0,0.7877296283974745,,1,1,268.989410400391,40.0,[M+H]+,2
LEIWLFHGOGNSAD,45.0,0.7308150805560464,0.0,0.7308150805560464,,1,1,268.989410400391,40.0,[M+H]+,2
LEIWLFHGOGNSAD,60.0,0.6385179543155332,0.0,0.6385179543155332,,1,1,268.989410400391,40.0,[M+H]+,2
LEIWLFHGOGNSAD,75.0,0.544280026817446,0.0,0.544280026817446,,1,1,268.989410400391,40.0,[M+H]+,2
LEIWLFHGOGNSAD,90.0,0.45900234067373435,0.0,0.45900234067373435,,1,1,268.989410400391,40.0,[M+H]+,2
LESVOLZBIFDZGS,15.0,0.4717106968610484,0.0,0.4717106968610484,,1,1,288.048980712891,40.0,[M+H]+,2
LESVOLZBIFDZGS,30.0,0.4097633976138247,0.0,0.4097633976138247,,1,1,288.048980712891,40.0,[M+H]+,2
LESVOLZBIFDZGS,45.0,0.31909782018956556,0.0,0.31909782018956556,,1,1,288.048980712891,40.0,[M+H]+,2
LESVOLZBIFDZGS,60.0,0.27815930069685735,0.0,0.27815930069685735,,1,1,288.048980712891,40.0,[M+H]+,2
LESVOLZBIFDZGS,75.0,0.2559599711921278,0.0,0.2559599711921278,,1,1,288.048980712891,40.0,[M+H]+,2
LESVOLZBIFDZGS,90.0,0.1995798535638434,0.0,0.1995798535638434,,1,1,288.048980712891,40.0,[M+H]+,2
LFULEKSKNZEWOE,15.0,0.8807381379342768,0.5897454397893395,0.7092993005842326,0.9999990258950093,1,1,218.013595581055,40.0,[M+H]+,2
LFULEKSKNZEWOE,30.0,0.6698759954743406,0.051515098898858545,0.6519459430157606,1.0000002579998544,1,1,218.01350402832,40.0,[M+H]+,2
LFULEKSKNZEWOE,45.0,0.5727950674511683,0.0,0.5727950674511683,,1,1,218.01350402832,40.0,[M+H]+,2
LFULEKSKNZEWOE,60.0,0.5554291313744273,0.0,0.5554291313744273,,1,1,218.01350402832,40.0,[M+H]+,2
LFULEKSKNZEWOE,75.0,0.5586279250491235,0.0,0.5586279250491235,,1,1,218.01350402832,40.0,[M+H]+,2
LFULEKSKNZEWOE,90.0,0.5209090728278141,0.0,0.5209090728278141,,1,1,218.01350402832,40.0,[M+H]+,2
LHJPHMKIGRLKDR,15.0,0.5752983323861376,0.4455542408191276,0.2340067754197349,1.000000061307793,1,1,416.124084472656,40.0,[M+H]+,4
LHJPHMKIGRLKDR,30.0,0.5260221499736525,0.0,0.5260221499736525,,1,1,416.124053955078,40.0,[M+H]+,4
LHJPHMKIGRLKDR,45.0,0.3993830506962089,0.0,0.3993830506962089,,1,1,416.124053955078,40.0,[M+H]+,4
LHJPHMKIGRLKDR,60.0,0.4070891972827917,0.0,0.4070891972827917,,1,1,416.124053955078,40.0,[M+H]+,4
LHJPHMKIGRLKDR,75.0,0.39430697185706165,0.0,0.39430697185706165,,1,1,416.124176025391,40.0,[M+H]+,4
LHJPHMKIGRLKDR,90.0,0.3595154282471367,0.0,0.3595154282471367,,1,1,416.124176025391,40.0,[M+H]+,4
LINOMUASTDIRTM,15.0,0.6243819160746832,0.03692775903502886,0.6099793120033811,1.0000003814552287,1,1,297.133392333984,40.0,[M+H]+,2
LINOMUASTDIRTM,30.0,0.48555074915996055,0.0,0.48555074915996055,,1,1,297.133544921875,40.0,[M+H]+,2
LINOMUASTDIRTM,45.0,0.416536274183768,0.0,0.416536274183768,,1,1,297.133544921875,40.0,[M+H]+,2
LINOMUASTDIRTM,60.0,0.3800599189130622,0.0,0.3800599189130622,,1,1,297.133392333984,40.0,[M+H]+,2
LINOMUASTDIRTM,75.0,0.35375748313832456,0.0,0.35375748313832456,,1,1,297.133544921875,40.0,[M+H]+,2
LINOMUASTDIRTM,90.0,0.3422517866506718,0.0,0.3422517866506718,,1,1,297.133544921875,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,15.0,0.6120827961682662,0.2080083761628667,0.5102004048801462,0.9999998695341465,1,1,249.069198608398,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,30.0,0.43701338325767103,0.007447141500691273,0.43278927290970126,1.000001584852182,1,1,249.069213867188,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,45.0,0.39017671987533464,0.0,0.39017671987533464,,1,1,249.069213867188,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,60.0,0.3638628424827575,0.0,0.3638628424827575,,1,1,249.069213867188,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,75.0,0.33566718263920553,0.0,0.33566718263920553,,1,1,249.069213867188,40.0,[M+H]+,2
LJGHYPLBDBRCRZ,90.0,0.3132820428824101,0.0,0.3132820428824101,,1,1,249.069213867188,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,15.0,0.8657645089561012,0.8122653899508067,0.2849775669128832,0.9999987277657326,1,1,491.189727783203,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,30.0,0.37223567598415574,0.1764027617041058,0.2377775574947967,0.9999998560033438,1,1,491.189666748047,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,45.0,0.24997405705767772,0.009839932248854212,0.24252051226161767,0.9999997923580778,1,1,491.189666748047,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,60.0,0.21315132605916365,0.0,0.21315132605916365,,1,1,491.189666748047,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,75.0,0.19376192277008578,0.0,0.19376192277008578,,1,1,491.189666748047,40.0,[M+H]+,2
LJUBVCQVNMLSTQ,90.0,0.18114773112641797,0.0,0.18114773112641797,,1,1,491.189666748047,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,15.0,0.9818170560290442,0.9579642756307934,0.5675019599934277,0.999997311412249,1,1,329.259552001953,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,30.0,0.9751393381609045,0.9494830745585874,0.5079220825474164,0.9999974740236641,1,1,329.259552001953,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,45.0,0.8065114596413933,0.6725110390556304,0.4091801742094997,0.9999976662016663,1,1,329.259552001953,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,60.0,0.4821667897063079,0.21071396760989025,0.34392254092014557,0.9999979323821092,1,1,329.259552001953,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,75.0,0.33250368607586045,0.031611339068215866,0.3107145130900702,0.9999979673205336,1,1,329.259552001953,40.0,[M+H]+,2
LKAJKIOFIWVMDJ,90.0,0.2810976079442064,0.002705109051244931,0.2791476242674065,0.9999997747204609,1,1,329.259552001953,40.0,[M+H]+,2
LKJPSUCKSLORMF,15.0,0.6211846345882436,0.0708236340129661,0.5923106420500637,0.9999993033364054,1,1,215.058303833008,40.0,[M+H]+,2
LKJPSUCKSLORMF,30.0,0.5869102276373134,0.0,0.5869102276373134,,1,1,215.058303833008,40.0,[M+H]+,2
LKJPSUCKSLORMF,45.0,0.5600785613275266,0.0,0.5600785613275266,,1,1,215.058303833008,40.0,[M+H]+,2
LKJPSUCKSLORMF,60.0,0.5237309263186788,0.0,0.5237309263186788,,1,1,215.058288574219,40.0,[M+H]+,2
LKJPSUCKSLORMF,75.0,0.4894359399135287,0.0,0.4894359399135287,,1,1,215.058303833008,40.0,[M+H]+,2
LKJPSUCKSLORMF,90.0,0.45345137108775524,0.0,0.45345137108775524,,1,1,215.058288574219,40.0,[M+H]+,2
LKPQNZRGGNOPPU,15.0,0.9846717841971411,0.9589668342521366,0.626463396007608,0.9999991382200972,1,1,293.081237792969,40.0,[M+H]+,2
LKPQNZRGGNOPPU,30.0,0.9435023824272302,0.4887603928715544,0.8894892179114748,0.9999997365695401,1,1,293.081237792969,40.0,[M+H]+,2
LKPQNZRGGNOPPU,45.0,0.8307538126700498,0.032723920365680406,0.8250280576615507,0.9999996058292289,1,1,293.081237792969,40.0,[M+H]+,2
LKPQNZRGGNOPPU,60.0,0.7315013387005731,0.0002959543633430181,0.731421850959367,1.0000029264616723,1,1,293.081237792969,40.0,[M+H]+,2
LKPQNZRGGNOPPU,75.0,0.6204182329859007,0.0,0.6204182329859007,,1,1,293.081237792969,40.0,[M+H]+,2
LKPQNZRGGNOPPU,90.0,0.5346330316712145,0.0,0.5346330316712145,,1,1,293.081237792969,40.0,[M+H]+,2
LLPMAOBOEQFPRE,15.0,0.929540818658471,0.800821566094147,0.6462499962060531,1.000000237766248,1,1,411.171966552734,40.0,[M+H]+,2
LLPMAOBOEQFPRE,30.0,0.5895116182569858,0.16859746141584225,0.5062698557725253,1.0000006734575342,1,1,411.171569824219,40.0,[M+H]+,2
LLPMAOBOEQFPRE,45.0,0.3996810134369152,0.0,0.3996810134369152,,1,1,411.171569824219,40.0,[M+H]+,2
LLPMAOBOEQFPRE,60.0,0.3452663085600097,0.0,0.3452663085600097,,1,1,411.171569824219,40.0,[M+H]+,2
LLPMAOBOEQFPRE,75.0,0.320062035371267,0.0,0.320062035371267,,1,1,411.171569824219,40.0,[M+H]+,2
LLPMAOBOEQFPRE,90.0,0.3037071959020219,0.0,0.3037071959020219,,1,1,411.171569824219,40.0,[M+H]+,2
LLYYNOVSVPBRGV,15.0,0.44633965600745223,0.0,0.44633965600745223,,1,1,565.366516113281,40.0,[M+H]+,2
LLYYNOVSVPBRGV,30.0,0.3166583826471084,0.0,0.3166583826471084,,1,1,565.366516113281,40.0,[M+H]+,2
LLYYNOVSVPBRGV,45.0,0.21743493892384097,0.0,0.21743493892384097,,1,1,565.366516113281,40.0,[M+H]+,2
LLYYNOVSVPBRGV,60.0,0.18293954989324734,0.0,0.18293954989324734,,1,1,565.366516113281,40.0,[M+H]+,2
LLYYNOVSVPBRGV,75.0,0.16977151663613888,0.0,0.16977151663613888,,1,1,565.366516113281,40.0,[M+H]+,2
LLYYNOVSVPBRGV,90.0,0.15683509526468004,0.0,0.15683509526468004,,1,1,565.366516113281,40.0,[M+H]+,2
LMFKRLGHEKVMNT,15.0,0.7233508376819772,0.5074527849745666,0.4383299923213832,0.9999996762800182,1,1,314.196594238281,40.0,[M+H]+,2
LMFKRLGHEKVMNT,30.0,0.4412621299967354,0.02140612739413009,0.4290400698867268,1.0000008926911401,1,1,314.196563720703,40.0,[M+H]+,2
LMFKRLGHEKVMNT,45.0,0.39421760484536245,0.0,0.39421760484536245,,1,1,314.196594238281,40.0,[M+H]+,2
LMFKRLGHEKVMNT,60.0,0.350237395862662,0.0,0.350237395862662,,1,1,314.196594238281,40.0,[M+H]+,2
LMFKRLGHEKVMNT,75.0,0.31311413098830093,0.0,0.31311413098830093,,1,1,314.196563720703,40.0,[M+H]+,2
LMFKRLGHEKVMNT,90.0,0.2900248944939715,0.0,0.2900248944939715,,1,1,314.196563720703,40.0,[M+H]+,2
LMNZTLDVJIUSHT,15.0,0.5015326539217027,0.0,0.5015326539217027,,1,1,318.002014160156,40.0,[M+H]+,2
LMNZTLDVJIUSHT,30.0,0.49409542820198493,0.0,0.49409542820198493,,1,1,318.002014160156,40.0,[M+H]+,2
LMNZTLDVJIUSHT,45.0,0.46125656423501693,0.0,0.46125656423501693,,1,1,318.001831054688,40.0,[M+H]+,2
LMNZTLDVJIUSHT,60.0,0.41270456075856266,0.0,0.41270456075856266,,1,1,318.002014160156,40.0,[M+H]+,2
LMNZTLDVJIUSHT,75.0,0.3589260492266745,0.0,0.3589260492266745,,1,1,318.002014160156,40.0,[M+H]+,2
LMNZTLDVJIUSHT,90.0,0.3123165168887782,0.0,0.3123165168887782,,1,1,318.001831054688,40.0,[M+H]+,2
LMOINURANNBYCM,15.0,0.8858506513444093,0.19547737273361512,0.8581154052494416,1.0000000935236362,1,1,212.128143310547,40.0,[M+H]+,2
LMOINURANNBYCM,30.0,0.6910434941582663,0.0,0.6910434941582663,,1,1,212.128189086914,40.0,[M+H]+,2
LMOINURANNBYCM,45.0,0.5640282592496259,0.0,0.5640282592496259,,1,1,212.128189086914,40.0,[M+H]+,2
LMOINURANNBYCM,60.0,0.4872019985786753,0.0,0.4872019985786753,,1,1,212.128189086914,40.0,[M+H]+,2
LMOINURANNBYCM,75.0,0.4452705381872847,0.0,0.4452705381872847,,1,1,212.128189086914,40.0,[M+H]+,2
LMOINURANNBYCM,90.0,0.41679341880957005,0.0,0.41679341880957005,,1,1,212.128189086914,40.0,[M+H]+,2
LMVPQMGRYSRMIW,15.0,0.563454101058831,0.03236080077050034,0.5488546966658089,0.9999994163703578,1,1,312.116760253906,40.0,[M+H]+,2
LMVPQMGRYSRMIW,30.0,0.40165297986519355,0.0,0.40165297986519355,,1,1,312.116760253906,40.0,[M+H]+,2
LMVPQMGRYSRMIW,45.0,0.345662583902359,0.0,0.345662583902359,,1,1,312.116760253906,40.0,[M+H]+,2
LMVPQMGRYSRMIW,60.0,0.30810659683618014,0.0,0.30810659683618014,,1,1,312.116760253906,40.0,[M+H]+,2
LMVPQMGRYSRMIW,75.0,0.28071815354204177,0.0,0.28071815354204177,,1,1,312.116760253906,40.0,[M+H]+,2
LMVPQMGRYSRMIW,90.0,0.25824246918481303,0.0,0.25824246918481303,,1,1,312.116760253906,40.0,[M+H]+,2
LNEPOXFFQSENCJ,15.0,0.799500250991731,0.5873696920255493,0.5140948963125329,0.9999990186293917,1,1,376.147766113281,40.0,[M+H]+,2
LNEPOXFFQSENCJ,30.0,0.45380238175962423,0.021982001368497334,0.44152600549776283,1.0000000068439252,1,1,376.147521972656,40.0,[M+H]+,2
LNEPOXFFQSENCJ,45.0,0.39156613496827736,0.0,0.39156613496827736,,1,1,376.147521972656,40.0,[M+H]+,2
LNEPOXFFQSENCJ,60.0,0.34657297797473247,0.0,0.34657297797473247,,1,1,376.147521972656,40.0,[M+H]+,2
LNEPOXFFQSENCJ,75.0,0.32632965026391414,0.0,0.32632965026391414,,1,1,376.147521972656,40.0,[M+H]+,2
LNEPOXFFQSENCJ,90.0,0.3150226253358791,0.0,0.3150226253358791,,1,1,376.147521972656,40.0,[M+H]+,2
LNJNFVJKDJYTEU,15.0,0.7704034715523499,0.0,0.7704034715523499,,1,1,268.154174804688,40.0,[M+H]+,2
LNJNFVJKDJYTEU,30.0,0.5944851037942986,0.0,0.5944851037942986,,1,1,268.154174804688,40.0,[M+H]+,2
LNJNFVJKDJYTEU,45.0,0.4924770194990953,0.0,0.4924770194990953,,1,1,268.154174804688,40.0,[M+H]+,2
LNJNFVJKDJYTEU,60.0,0.44508679604095175,0.0,0.44508679604095175,,1,1,268.154174804688,40.0,[M+H]+,2
LNJNFVJKDJYTEU,75.0,0.40857876225257755,0.0,0.40857876225257755,,1,1,268.154174804688,40.0,[M+H]+,2
LNJNFVJKDJYTEU,90.0,0.3601892845188713,0.0,0.3601892845188713,,1,1,268.154144287109,40.0,[M+H]+,2
LNOOSYCKMKZOJB,15.0,0.8528276901208344,0.04811691597999096,0.8453884202106834,0.9999966231396618,1,1,280.155181884766,40.0,[M+H]+,2
LNOOSYCKMKZOJB,30.0,0.7056993560419664,0.0,0.7056993560419664,,1,1,280.155029296875,40.0,[M+H]+,2
LNOOSYCKMKZOJB,45.0,0.5104429317412753,0.0,0.5104429317412753,,1,1,280.155029296875,40.0,[M+H]+,2
LNOOSYCKMKZOJB,60.0,0.4372942174079094,0.0,0.4372942174079094,,1,1,280.155181884766,40.0,[M+H]+,2
LNOOSYCKMKZOJB,75.0,0.4036982086101343,0.0,0.4036982086101343,,1,1,280.155029296875,40.0,[M+H]+,2
LNOOSYCKMKZOJB,90.0,0.38214343595512096,0.0,0.38214343595512096,,1,1,280.155029296875,40.0,[M+H]+,2
LPEPZBJOKDYZAD,15.0,0.908080262678927,0.06933218249842422,0.901232367113738,1.000001731042889,1,1,282.073455810547,40.0,[M+H]+,2
LPEPZBJOKDYZAD,30.0,0.8980839036576316,0.0,0.8980839036576316,,1,1,282.073669433594,40.0,[M+H]+,2
LPEPZBJOKDYZAD,45.0,0.8341250050368272,0.0,0.8341250050368272,,1,1,282.073669433594,40.0,[M+H]+,2
LPEPZBJOKDYZAD,60.0,0.7211371337926065,0.0,0.7211371337926065,,1,1,282.073669433594,40.0,[M+H]+,2
LPEPZBJOKDYZAD,75.0,0.639980076584169,0.0,0.639980076584169,,1,1,282.073669433594,40.0,[M+H]+,2
LPEPZBJOKDYZAD,90.0,0.5801621912812783,0.0,0.5801621912812783,,1,1,282.073669433594,40.0,[M+H]+,2
LQDARGUHUSPFNL,15.0,0.5286613676466426,0.34564676798975597,0.2796877345780024,1.0000000769055286,1,1,372.028869628906,40.0,[M+H]+,2
LQDARGUHUSPFNL,30.0,0.33518346618034495,0.009811987916948175,0.3285956246868476,1.0000030447997683,1,1,372.028930664063,40.0,[M+H]+,2
LQDARGUHUSPFNL,45.0,0.35328309207025216,0.0,0.35328309207025216,,1,1,372.028930664063,40.0,[M+H]+,2
LQDARGUHUSPFNL,60.0,0.3608196463721333,0.0,0.3608196463721333,,1,1,372.028930664063,40.0,[M+H]+,2
LQDARGUHUSPFNL,75.0,0.3567703888650811,0.0,0.3567703888650811,,1,1,372.028930664063,40.0,[M+H]+,2
LQDARGUHUSPFNL,90.0,0.33285245998643803,0.0,0.33285245998643803,,1,1,372.028930664063,40.0,[M+H]+,2
LQOLIRLGBULYKD,15.0,0.4199104578691371,0.0,0.4199104578691371,,1,1,436.072845458984,40.0,[M+H]+,2
LQOLIRLGBULYKD,30.0,0.38948381511982366,0.0,0.38948381511982366,,1,1,436.072845458984,40.0,[M+H]+,2
LQOLIRLGBULYKD,45.0,0.3423625458702351,0.0,0.3423625458702351,,1,1,436.072845458984,40.0,[M+H]+,2
LQOLIRLGBULYKD,60.0,0.31364882662340293,0.0,0.31364882662340293,,1,1,436.072845458984,40.0,[M+H]+,2
LQOLIRLGBULYKD,75.0,0.289147724787845,0.0,0.289147724787845,,1,1,436.072845458984,40.0,[M+H]+,2
LQOLIRLGBULYKD,90.0,0.26070476605754894,0.0,0.26070476605754894,,1,1,436.072845458984,40.0,[M+H]+,2
LRUDIIUSNGCQKF,15.0,0.9758003332460435,0.0,0.9758003332460435,,1,0,134.071105957031,40.0,[M+H]+,2
LRUDIIUSNGCQKF,30.0,0.8503721345929788,0.0,0.8503721345929788,,1,0,134.071136474609,40.0,[M+H]+,2
LRUDIIUSNGCQKF,45.0,0.6982136170359577,0.15471989232031852,0.6429763056447749,0.9999912347711755,1,0,134.071136474609,40.0,[M+H]+,2
LRUDIIUSNGCQKF,60.0,0.6411402323666364,0.023436899125100535,0.6325280175523581,0.9999919370883125,1,0,134.071136474609,40.0,[M+H]+,2
LRUDIIUSNGCQKF,75.0,0.5990801907046439,0.0027610142371389704,0.5979702026394054,0.9999920576185665,1,0,134.071136474609,40.0,[M+H]+,2
LRUDIIUSNGCQKF,90.0,0.5417814706335748,0.0,0.5417814706335748,,1,0,134.071136474609,40.0,[M+H]+,2
LRZWFURXIMFONG,15.0,0.6887141052553042,0.6192619850377417,0.1824101235507259,1.0000026674781899,1,1,594.269775390625,40.0,[M+H]+,2
LRZWFURXIMFONG,30.0,0.37106845406647765,0.07462459131323096,0.32034961391465994,1.00000278533277,1,1,594.269836425781,40.0,[M+H]+,2
LRZWFURXIMFONG,45.0,0.26116419121811824,0.0,0.26116419121811824,,1,1,594.269836425781,40.0,[M+H]+,2
LRZWFURXIMFONG,60.0,0.22563782315046535,0.0,0.22563782315046535,,1,1,594.269836425781,40.0,[M+H]+,2
LRZWFURXIMFONG,75.0,0.2027799038765127,0.0,0.2027799038765127,,1,1,594.269836425781,40.0,[M+H]+,2
LRZWFURXIMFONG,90.0,0.18752668267830713,0.0,0.18752668267830713,,1,1,594.269958496094,40.0,[M+H]+,2
LSLYOANBFKQKPT,15.0,0.5988492434069944,0.21624260869911135,0.48816968485315765,1.0000001664574598,1,1,304.154479980469,40.0,[M+H]+,2
LSLYOANBFKQKPT,30.0,0.4155546351357946,0.0015641924570568542,0.4146390127250727,1.0000033050735535,1,1,304.154479980469,40.0,[M+H]+,2
LSLYOANBFKQKPT,45.0,0.37257276565701075,0.0,0.37257276565701075,,1,1,304.154479980469,40.0,[M+H]+,2
