group_key,ce_numeric,mu,source
FYZBOYWSHKHDMT,75.0,0.3747607690177383,WUR
FYZBOYWSHKHDMT,90.0,0.3220169733676839,WUR
FZXISNSWEXTPMF,30.0,0.8168680572901356,WUR
FZXISNSWEXTPMF,45.0,0.6813513283301214,WUR
FZXISNSWEXTPMF,60.0,0.5211277894319732,WUR
FZXISNSWEXTPMF,75.0,0.4170658697626184,WUR
FZXISNSWEXTPMF,90.0,0.3541459820458678,WUR
GCKMFJBGXUYNAG,30.0,0.6823977984104916,WUR
GCKMFJBGXUYNAG,45.0,0.425913941969443,WUR
GCKMFJBGXUYNAG,60.0,0.3575040575494509,WUR
GCKMFJBGXUYNAG,75.0,0.33525092169678633,WUR
GCKMFJBGXUYNAG,90.0,0.31936641684756073,WUR
GDSCFOSHSOWNDL,30.0,0.9853165045025704,WUR
GDSCFOSHSOWNDL,45.0,0.8926466824660112,WUR
GDSCFOSHSOWNDL,60.0,0.6300732206175613,WUR
GDSCFOSHSOWNDL,75.0,0.5079771021392104,WUR
GDSCFOSHSOWNDL,90.0,0.45124485738271736,WUR
GENAHGKEFJLNJB,30.0,0.9017200670586928,WUR
GENAHGKEFJLNJB,45.0,0.7798704810867555,WUR
GENAHGKEFJLNJB,60.0,0.7058641861414681,WUR
