table_id,name,provider,compound_class,flavonoid_class,prenylation_type,cas,smiles,recorded_inchikey,key,scaffold_group,recorded_inchikey_block,inchi_derived_block,key_agrees_recorded,key_agrees_inchi,table_formula,parent_formula,formula_agrees,parent_monoisotopic,mh_mz,mh_in_dev_range,elements,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_n_rows,msg15_n_rows_orbitrap_ce,msg15_adducts,msg15_key_first_identifier_num,is_prenylated,is_isolated_noncommercial,pass_L2_lenient_keys_plus_msg15,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_A_keys_muru_pr7_cmp,pass_B_plus_msg15_key,pass_C_plus_scaffold_muru_pr7_cmp,pass_D_plus_scaffold_not_in_msg15,pass_E_C_plus_mh_range_neutral_single
882,(-)-gallocatechin,reference standard_Extrasynthese,flavonoid - flavanol,flavanol,none,3371-27-5,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O ,XMOCLSLCDHWDHP-DOMZBBRYSA-N,XMOCLSLCDHWDHP,c1ccc(C2CCc3ccccc3O2)cc1,XMOCLSLCDHWDHP,XMOCLSLCDHWDHP,True,True,C15H14O7,C15H14O7,True,306.07395278799993,307.0812287879999,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,156,66,[M+H]+;[M+Na]+,93690.0,False,False,False,4,1,False,False,False,False,False
883,(-)-epigallocatechin gallate,reference standard_Extrasynthese,flavonoid - flavanol,flavanol,none,989-51-5,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,WMBWREPUVVBILR-WIYYLYMNSA-N,WMBWREPUVVBILR,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,WMBWREPUVVBILR,WMBWREPUVVBILR,True,True,C22H18O11,C22H18O11,True,458.0849113959998,459.0921873959998,True,C;O,0,1,True,test,True,True,True,True,ENTACT-MIX-LISTS-499-503-505;LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG;LCSB-POS-V2-SPECTRA,True,False,False,False,False,True,True,False,96,12,[M+H]+;[M+Na]+,64676.0,False,False,False,1,1,False,False,False,False,False
884,(-)-gallocatechin gallate,reference standard_Extrasynthese,flavonoid - flavanol,flavanol,none,4233-96-9,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,WMBWREPUVVBILR-NQIIRXRSSA-N,WMBWREPUVVBILR,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,WMBWREPUVVBILR,WMBWREPUVVBILR,True,True,C22H18O11,C22H18O11,True,458.0849113959998,459.0921873959998,True,C;O,0,1,True,test,True,True,True,True,ENTACT-MIX-LISTS-499-503-505;LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG;LCSB-POS-V2-SPECTRA,True,False,False,False,False,True,True,False,96,12,[M+H]+;[M+Na]+,64676.0,False,False,False,1,1,False,False,False,False,False
885,glycitein,reference standard_Extrasynthese,flavonoid - isoflavone-O-methylated,isoflavone,none,40957-83-3,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,DXYUAIFZCFRPTH-UHFFFAOYSA-N,DXYUAIFZCFRPTH,O=c1c(-c2ccccc2)coc2ccccc12,DXYUAIFZCFRPTH,DXYUAIFZCFRPTH,True,True,C16H12O5,C16H12O5,True,284.068473484,285.07574948399997,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,58,3,[M+H]+;[M+Na]+,95918.0,False,False,False,20,5,False,False,False,False,False
886,glycitin,reference standard_Extrasynthese,flavonoid - isoflavone-O-glycoside-O-methylated,isoflavone,none,40246-10-4,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,OZBAVEKZGSOMOJ-UHFFFAOYSA-N,OZBAVEKZGSOMOJ,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,OZBAVEKZGSOMOJ,OZBAVEKZGSOMOJ,True,True,C22H22O10,C22H22O10,True,446.12129690399985,447.12857290399984,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,66,3,[M+H]+;[M+Na]+,96257.0,False,False,False,14,5,False,False,False,False,False
887,bavachinin,reference standard_Extrasynthese,flavonoid - flavanone-prenylated,flavanone,6´-prenyl,19879-30-2,CC(=CCC1=CC2=C(C=C1OC)OC(CC2=O)C3=CC=C(C=C3)O)C,VOCGSQHKPZSIKB-UHFFFAOYSA-N,VOCGSQHKPZSIKB,O=C1CC(c2ccccc2)Oc2ccccc21,VOCGSQHKPZSIKB,VOCGSQHKPZSIKB,True,True,C21H22O4,C21H22O4,True,338.15180918399994,339.15908518399993,True,C;O,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,14,7,[M+H]+;[M+Na]+,153533.0,True,False,False,8,1,False,False,False,False,False
888,"I3,II8-biapigenin",reference standard_Sigma-Aldrich,flavonoid - biflavone,biflavone,none,101140-06-1,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,IQAMTZLKUHMPPE-UHFFFAOYSA-N,IQAMTZLKUHMPPE,O=c1c(-c2cccc3c(=O)cc(-c4ccccc4)oc23)c(-c2ccccc2)oc2ccccc12,IQAMTZLKUHMPPE,IQAMTZLKUHMPPE,True,True,C30H18O10,C30H18O10,True,538.0899967759999,539.097272776,True,C;O,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,23,3,[M+H]+;[M+Na]+,158462.0,False,False,False,8,1,False,False,False,False,False
889,isoxanthohumol,reference standard_PhytoLab,flavonoid - flavanone-prenylated,flavanone,8´-prenyl,521-48-2,CC(=CCC1=C2C(=C(C=C1O)OC)C(=O)CC(O2)C3=CC=C(C=C3)O)C,YKGCBLWILMDSAV-UHFFFAOYSA-N,YKGCBLWILMDSAV,O=C1CC(c2ccccc2)Oc2ccccc21,YKGCBLWILMDSAV,YKGCBLWILMDSAV,True,True,C21H22O5,C21H22O5,True,354.146723804,355.15399980399997,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,22,3,[M+H]+;[M+Na]+,178930.0,True,False,False,13,2,False,False,False,False,False
890,gossypetin,reference standard_Extrasynthese,flavonoid - flavonol,flavonol,none,489-35-0,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O,YRRAGUMVDQQZIY-UHFFFAOYSA-N,YRRAGUMVDQQZIY,O=c1cc(-c2ccccc2)oc2ccccc12,YRRAGUMVDQQZIY,YRRAGUMVDQQZIY,True,True,C15H10O8,C15H10O8,True,318.0375672799999,319.0448432799999,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,2,0,[M+H]+,161586.0,False,False,False,4,2,False,False,False,False,False
891,silychristin,reference standard_Sigma-Aldrich,flavonoid - flavonolignan,flavonolignan,none,33889-69-9,COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O,BMLIIPOXVWESJG-UHFFFAOYSA-N,BMLIIPOXVWESJG,O=C1CC(c2ccc3c(c2)CC(c2ccccc2)O3)Oc2ccccc21,BMLIIPOXVWESJG,BMLIIPOXVWESJG,True,True,C25H22O10,C25H22O10,True,482.1212969039998,483.1285729039998,True,C;O,0,1,True,test,True,True,False,False,,False,False,False,False,False,True,True,False,32,0,[M+H]+;[M+Na]+,118307.0,False,False,False,6,1,True,False,False,False,False
892,rhamnetin,reference standard_Roth,flavonoid - flavonol-O-methylated,flavonol,none,90-19-7,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,JGUZGNYPMHHYRK-UHFFFAOYSA-N,JGUZGNYPMHHYRK,O=c1cc(-c2ccccc2)oc2ccccc12,JGUZGNYPMHHYRK,JGUZGNYPMHHYRK,True,True,C16H12O7,C16H12O7,True,316.05830272399993,317.0655787239999,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,0,[M+H]+,110147.0,False,False,False,7,6,False,False,False,False,False
893,(-)-catechin,reference standard_Sigma-Aldrich,flavonoid - flavanol,flavanol,none,7295-85-4,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-HIFRSBDPSA-N,PFTAWBLQPZVEMU,c1ccc(C2CCc3ccccc3O2)cc1,PFTAWBLQPZVEMU,PFTAWBLQPZVEMU,True,True,C15H14O6,C15H14O6,True,290.07903816799995,291.08631416799994,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,427,13,[M+H]+;[M+Na]+,62913.0,False,False,False,5,1,False,False,False,False,False
907,Acteoside,isolated from Paulownia tomentosa fruit,HydroxycinnamicAcid-phenethyl-glycoside,,none,61276-17-3,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)\C=C\c4ccc(O)c(O)c4)[C@H](O)[C@H](O)[C@H]1O,FBSKJMQYURKNSU-ZLSOWSIRSA-N,FBSKJMQYURKNSU,O=C(C=Cc1ccccc1)OC1COC(OCCc2ccccc2)CC1OC1CCCCO1,FBSKJMQYURKNSU,FBSKJMQYURKNSU,True,True,C29H36O15,C29H36O15,True,624.205420452,625.212696452,True,C;O,0,1,True,test,True,True,True,True,,True,False,False,False,False,True,True,False,21,2,[M+H]+;[M+Na]+,236624.0,False,True,False,8,1,False,False,False,False,False
908,Isoacteoside,isolated from Paulownia tomentosa fruit,HydroxycinnamicAcid-phenethyl-glycoside,,none,61303-13-7,CCO[C@@H]1O[C@H](COC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@]1(O)c4ccc(O)c(O)c4,BYCHRKNAQYPJPR-DAZOONRXSA-N,BYCHRKNAQYPJPR,O=C(C=Cc1ccccc1)OCC1CC(OC2CCCCO2)C(c2ccccc2)CO1,BYCHRKNAQYPJPR,BYCHRKNAQYPJPR,True,True,C29H36O15,C29H36O15,True,624.2054204519999,625.2126964519999,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,False,True,True,8,0,True,True,True,True,True
909,Balanophonin,isolated from Paulownia tomentosa fruit,neolignan,,none,118916-57-7,COc1cc(ccc1O)C2Oc3c(OC)cc(C=CC=O)cc3C2CO,GWCSSLSMGCFIFR-UHFFFAOYSA-N,GWCSSLSMGCFIFR,c1ccc(C2Cc3ccccc3O2)cc1,GWCSSLSMGCFIFR,GWCSSLSMGCFIFR,True,True,C20H20O6,C20H20O6,True,356.12598835999995,357.13326435999994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,False,True,True,16,0,True,True,False,False,False
910,dihydrotricin,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,none,146099-70-9,COc1cc(cc(OC)c1O)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2,KCFYHBSOLOXZIF-LBPRGKRZSA-N,KCFYHBSOLOXZIF,O=C1CC(c2ccccc2)Oc2ccccc21,KCFYHBSOLOXZIF,KCFYHBSOLOXZIF,True,True,C17H16O7,C17H16O7,True,332.089602852,333.096878852,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,False,True,True,2,0,True,True,False,False,False
912,"3,3`,4`,5,7-pentahydroxy-6[6-hydroxy-3,7-dimethyl-2(E),7-octadienyl]flavanone",isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-(6-hydroxygeranyl),,CC(=CCc1c(O)cc2OC(C(O)C(=O)c2c1O)c3ccc(O)c(O)c3)CCC(O)C(=C)C,NTMQNHBCKRVTCV-UHFFFAOYSA-N,NTMQNHBCKRVTCV,O=C1CC(c2ccccc2)Oc2ccccc21,NTMQNHBCKRVTCV,NTMQNHBCKRVTCV,True,True,C25H28O8,C25H28O8,True,456.17841785599995,457.18569385599994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,3,0,True,True,False,False,False
913,mimulone F,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,"6´-(7,8-dihydroxygeranyl)",,C\C(=C/Cc1c(O)cc2O[C@@H](CC(=O)c2c1O)c3ccc(O)cc3)\CCCC(C)(O)CO,DABGVBICMDZTKM-RNPCTRPWSA-N,DABGVBICMDZTKM,O=C1CC(c2ccccc2)Oc2ccccc21,DABGVBICMDZTKM,DABGVBICMDZTKM,True,True,C25H30O7,C25H30O7,True,442.1991532999999,443.2064292999999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,4,1,True,True,False,False,False
914,tomentodiplacol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-(6-hydroxygeranyl),,COc1cc(ccc1O)C2Oc3cc(O)c(CC=C(C)CCC(O)C(=C)C)c(O)c3C(=O)C2O,IMLYVWIWEAZRNK-UHFFFAOYSA-N,IMLYVWIWEAZRNK,O=C1CC(c2ccccc2)Oc2ccccc21,IMLYVWIWEAZRNK,IMLYVWIWEAZRNK,True,True,C26H30O8,C26H30O8,True,470.1940679199999,471.2013439199999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,4,0,True,True,False,False,False
915,sesamin,isolated from Paulownia tomentosa fruit,lignan-enterolactone,,none,607-80-7,C1Oc2ccc(cc2O1)[C@H]3OC[C@H]4[C@@H]3CO[C@@H]4c5ccc6OCOc6c5,PEYUIKBAABKQKQ-AFHBHXEDSA-N,PEYUIKBAABKQKQ,c1cc2c(cc1C1OCC3C(c4ccc5c(c4)OCO5)OCC13)OCO2,PEYUIKBAABKQKQ,PEYUIKBAABKQKQ,True,True,C20H18O6,C20H18O6,True,354.11033829599995,355.11761429599994,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,22,0,[M+H]+;[M+Na]+,290668.0,False,True,False,9,1,False,False,False,False,False
916,"4`,5,5`,7-tetrahydroxy-6-[6-hydroxy-3,7-dimethyl-2(E),7-octadienyl]-3`-methoxyflavanone",isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranyl),,COc1cc(cc(O)c1O)C2CC(=O)c3c(O)c(C\C=C(/C)\CCC(O)C(=C)C)c(O)cc3O2,LVSKSDAXVMANGO-LHHJGKSTSA-N,LVSKSDAXVMANGO,O=C1CC(c2ccccc2)Oc2ccccc21,LVSKSDAXVMANGO,LVSKSDAXVMANGO,True,True,C26H30O8,C26H30O8,True,470.19406791999995,471.20134391999994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,4,0,True,True,False,False,False
917,tomentone C,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranylxanthen),,COc1cc(cc(O)c1O)C2CC(=O)c3c(O)c4CC5C(C)(C)C(O)CCC5(C)Oc4cc3O2,URUQFTQWBYBVLM-UHFFFAOYSA-N,URUQFTQWBYBVLM,O=C1CC(c2ccccc2)Oc2cc3c(cc21)CC1CCCCC1O3,URUQFTQWBYBVLM,URUQFTQWBYBVLM,True,True,C26H30O8,C26H30O8,True,470.19406791999995,471.20134391999994,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,4,0,True,True,True,True,True
918,6-isopentenyl-3`-O-methyltaxifolin,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-methylbutenyl,,COc1cc(ccc1O)C2Oc3cc(O)c(CCC(=C)C)c(O)c3C(=O)C2O,KHULZRYEZBGFLA-UHFFFAOYSA-N,KHULZRYEZBGFLA,O=C1CC(c2ccccc2)Oc2ccccc21,KHULZRYEZBGFLA,KHULZRYEZBGFLA,True,True,C21H22O7,C21H22O7,True,386.1365530439999,387.1438290439999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,8,0,True,True,False,False,False
919,paulodiplacol A,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-(2-hydroxygeranyl),,CC(=CCCC(=C)C(O)Cc1c(O)cc2OC(C(O)C(=O)c2c1O)c3ccc(O)c(O)c3)C,FYYLCHXWNLERGU-UHFFFAOYSA-N,FYYLCHXWNLERGU,O=C1CC(c2ccccc2)Oc2ccccc21,FYYLCHXWNLERGU,FYYLCHXWNLERGU,True,True,C25H28O8,C25H28O8,True,456.1784178559999,457.1856938559999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,3,0,True,True,False,False,False
920,paucatalinone I,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranyl),,COc1cc(cc(OC)c1O)C2CC(=O)c3c(O)c(CC=C(C)CCC(O)C(=C)C)c(O)cc3O2,KLUBNUXYIGALFQ-UHFFFAOYSA-N,KLUBNUXYIGALFQ,O=C1CC(c2ccccc2)Oc2ccccc21,KLUBNUXYIGALFQ,KLUBNUXYIGALFQ,True,True,C27H32O8,C27H32O8,True,484.20971798399995,485.21699398399994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,False,False,False
921,paulodiplacone D,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(5-hydroxycyclicgeranyl),,CC1=CCC(O)C(C)(C)C1Cc2c(O)cc3OC(CC(=O)c3c2O)c4ccc(O)c(O)c4,VXYMPFLKGFPULJ-UHFFFAOYSA-N,VXYMPFLKGFPULJ,O=C1CC(c2ccccc2)Oc2ccc(CC3C=CCCC3)cc21,VXYMPFLKGFPULJ,VXYMPFLKGFPULJ,True,True,C25H28O7,C25H28O7,True,440.1835032359999,441.1907792359999,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,True,True,True
922,tomentodiplacone G,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(7-hydroxy-8-methoxygeranyl),,COCC(C)(O)CCCC(=CCc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)c(OC)c3)C,URNNXCWVUWOIRU-UHFFFAOYSA-N,URNNXCWVUWOIRU,O=C1CC(c2ccccc2)Oc2ccccc21,URNNXCWVUWOIRU,URNNXCWVUWOIRU,True,True,C27H34O8,C27H34O8,True,486.2253680479999,487.2326440479999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,False,False,False
923,tomentodiplacone P,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(3-hydroxycyclicgeranyl),,COc1cc(ccc1O)C2CC(=O)c3c(O)c(CC4C(=C)CCC(O)C4(C)C)c(O)cc3O2,LHRLQOIPCHPERC-UHFFFAOYSA-N,LHRLQOIPCHPERC,C=C1CCCCC1Cc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,LHRLQOIPCHPERC,LHRLQOIPCHPERC,True,True,C26H30O7,C26H30O7,True,454.1991532999999,455.2064292999999,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,True,True,True
924,tomentoflavone B,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavone,6´-(6-hydroxygeranyl),,COc1cc(cc(O)c1O)C2=CC(=O)c3c(O)c(C\C=C(/C)\CCC(O)C(=C)C)c(O)cc3O2,ARGAJYOKPICRQS-LHHJGKSTSA-N,ARGAJYOKPICRQS,O=c1cc(-c2ccccc2)oc2ccccc12,ARGAJYOKPICRQS,ARGAJYOKPICRQS,True,True,C26H28O8,C26H28O8,True,468.17841785599995,469.18569385599994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,False,False,False
925,paulodiplacone C,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranylxanthen),,CC1(C)C(O)CCC2(C)Oc3cc4OC(CC(=O)c4c(O)c3CC12)c5ccc(O)c(O)c5,JTQMLSJOJCXYEP-UHFFFAOYSA-N,JTQMLSJOJCXYEP,O=C1CC(c2ccccc2)Oc2cc3c(cc21)CC1CCCCC1O3,JTQMLSJOJCXYEP,JTQMLSJOJCXYEP,True,True,C25H28O7,C25H28O7,True,440.1835032359999,441.1907792359999,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,True,True,True
926,paulownione H,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,"6´-(2,6-dihydroxypyranogeranyl)",,COc1cc(cc(OC)c1O)C2CC(=O)c3c(O)c4CC(O)C(C)(CCC(O)C(=C)C)Oc4cc3O2,VZKMPKVNHPUOPI-UHFFFAOYSA-N,VZKMPKVNHPUOPI,O=C1CC(c2ccccc2)Oc2cc3c(cc21)CCCO3,VZKMPKVNHPUOPI,VZKMPKVNHPUOPI,True,True,C27H32O9,C27H32O9,True,500.2046326039999,501.2119086039999,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,True,True,True
927,mimulone G,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(7-hydroxy-8-methoxygeranyl),,COCC(C)(O)CCC\C(=C\Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)cc3)\C,YXAGTRJWWVJOPT-OMCISZLKSA-N,YXAGTRJWWVJOPT,O=C1CC(c2ccccc2)Oc2ccccc21,YXAGTRJWWVJOPT,YXAGTRJWWVJOPT,True,True,C26H32O7,C26H32O7,True,456.2148033639999,457.2220793639999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,1,0,True,True,False,False,False
928,"(S,E)-5,7-dihydroxy-6-(7-hydroxy-3,7-dimethyloct-2-en-1-yl)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(7-hydroxygeranyl),,CC(=CCc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)cc3)CCCC(C)(C)O,GGJWFQPCCKDROS-UHFFFAOYSA-N,GGJWFQPCCKDROS,O=C1CC(c2ccccc2)Oc2ccccc21,GGJWFQPCCKDROS,GGJWFQPCCKDROS,True,True,C25H30O6,C25H30O6,True,426.20423867999995,427.21151467999994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,False,False,False
929,mimulone B,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranyl),,C\C(=C/Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)cc3)\CCC(O)C(=C)C,YDTFPJLCEUJNLZ-SYZQJQIISA-N,YDTFPJLCEUJNLZ,O=C1CC(c2ccccc2)Oc2ccccc21,YDTFPJLCEUJNLZ,YDTFPJLCEUJNLZ,True,True,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,9,5,True,True,False,False,False
930,mimulone I,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(6-hydroxygeranylxanthen),,CC1(C)C(O)CCC2(C)Oc3cc4OC(CC(=O)c4c(O)c3CC12)c5ccc(O)cc5,YUZMUNKDPPFLAO-UHFFFAOYSA-N,YUZMUNKDPPFLAO,O=C1CC(c2ccccc2)Oc2cc3c(cc21)CC1CCCCC1O3,YUZMUNKDPPFLAO,YUZMUNKDPPFLAO,True,True,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,9,0,True,True,True,True,True
931,paulodiplacone A,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(2-hydroxygeranyl),,CC(=CCCC(=C)C(O)Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)c(O)c3)C,UXQWMJNXHBXTLQ-UHFFFAOYSA-N,UXQWMJNXHBXTLQ,O=C1CC(c2ccccc2)Oc2ccccc21,UXQWMJNXHBXTLQ,UXQWMJNXHBXTLQ,True,True,C25H28O7,C25H28O7,True,440.1835032359999,441.1907792359999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,False,False,False
932,3`-O-methyl-5`-hydroxydiplacol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-geranyl,,COc1cc(cc(O)c1O)[C@H]2Oc3cc(O)c(C\C=C(/C)\CCC=C(C)C)c(O)c3C(=O)C2O,JMUGXGSYXJWWTA-RQUZVUDVSA-N,JMUGXGSYXJWWTA,O=C1CC(c2ccccc2)Oc2ccccc21,JMUGXGSYXJWWTA,JMUGXGSYXJWWTA,True,True,C26H30O8,C26H30O8,True,470.19406791999995,471.20134391999994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,4,0,True,True,False,False,False
934,diplacol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-geranyl,,CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC(C(C2=O)O)C3=CC(=C(C=C3)O)O)O)C)C,UESFDRVOHWXYIQ-UHFFFAOYSA-N,UESFDRVOHWXYIQ,O=C1CC(c2ccccc2)Oc2ccccc21,UESFDRVOHWXYIQ,UESFDRVOHWXYIQ,True,True,C25H28O7,C25H28O7,True,440.1835032359999,441.1907792359999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,False,False,False
935,bonannione B,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(3-hydroxyfurogeranyl),,CC(=CCCC(C)(O)C1Cc2c(O)c3C(=O)CC(Oc3cc2O1)c4ccc(O)cc4)C,WTGUNSGYPQJOLT-UHFFFAOYSA-N,WTGUNSGYPQJOLT,O=C1CC(c2ccccc2)Oc2cc3c(cc21)CCO3,WTGUNSGYPQJOLT,WTGUNSGYPQJOLT,True,True,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,9,0,True,True,False,False,False
