key,scaffold_group,parent_formula,parent_charge,mh_mz,compound_name,n_records,ce_values,n_distinct_ce,ce_units,any_record_in_2023_11,all_records_in_2023_11,recorded_charged,recorded_block1s,date_published,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_union,in_muru_exposed_populations,in_muru_dev,in_pr7,in_comparator,in_msnlib_9lib,sg_in_msg15,sg_in_muru_registry,sg_in_muru_dev,sg_in_pr7,sg_in_comparator,in_range_70_1042_6,charge_neutral_parent,msg_qtof_rows,msg_qtof_ladder_ce,msg_qtof_max_ce,msg_folds,hidden_msg_candidate_strong,hidden_msg_candidate_any_same_formula
BREATYVWRHIPIY,O=S(=O)(c1nc[nH]n1)n1ccc2ccccc21,C13H13BrFN5O4S2,0,465.9649126828121,Amisulbrom,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BREATYVWRHIPIY,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,16.0,16.0,150.0,train,False,False
BRUQQQPBMZOVGD,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,C18H21NO4,0,316.154334618812,Oxycodone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BRUQQQPBMZOVGD,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,47.0,46.0,150.0,train,False,False
BUGYDGFZZOZRHP,C1C2CC3CC1CC(C2)C3,C12H21N,0,180.17467613881198,Memantine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BUGYDGFZZOZRHP,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,25.0,16.0,70.0,train,False,False
BWHDROKFUHTORW,__ACYCLIC__BWHDROKFUHTORW,C12H27P,0,203.192313960812,Tri-tert-butylphosphine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BWHDROKFUHTORW,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,10.0,10.0,110.0,train,False,False
BWLUMTFWVZZZND,c1ccc(CNCc2ccccc2)cc1,C14H15N,0,198.12772594681198,Dibenzylamine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BWLUMTFWVZZZND,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,19.0,16.0,150.0,train,False,False
BXNANOICGRISHX,O=c1ccc2ccccc2o1,C14H16ClO5PS,0,363.021735388812,Coumaphos,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BXNANOICGRISHX,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,24.0,23.0,150.0,train,False,False
BYBLEWFAAKGYCD,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,C18H14Cl4N2O,0,414.99330025481197,Miconazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BYBLEWFAAKGYCD,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,14.0,12.0,120.0,train,False,False
BYPFEZZEUUWMEJ,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,C13H18N4O3,0,279.145166902812,Pentoxifylline,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,BYPFEZZEUUWMEJ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,20.0,16.0,60.0,train,False,False
CAWXEEYDBZRFPE,O=c1nc[nH]c(=O)n1C1CCCCC1,C12H20N4O2,0,253.16590234681198,Hexazinone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CAWXEEYDBZRFPE,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,25.0,23.0,150.0,train,False,False
CBKGNZGFDXQOEV,O=C(c1ccccc1)c1ccccc1,C14H11ClO3,0,263.046948358812,4-chloro-2-hydroxy-4-methoxybenzophenone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CBKGNZGFDXQOEV,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,1.0,1.0,40.0,train,False,False
CBXCPBUEXACCNR,__ACYCLIC__CBXCPBUEXACCNR,C8H20N+,1,131.16630252690197,Tetraethylammonium,8,10;20;30;40;50;60;70,7,V,True,True,True,CBXCPBUEXACCNR,2025-01-17,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,,,,,False,False
CCGPUGMWYLICGL,c1ccccc1,C12H16Cl2N2O,0,275.071244958812,Neburon,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CCGPUGMWYLICGL,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,5.0,4.0,80.0,train,False,False
CCLGNFZMWMCRCH,c1ccc(N2CCNCC2)cc1,C18H26N2O4,0,335.196533778812,1-Boc-4-[3-(ethoxycarbonyl)phenyl]piperazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CCLGNFZMWMCRCH,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,15.0,15.0,150.0,train,False,False
CDONPRYEWWPREK,O=c1ccc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2[nH]1,C23H25Cl2N3O2,0,446.13965886681206,Dehydroaripiprazole,15,10;20;30;40;50;70;80;90;100;110;120;130;140;150,14,V,True,True,False,CDONPRYEWWPREK,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,12.0,12.0,150.0,train,False,False
CDZVJFRXJAUXPP,__ACYCLIC__CDZVJFRXJAUXPP,C29H56NO10P,0,610.3714600888119,1-Palmitoyl-2-glutaryl-sn-glycero-3-phosphocholine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CDZVJFRXJAUXPP,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,14.0,11.0,150.0,train,False,False
CEUORZQYGODEFX,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,C23H27Cl2N3O2,0,448.15530893081205,Aripiprazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CEUORZQYGODEFX,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,16.0,15.0,150.0,train,False,False
CFRPSFYHXJZSBI,c1ccncc1,C11H15ClN4O2,0,271.09562986681203,Nitenpyram,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CFRPSFYHXJZSBI,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,3.0,2.0,30.0,train,False,False
CGIGDMFJXJATDK,O=C(c1ccccc1)n1ccc2ccccc21,C19H16ClNO4,0,358.084062138812,Indomethacin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CGIGDMFJXJATDK,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,31.0,19.0,80.0,train,False,False
CGSLYBDCEGBZCG,O=[PH](Oc1ccccc1)Oc1ccccc1,C20H27O4P,0,363.171972440812,2-Ethylhexyl diphenyl phosphate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CGSLYBDCEGBZCG,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,20.0,18.0,150.0,train,False,False
CHIFOSRWCNZCFN,c1ccccc1,C13H19N3O4,0,282.144832554812,Pendimethalin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CHIFOSRWCNZCFN,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,29.0,26.0,150.0,train,False,False
CHMBIJAOCISYEW,c1ccccc1,C8H10N2O,0,151.08658940681198,4`-Aminoacetanilide,9,10;20;30;40;50;60;70;80,8,V,True,True,False,CHMBIJAOCISYEW,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,17.0,15.0,80.0,train,False,False
CHNXZKVNWQUJIB,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,C21H28O2,0,313.216206602812,Ethisterone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CHNXZKVNWQUJIB,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,10.0,9.0,80.0,train,False,False
CHYBTAZWINMGHA,__ACYCLIC__CHYBTAZWINMGHA,C32H68N+,1,467.54190406290206,Tetraoctylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,CHYBTAZWINMGHA,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
CIGKZVUEZXGYSV,c1ccccc1,C15H23NO5S,0,330.13697030281196,Metolachlor ESA,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CIGKZVUEZXGYSV,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,28.0,26.0,150.0,train,False,False
CJBMLKNLJXFFGD,__ACYCLIC__CJBMLKNLJXFFGD,C30H64N+,1,439.510603934902,Dimethyl-ditetradecylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,CJBMLKNLJXFFGD,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
CJPQIRJHIZUAQP,O=C(Cc1ccccc1)Nc1ccccc1,C20H23NO3,0,326.17507006281204,Benalaxyl,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CJPQIRJHIZUAQP,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,27.0,21.0,150.0,train,False,False
CKICBBJJCUQLPO,O=C1CC2(CCCCC2)CO1,C9H14O2,0,155.106656154812,Godecke,6,10;20;30;40;50,5,V,True,True,False,CKICBBJJCUQLPO,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,6.0,6.0,50.0,train,False,False
CMPQUABWPXYYSH,c1ccccc1,C6H7O4P,0,175.01547180081198,Phenylphosphoric acid,14,10;20;30;40;50;60;70;80;90;100;110;120;130,13,V,True,True,False,CMPQUABWPXYYSH,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,14.0,13.0,130.0,train,False,False
CMSMOCZEIVJLDB,O=[PH]1NCCCO1,C7H15Cl2N2O2P,0,261.03209617681205,Cyclophosphamide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CMSMOCZEIVJLDB,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,17.0,11.0,50.0,train,False,False
CMWTZPSULFXXJA,c1ccc2ccccc2c1,C14H14O3,0,231.101570774812,Naproxen,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CMWTZPSULFXXJA,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,28.0,25.0,140.0,train,False,False
COSSPXYCRNRXRX,c1ccc(Cn2cc[nH+]c2)cc1,C11H13N2+,1,174.11460130290197,1-Benzyl-3-methylimidazolium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,COSSPXYCRNRXRX,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
COVAQAPAQWRPGO,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C23H24P+,1,332.168290284902,(3-Methyl-2-butenyl)(triphenyl)phosphorane,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,COVAQAPAQWRPGO,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
CPEUVMUXAHMANV,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,C16H12FN3O3,0,314.093545930812,Flubendazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CPEUVMUXAHMANV,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,23.0,20.0,90.0,train,False,False
CPJSUEIXXCENMM,c1ccccc1,C10H13NO2,0,180.10190512281198,Phenacetin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CPJSUEIXXCENMM,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,22.0,20.0,140.0,train,False,False
CPTBDICYNRMXFX,c1ccccc1,C12H19N3O,0,222.16008869481198,Procarbazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CPTBDICYNRMXFX,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,12.0,10.0,90.0,train,False,False
CPVNCBJFUQQXSU,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C23H24O2P+,1,364.158119524902,(4-Carboxybutyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,CPVNCBJFUQQXSU,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
CRUILBNAQILVHZ,c1ccccc1,C9H12O3,0,169.085920710812,"1,2,3-trimethoxybenzene",8,10;20;30;40;50;60;70,7,V,True,True,False,CRUILBNAQILVHZ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,4.0,4.0,40.0,train,False,False
CSWIKHNSBZVWNQ,c1ccccc1,C16H22ClNO2,0,296.141183090812,Pethoxamid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CSWIKHNSBZVWNQ,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,28.0,26.0,150.0,train,False,False
CTRLABGOLIVAIY,O=C1Cc2ccccc2Nc2ccccc21,C15H12N2O2,0,253.09715409081198,Oxcarbazepine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CTRLABGOLIVAIY,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,18.0,14.0,130.0,train,False,False
CTRXDTYTAAKVSM,C1=CC(=C(c2ccccc2)c2ccc(NCc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,C37H37N2O9S3+,1,750.1728466509021,Brilliant Blue FCF,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,CTRXDTYTAAKVSM,2025-01-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,False,False
CTSLUCNDVMMDHG,O=c1cc[nH]c(=O)[nH]1,C9H13BrN2O2,0,261.023316222812,Bromacil,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,CTSLUCNDVMMDHG,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,1.0,1.0,40.0,train,False,False
CUARKGNESAJPQR,c1ccccc1,C10H14N2O2,0,195.11280415481198,Ethyl-N-(3-amino-2-methylphenyl)carbamate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CUARKGNESAJPQR,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,3.0,3.0,40.0,train,False,False
CUKXSBOAIJILRY,c1ccccc1,C14H23NO3,0,254.17507006281198,O-desmethyl-metoprolol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CUKXSBOAIJILRY,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,6.0,6.0,50.0,train,False,False
CVXBEEMKQHEXEN,c1ccc2ccccc2c1,C12H11NO2,0,202.086255058812,Carbaryl,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CVXBEEMKQHEXEN,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,18.0,17.0,80.0,train,False,False
CWJSHJJYOPWUGX,c1ccccc1,C10H12ClNO2,0,214.06293277081198,Chlorpropham,8,10;20;30;40;50;60;70,7,V,True,True,False,CWJSHJJYOPWUGX,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,17.0,15.0,70.0,train,False,False
CWKFPEBMTGKLKX,O=C(Nc1ccccc1)c1cccc(Oc2ccccc2)n1,C19H12F4N2O2,0,377.090766970812,Picolinafen,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CWKFPEBMTGKLKX,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,26.0,23.0,150.0,val,False,False
CXEGAUYXQAKHKJ,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,C49H75NO13,0,886.5311179268119,Emamectin B1a,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CXEGAUYXQAKHKJ,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,19.0,17.0,90.0,test,False,False
CXOFVDLJLONNDW,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,C15H12N2O2,0,253.09715409081198,Phenytoin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CXOFVDLJLONNDW,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,8.0,6.0,50.0,train,False,False
CXVGEDCSTKKODG,O=C(c1ccccc1)c1ccccc1,C14H12O6S,0,309.042735570812,Sulisobenzone,10,10;20;30;40;50;60;70;80;110,9,V,True,True,False,CXVGEDCSTKKODG,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,17.0,15.0,60.0,train,False,False
CYDRXTMLKJDRQH,c1ccccc1,C21H38N+,1,305.307153102902,Benzyl-dimethyl-dodecylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,CYDRXTMLKJDRQH,2025-01-17,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,,,,,False,False
CYESCLHCWJKRKM,c1ccccc1,C7H6Cl2N2O,0,204.99299463881198,"1-(3,4-Dichlorophenyl)urea",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CYESCLHCWJKRKM,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,28.0,26.0,60.0,train,False,False
CYQFCXCEBYINGO,C1=CC2c3ccccc3OCC2CC1,C21H30O2,0,315.231856666812,Dronabinol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,CYQFCXCEBYINGO,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,25.0,25.0,150.0,train,False,False
DBPWSSGDRRHUNT,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,C21H30O3,0,331.226771286812,17alpha-Hydroxyprogesterone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DBPWSSGDRRHUNT,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,20.0,16.0,80.0,train,False,False
DCASRSISIKYPDD,c1ccc(CN2CCc3sccc3C2)cc1,C15H14ClNO2S,0,308.05065383481195,Clopidogrel carboxylic acid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DCASRSISIKYPDD,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,16.0,16.0,150.0,train,False,False
DCOPUUMXTXDBNB,c1ccc(Nc2ccccc2)cc1,C14H11Cl2NO2,0,296.023960418812,Diclofenac,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DCOPUUMXTXDBNB,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,26.0,16.0,150.0,train,False,False
DDBMQDADIHOWIC,c1ccc(Oc2ccccc2)cc1,C12H9ClN2O3,0,265.037446294812,Aclonifen,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DDBMQDADIHOWIC,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,8.0,8.0,70.0,train,False,False
DFJVUWAHTQPQCV,c1ccoc1,C13H22N4O4S,0,331.143452650812,Ranitidine-N-oxide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DFJVUWAHTQPQCV,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,26.0,26.0,150.0,val,False,False
DFWFIQKMSFGDCQ,c1ncncn1,C6H10ClN5,0,188.06974946681197,Deethylatrazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DFWFIQKMSFGDCQ,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,25.0,23.0,50.0,train,False,False
DFWQXANLGSXMKF,c1ccccc1,C10H13NO4S,0,244.063805362812,Ethyl tosylcarbamate,15,10;20;30;40;50;60;70;80;90;100;110;120;130;150,14,V,True,True,False,DFWQXANLGSXMKF,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,7.0,7.0,60.0,train,False,False
DGAIEPBNLOQYER,c1ccccc1,C18H24I3N3O8,0,791.8770351948119,Iopromide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DGAIEPBNLOQYER,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
DGBIGWXXNGSACT,O=C1CN=C(c2ccccc2)c2ccccc2N1,C15H10ClN3O3,0,316.048345326812,Clonazepam,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DGBIGWXXNGSACT,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,15.0,15.0,150.0,train,False,False
DHCHUVTYDKANGV,c1ccc(COCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C28H28OP+,1,412.194505032902,(3-Benzyloxypropyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,DHCHUVTYDKANGV,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
DHNIKYWYTSMDDA,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,C6H6N4O2,0,167.05635189881198,9-Methylxanthine,13,10;20;30;40;50;60;70;80;90;100;110;130,12,V,True,True,False,DHNIKYWYTSMDDA,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,19.0,17.0,110.0,train,False,False
DIOGFDCEWUUSBQ,c1ccc(C2OCc3ccccc32)cc1,C20H21FN2O2,0,341.16598259881204,Citalopram-N-oxide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DIOGFDCEWUUSBQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,13.0,12.0,150.0,train,False,False
DIWRORZWFLOCLC,O=C1CN=C(c2ccccc2)c2ccccc2N1,C15H10Cl2N2O2,0,321.019209386812,Lorazepam,9,10;20;30;40;50;60;70;80,8,V,True,True,False,DIWRORZWFLOCLC,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,20.0,19.0,80.0,train,False,False
DJBNUMBKLMJRSA,O=C(NCC1CCCCN1)c1ccccc1,C17H20F6N2O3,0,415.14508828681204,Flecainide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DJBNUMBKLMJRSA,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,29.0,26.0,150.0,train,False,False
DKMFBWQBDIGMHM,O=C(CCCN1CCCCC1)c1ccccc1,C16H22FNO,0,264.175819010812,Melperone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DKMFBWQBDIGMHM,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,29.0,25.0,150.0,train,False,False
DKNWSYNQZKUICI,C1C2CC3CC1CC(C2)C3,C10H17N,0,152.14337601081198,Amantadine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DKNWSYNQZKUICI,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,28.0,22.0,110.0,train,False,False
DKYWVDODHFEZIM,O=C(c1ccccc1)c1ccccc1,C16H14O3,0,255.101570774812,Ketoprofen,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,DKYWVDODHFEZIM,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,26.0,17.0,50.0,train,False,False
DMDPGPKXQDIQQG,__ACYCLIC__DMDPGPKXQDIQQG,C12H26O6,0,267.180215018812,Pentaethyleneglycol dimethyl ether-candidate,3,40,1,V,True,True,False,DMDPGPKXQDIQQG,2025-01-17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,1.0,40.0,train,False,False
DMOMZPWPIDCLMB,O=c1ncccn1C1CS(=O)CO1,C8H10FN3O4S,0,264.044881486812,Emtricitabine S-oxide,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,DMOMZPWPIDCLMB,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,12.0,12.0,110.0,train,False,False
