spectrum_id,compound_name,adduct,ion_mode,charge,precursor_mz_gnps,exact_mass_gnps,source_file,chemical_class,smiles_gnps,smiles_maf,formula_maf,mz_maf,adduct_maf,retention_time_maf,key,scaffold_group,key_maf,scaffold_group_maf,formula_rdkit_parent,monoisotopic_mass_parent,theoretical_precursor_mz,precursor_err_da,exactmass_err_da,elements,n_components_raw,charged_raw,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00012718741,"""3-Methoxy-2,4-di-O-methylgyrophoric acid""",M-H,Negative,-1,511.124,512.132,312 Scan.mzXML,Tridepside,O=C(OC1=CC(O)=C(C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O)C(C)=C1)C3=C(C)C=C(OC)C(O)=C3OC,O=C(OC1=CC(O)=C(C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O)C(C)=C1)C3=C(C)C=C(OC)C(O)=C3OC,C26H24O11,511.1241,M-H,5.2,XPYXJZULWUELCC,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,XPYXJZULWUELCC,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,C26H24O11,512.1318615879999,511.1245855879999,-0.0005855879998648561,0.0001384120000693656,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
CCMSLIB00012718742,5-Methoxylecanoric acid,M-H,Negative,-1,347.077,348.085,313 Scan.mzXML,Didepside,CC1=C(OC)C(O)=CC(O)=C1C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O,CC1=C(OC)C(O)=CC(O)=C1C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O,C17H16O8,347.0767,M-H,4.7,VDFGDVPGCCOFSG,O=C(Oc1ccccc1)c1ccccc1,VDFGDVPGCCOFSG,O=C(Oc1ccccc1)c1ccccc1,C17H16O8,348.08451747199996,347.07724147199997,-0.00024147199997059943,0.0004825280000204657,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718743,Methoxymicareic acid,M-H,Negative,-1,529.28,530.288,314 Scan.mzXML,Diphenylether,OC1=C(C(O)=O)C(CCCCCCC)=C(OC)C(OC2=CC(OC)=CC(CCCCCCC)=C2C(O)=O)=C1,OC1=C(C(O)=O)C(CCCCCCC)=C(OC)C(OC2=CC(OC)=CC(CCCCCCC)=C2C(O)=O)=C1,C30H42O8,529.2802,M-H,6.2,LADAGSOMAZSDKJ,c1ccc(Oc2ccccc2)cc1,LADAGSOMAZSDKJ,c1ccc(Oc2ccccc2)cc1,C30H42O8,530.287968304,529.2806923039999,-0.0006923039999264802,3.169600006458495e-05,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00012718744,2-Methoxypsoromic acid,M-H,Negative,-1,387.072,388.079,315 Scan.mzXML,Depsidone,CC1=C(C=C(C2=C1OC(=O)C3=C(C(=C(C(=C3O2)C=O)O)OC)C)C(=O)O)OC,CC1=C(C=C(C2=C1OC(=O)C3=C(C(=C(C(=C3O2)C=O)O)OC)C)C(=O)O)OC,C19H16O9,387.0716,M-H,5.3,CUTKOMMVYWFNIB,O=C1Oc2ccccc2Oc2ccccc21,CUTKOMMVYWFNIB,O=C1Oc2ccccc2Oc2ccccc21,C19H16O9,388.0794320919999,387.0721560919999,-0.00015609199988375622,-0.00043209199986904423,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718745,3-Methoxyumbilicaric acid,M-H,Negative,-1,511.124,512.132,316 Scan.mzXML,Tridepside,O=C(OC1=CC(O)=C(C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O)C(C)=C1)C3=C(C)C=C(O)C(OC)=C3OC,O=C(OC1=CC(O)=C(C(OC2=CC(O)=C(C(O)=O)C(C)=C2)=O)C(C)=C1)C3=C(C)C=C(O)C(OC)=C3OC,C26H24O11,511.1241,M-H,5.2,KZBAQNKNDCEFHX,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,KZBAQNKNDCEFHX,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,C26H24O11,512.1318615879999,511.1245855879999,-0.0005855879998648561,0.0001384120000693656,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
CCMSLIB00012718746,2'-O-Methylanziaic acid,M-H,Negative,-1,443.207,444.215,317 Scan.mzXML,Didepside,OC1=C(C(OC2=CC(CCCCC)=C(C(O)=O)C(OC)=C2)=O)C(CCCCC)=CC(O)=C1,OC1=C(C(OC2=CC(CCCCC)=C(C(O)=O)C(OC)=C2)=O)C(CCCCC)=CC(O)=C1,C25H32O7,443.207,M-H,5.8,LULXQWKBGWKNMJ,O=C(Oc1ccccc1)c1ccccc1,LULXQWKBGWKNMJ,O=C(Oc1ccccc1)c1ccccc1,C25H32O7,444.214803364,443.207527364,-0.0005273639999927582,0.00019663599999830694,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718747,"""6-O-Methylarthothelin or 2,4,5-Trichloro-6-O-methylnorlichexanthone""",M-H,Negative,-1,372.944,373.952,318 Scan.mzXML,Xanthone,CC1=CC(=C(C2=C1C(=O)C3=C(C(=C(C(=C3O2)Cl)O)Cl)O)Cl)OC,CC1=CC(=C(C2=C1C(=O)C3=C(C(=C(C(=C3O2)Cl)O)Cl)O)Cl)OC,C15H9Cl3O5,372.9438,M-H,5.8,SMLUHOHPDVBXKH,O=c1c2ccccc2oc2ccccc12,SMLUHOHPDVBXKH,O=c1c2ccccc2oc2ccccc12,C15H9Cl3O5,373.95155642799995,372.94428042799996,-0.0002804279999395476,0.00044357200005151753,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718748,Methyl ascomatate,M+H,Positive,1,315.123,314.115,319 Scan.mzXML,Dibenzofuran,CC1=C2C3=C(C)C(C(OC)=O)=C(OC)C=C3OC2=CC(OC)=C1,CC1=C2C3=C(C)C(C(OC)=O)=C(OC)C=C3OC2=CC(OC)=C1,C18H18O5,315.1232,M+H,5.6,SIRGPDYCJOSKEV,c1ccc2c(c1)oc1ccccc12,SIRGPDYCJOSKEV,c1ccc2c(c1)oc1ccccc12,C18H18O5,314.115423676,315.12269967599997,0.000300324000022556,-0.00042367599996850913,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718749,"""3-O-Methylasemone or 4,5,7-Trichloro-3-O-methylnorlichexanthone""",M-H,Negative,-1,372.944,373.952,320 Scan.mzXML,Xanthone,OC(C=C(C(Cl)=C1OC2=C(Cl)C(O)=C(Cl)C(C)=C32)OC)=C1C3=O,OC(C=C(C(Cl)=C1OC2=C(Cl)C(O)=C(Cl)C(C)=C32)OC)=C1C3=O,C15H9Cl3O5,372.9438,M-H,5.9,RMZVGXZIOZSDGN,O=c1c2ccccc2oc2ccccc12,RMZVGXZIOZSDGN,O=c1c2ccccc2oc2ccccc12,C15H9Cl3O5,373.951556428,372.944280428,-0.000280427999996391,0.0004435719999946741,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718750,2'-O-Methylatranorin,M-H,Negative,-1,387.108,388.116,321 Scan.mzXML,Didepside,O=C(OC1=CC(C)=C(C(OC)=O)C(OC)=C1C)C2=C(C)C=C(O)C(C=O)=C2O,O=C(OC1=CC(C)=C(C(OC)=O)C(OC)=C1C)C2=C(C)C=C(O)C(C=O)=C2O,C20H20O8,387.108,M-H,5.8,JYNMXZAQJOLHEB,O=C(Oc1ccccc1)c1ccccc1,JYNMXZAQJOLHEB,O=C(Oc1ccccc1)c1ccccc1,C20H20O8,388.11581759999996,387.10854159999997,-0.0005415999999627275,0.00018240000002833767,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718751,Methyl barbatate,M+H,Positive,1,375.144,374.137,322 Scan.mzXML,Didepside,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C)OC,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C)OC,C20H22O7,375.1444,M+H,6.5,YBBZWHIIYJKMKV,O=C(Oc1ccccc1)c1ccccc1,YBBZWHIIYJKMKV,O=C(Oc1ccccc1)c1ccccc1,C20H22O7,374.1365530439999,375.1438290439999,0.00017095600009042755,0.00044695600007571556,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00012718752,4-O-Methylconhypoprotocetraric acid,M-H,Negative,-1,373.092,374.1,323 Scan.mzXML,Depsidone,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C)OC,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C)OC,C19H18O8,373.0924,M-H,5,HKJWQQPQBBPECX,O=C1Oc2ccccc2Oc2ccccc21,HKJWQQPQBBPECX,O=C1Oc2ccccc2Oc2ccccc21,C19H18O8,374.1001675359999,373.0928915359999,-0.0008915359999264183,-0.00016753599987850976,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718753,Methyl 5-chloro-4-O-demethylbarbatate,M-H,Negative,-1,393.074,394.082,324 Scan.mzXML,Didepside,O=C(OC1=CC(C)=C(C(OC)=O)C(O)=C1C)C2=C(C)C(Cl)=C(O)C(C)=C2O,O=C(OC1=CC(C)=C(C(OC)=O)C(O)=C1C)C2=C(C)C(Cl)=C(O)C(C)=C2O,C19H19ClO7,393.0741,M-H,6.2,JFNWTTZQPJYAII,O=C(Oc1ccccc1)c1ccccc1,JFNWTTZQPJYAII,O=C(Oc1ccccc1)c1ccccc1,C19H19ClO7,394.081930628,393.074654628,-0.0006546280000065963,6.937199998446886e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718754,Methyl 5-chloro-4-O-methylhypoprotocetrarate,M-H,Negative,-1,405.074,406.082,325 Scan.mzXML,Depsidone,O=C1C2=C(C)C(Cl)=C(OC)C(C)=C2OC(C(C)=C(C(OC)=O)C(O)=C3C)=C3O1,O=C1C2=C(C)C(Cl)=C(OC)C(C)=C2OC(C(C)=C(C(OC)=O)C(O)=C3C)=C3O1,C20H19ClO7,405.0741,M-H,6.2,GSOVLANTSDODFF,O=C1Oc2ccccc2Oc2ccccc21,GSOVLANTSDODFF,O=C1Oc2ccccc2Oc2ccccc21,C20H19ClO7,406.08193062799995,405.07465462799996,-0.0006546279999497528,6.937200004131228e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718755,Methyl 5-chloronorobtusatate,M-H,Negative,-1,379.059,380.066,326 Scan.mzXML,Didepside,OC1=C(C)C(O)=C(Cl)C(C)=C1C(OC2=CC(O)=C(C(OC)=O)C(C)=C2)=O,OC1=C(C)C(O)=C(Cl)C(C)=C1C(OC2=CC(O)=C(C(OC)=O)C(C)=C2)=O,C18H17ClO7,379.0585,M-H,5.7,BZJZYNCPJJSJLS,O=C(Oc1ccccc1)c1ccccc1,BZJZYNCPJJSJLS,O=C(Oc1ccccc1)c1ccccc1,C18H17ClO7,380.06628056399995,379.05900456399996,-4.563999937090557e-06,-0.000280563999979222,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718756,2-O-Methylconfluentic acid,M-H,Negative,-1,513.249,514.257,327 Scan.mzXML,Didepside,OC(C1=C(CCCCC)C=C(C=C1OC)OC(C(C(OC)=CC(OC)=C2)=C2CC(CCCCC)=O)=O)=O,OC(C1=C(CCCCC)C=C(C=C1OC)OC(C(C(OC)=CC(OC)=C2)=C2CC(CCCCC)=O)=O)=O,C29H38O8,513.2489,M-H,5.8,FOJVABKBASAMHF,O=C(Oc1ccccc1)c1ccccc1,FOJVABKBASAMHF,O=C(Oc1ccccc1)c1ccccc1,C29H38O8,514.256668176,513.2493921759999,-0.00039217599987750873,0.00033182399999986956,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718757,4'-O-Methylcryptochlorophaeic acid,M-H,Negative,-1,473.218,474.225,328 Scan.mzXML,Didepside,CCCCCC1=CC(O)=C(OC(C2=C(CCCCC)C=C(OC)C=C2O)=O)C(OC)=C1C(O)=O,CCCCCC1=CC(O)=C(OC(C2=C(CCCCC)C=C(OC)C=C2O)=O)C(OC)=C1C(O)=O,C26H34O8,473.2176,M-H,5.7,FVIFMBZLJHUGSG,O=C(Oc1ccccc1)c1ccccc1,FVIFMBZLJHUGSG,O=C(Oc1ccccc1)c1ccccc1,C26H34O8,474.22536804799984,473.21809204799985,-9.204799982853729e-05,-0.0003680479998138253,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718758,4-O-Methylcryptochlorophaeic acid,M-H,Negative,-1,473.218,474.225,329 Scan.mzXML,Didepside,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2OC)OC)CCCCC)O,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2OC)OC)CCCCC)O,C26H34O8,473.2176,M-H,5.9,LWJWHWGMUBQMKG,O=C(Oc1ccccc1)c1ccccc1,LWJWHWGMUBQMKG,O=C(Oc1ccccc1)c1ccccc1,C26H34O8,474.22536804799995,473.21809204799996,-9.204799994222412e-05,-0.00036804799992751214,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718759,Methyl 4-O-demethylbarbatate,M+H,Positive,1,361.129,360.121,330 Scan.mzXML,Didepside,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C)O,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C)O,C19H20O7,361.1287,M+H,5.7,ODMVDRJFBPXTRQ,O=C(Oc1ccccc1)c1ccccc1,ODMVDRJFBPXTRQ,O=C(Oc1ccccc1)c1ccccc1,C19H20O7,360.1209029799999,361.1281789799999,0.0008210200001030898,9.70200000551813e-05,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00012718760,"""Methyl 3,5-dichlorolecanorate or Tumidulin""",M-H,Negative,-1,399.004,400.012,331 Scan.mzXML,Didepside,CC1=CC(=CC(=C1C(=O)OC)O)OC(=O)C2=C(C(=C(C(=C2O)Cl)O)Cl)C,CC1=CC(=CC(=C1C(=O)OC)O)OC(=O)C2=C(C(=C(C(=C2O)Cl)O)Cl)C,C17H14Cl2O7,399.0039,M-H,5.3,CSRJYVIKHJFLSA,O=C(Oc1ccccc1)c1ccccc1,CSRJYVIKHJFLSA,O=C(Oc1ccccc1)c1ccccc1,C17H14Cl2O7,400.011658148,399.004382148,-0.00038214799997149385,0.0003418520000195713,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718761,"""Methyl 2,7-dichloronorpsoromate or Methyl 5,1'-dichloronorpsoromate""",M-H,Negative,-1,424.983,425.991,332 Scan.mzXML,Depsidone,O=C1C2=C(C)C(Cl)=C(O)C(C=O)=C2OC(C(C(OC)=O)=C(Cl)C(O)=C3C)=C3O1,O=C1C2=C(C)C(Cl)=C(O)C(C=O)=C2OC(C(C(OC)=O)=C(Cl)C(O)=C3C)=C3O1,C18H12Cl2O8,424.9831,M-H,5.5,CPGKTNCLJSKTKH,O=C1Oc2ccccc2Oc2ccccc21,CPGKTNCLJSKTKH,O=C1Oc2ccccc2Oc2ccccc21,C18H12Cl2O8,425.9909227039999,424.9836467039999,-0.0006467039999051849,7.729600008588022e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718762,"""Methyl 2,7-dichloropsoromate or Methyl 5,1'-dichloropsoromate""",M-H,Negative,-1,438.999,440.007,333 Scan.mzXML,Depsidone,O=C1C2=C(C)C(Cl)=C(O)C(C=O)=C2OC(C(C(OC)=O)=C(Cl)C(OC)=C3C)=C3O1,O=C1C2=C(C)C(Cl)=C(O)C(C=O)=C2OC(C(C(OC)=O)=C(Cl)C(OC)=C3C)=C3O1,C19H14Cl2O8,438.9988,M-H,6,XPCHTQNLZKWIGB,O=C1Oc2ccccc2Oc2ccccc21,XPCHTQNLZKWIGB,O=C1Oc2ccccc2Oc2ccccc21,C19H14Cl2O8,440.0065727679999,438.9992967679999,-0.00029676799988465064,0.0004272320001064145,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718763,"""Methyl 2,2'-di-O-methyldivaricatate""",M+H,Positive,1,431.207,430.199,334 Scan.mzXML,Didepside,O=C(OC1=CC(CCC)=C(C(OC)=O)C(OC)=C1)C2=C(CCC)C=C(OC)C=C2OC,O=C(OC1=CC(CCC)=C(C(OC)=O)C(OC)=C1)C2=C(CCC)C=C(OC)C=C2OC,C24H30O7,431.207,M+H,6,NPLZLJYRELLGFA,O=C(Oc1ccccc1)c1ccccc1,NPLZLJYRELLGFA,O=C(Oc1ccccc1)c1ccccc1,C24H30O7,430.1991533,431.20642929999997,0.0005707000000256812,-0.0001532999999653839,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718764,"""Methyl 2,2'-di-O-methyleriodermate""",M-H,Negative,-1,435.121,436.129,335 Scan.mzXML,Didepside,O=C(OC1=C(C)C(C)=C(C(OC)=O)C(OC)=C1C)C2=C(C)C(Cl)=C(O)C(C)=C2OC,O=C(OC1=C(C)C(C)=C(C(OC)=O)C(OC)=C1C)C2=C(C)C(Cl)=C(O)C(C)=C2OC,C22H25ClO7,435.1211,M-H,5.7,LQRMPHNVQCSBFU,O=C(Oc1ccccc1)c1ccccc1,LQRMPHNVQCSBFU,O=C(Oc1ccccc1)c1ccccc1,C22H25ClO7,436.12888082,435.12160482,-0.0006048200000350334,0.0001191800000128751,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718765,"""Methyl 2?,2""""-di-O-methylgyrophorate""",M-H,Negative,-1,509.145,510.153,336 Scan.mzXML,Tridepside,OC1=CC(O)=CC(C)=C1C(OC2=CC(OC)=C(C(OC3=CC(OC)=C(C(OC)=O)C(C)=C3)=O)C(C)=C2)=O,OC1=CC(O)=CC(C)=C1C(OC2=CC(OC)=C(C(OC3=CC(OC)=C(C(OC)=O)C(C)=C3)=O)C(C)=C2)=O,C27H26O10,509.1448,M-H,5.5,FPJHCZNCGDQORN,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,FPJHCZNCGDQORN,O=C(Oc1ccc(C(=O)Oc2ccccc2)cc1)c1ccccc1,C27H26O10,510.1525970319999,509.1453210319999,-0.00032103199993116505,0.0004029680001167435,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
CCMSLIB00012718766,"""Methyl 2,2'-di-O-methylstenosporate""",M+H,Positive,1,459.238,458.23,337 Scan.mzXML,Didepside,CCCCCC1=C(C(OC)=O)C(OC)=CC(OC(C2=C(CCC)C=C(OC)C=C2OC)=O)=C1,CCCCCC1=C(C(OC)=O)C(OC)=CC(OC(C2=C(CCC)C=C(OC)C=C2OC)=O)=C1,C26H34O7,459.2383,M+H,6.4,ZLOQARGFTICSDR,O=C(Oc1ccccc1)c1ccccc1,ZLOQARGFTICSDR,O=C(Oc1ccccc1)c1ccccc1,C26H34O7,458.2304534279999,459.2377294279999,0.0002705720000903966,-0.0004534279999006685,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718767,2'-O-Methyldivaricatic acid,M+H,Positive,1,403.176,402.168,338 Scan.mzXML,Didepside,O=C(C(C(CCC)=CC(OC)=C1)=C1OC)OC2=CC(CCC)=C(C(O)=O)C(O)=C2,O=C(C(C(CCC)=CC(OC)=C1)=C1OC)OC2=CC(CCC)=C(C(O)=O)C(O)=C2,C22H26O7,403.1757,M+H,5.7,DVGFKUPJVKIPEQ,O=C(Oc1ccccc1)c1ccccc1,DVGFKUPJVKIPEQ,O=C(Oc1ccccc1)c1ccccc1,C22H26O7,402.1678531719999,403.1751291719999,0.0008708280000746527,0.00014682800008358754,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00012718768,2-O-Methyldivaricatic acid,M+H,Positive,1,403.176,402.168,339 Scan.mzXML,Didepside,O=C(C1=C(C=C(C=C1OC)OC)CCC)OC2=CC(CCC)=C(C(O)=C2)C(O)=O,O=C(C1=C(C=C(C=C1OC)OC)CCC)OC2=CC(CCC)=C(C(O)=C2)C(O)=O,C22H26O7,403.1757,M+H,5.7,DVGFKUPJVKIPEQ,O=C(Oc1ccccc1)c1ccccc1,DVGFKUPJVKIPEQ,O=C(Oc1ccccc1)c1ccccc1,C22H26O7,402.1678531719999,403.1751291719999,0.0008708280000746527,0.00014682800008358754,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00012718769,2'-O-Methylevernic acid,M+H,Positive,1,347.113,346.105,341 Scan.mzXML,Didepside,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)OC)O)OC,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)OC)O)OC,C18H18O7,347.1131,M+H,5.2,LRVJBUBWGRLALK,O=C(Oc1ccccc1)c1ccccc1,LRVJBUBWGRLALK,O=C(Oc1ccccc1)c1ccccc1,C18H18O7,346.1052529159999,347.1125289159999,0.0004710840000825556,-0.00025291599990850955,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00012718770,2-O-Methylglomelliferic acid,M-H,Negative,-1,471.202,472.21,342 Scan.mzXML,Didepside,O=C(OC1=CC(CCCCC)=C(C(O)=O)C(O)=C1)C2=C(CC(CCC)=O)C=C(OC)C=C2OC,O=C(OC1=CC(CCCCC)=C(C(O)=O)C(O)=C1)C2=C(CC(CCC)=O)C=C(OC)C=C2OC,C26H32O8,471.2019,M-H,5.7,GDSVDEUYRBIVIJ,O=C(Oc1ccccc1)c1ccccc1,GDSVDEUYRBIVIJ,O=C(Oc1ccccc1)c1ccccc1,C26H32O8,472.20971798399995,471.20244198399996,-0.0004419839999627584,0.00028201600002830673,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
