library,SpectrumID,Compound_Name,Adduct,Instrument,Ion_Mode,Precursor_MZ,Smiles,create_time,key
LDB_POSITIVE,CCMSLIB00005718941,Caloploicin,[M-H],qTof,Negative,400.975,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)Cl)OC)C)c(Cl)c(O)c1Cl,2020-03-23 10:55:54.0,MTWNEIGWRWQLFS
LDB_POSITIVE,CCMSLIB00005718942,Cetraric acid,[M-H+CH3OH],qTof,Negative,433.113,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)C(=O)O)O)COCC)c(C=O)c(O)c1,2020-03-23 10:55:54.0,SPLUKWYWJOQKMJ
LDB_POSITIVE,CCMSLIB00005718943,Cetraric acid,[M-H],qTof,Negative,401.087,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)C(=O)O)O)COCC)c(C=O)c(O)c1,2020-03-23 10:55:54.0,SPLUKWYWJOQKMJ
LDB_POSITIVE,CCMSLIB00005718944,Cetraric acid,[M-H+HCOOH],qTof,Negative,447.093,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)C(=O)O)O)COCC)c(C=O)c(O)c1,2020-03-23 10:55:54.0,SPLUKWYWJOQKMJ
LDB_POSITIVE,CCMSLIB00005718945,Chlorovirensic acid,[M-H],qTof,Negative,391.022,O=C1c2c(c(Cl)c(c(C=O)c2Oc2c(C)c(c(O)c(C)c2O1)C(=O)O)O)C,2020-03-23 10:55:54.0,NLEQXKZDZFGBFP
LDB_POSITIVE,CCMSLIB00005718946,Colensoic acid,[M-H+CH3OH],qTof,Negative,473.217,O=C1Oc2c(c(CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)OC)CCCCC,2020-03-23 10:55:54.0,RWVJYKHAFMWADK
LDB_POSITIVE,CCMSLIB00005718947,Colensoic acid,[M-H],qTof,Negative,441.191,O=C1Oc2c(c(CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)OC)CCCCC,2020-03-23 10:55:54.0,RWVJYKHAFMWADK
LDB_POSITIVE,CCMSLIB00005718948,Constictic acid,[M-H+CH3OH],qTof,Negative,433.077,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 10:55:54.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005718949,Constictic acid,[M-H],qTof,Negative,401.051,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 10:55:54.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005718950,Constictic acid,[M-H+HCOOH],qTof,Negative,447.056,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 10:55:54.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005718951,Fumarprotocetraric acid,[M-H],qTof,Negative,471.056,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)/C=C/C(=O)O,2020-03-23 10:55:54.0,VEGGRTFDFMUBPD
LDB_POSITIVE,CCMSLIB00005718952,Fumarprotocetraric acid,[M+Cl],qTof,Negative,507.033,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)/C=C/C(=O)O,2020-03-23 10:55:54.0,VEGGRTFDFMUBPD
LDB_POSITIVE,CCMSLIB00005718953,Fumarprotocetraric acid,[M-H+HCOOH],qTof,Negative,517.062,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)/C=C/C(=O)O,2020-03-23 10:55:54.0,VEGGRTFDFMUBPD
LDB_POSITIVE,CCMSLIB00005718954,Lividic acid,[M-H],qTof,Negative,499.197,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005718955,Lobaric acid,[M-H],qTof,Negative,455.171,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005718956,Nornotatic acid,[M-H+CH3OH],qTof,Negative,361.092,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 10:55:54.0,HETZRHDDRHBPKX
LDB_POSITIVE,CCMSLIB00005718957,Nornotatic acid,[M-H],qTof,Negative,329.066,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 10:55:54.0,HETZRHDDRHBPKX
LDB_POSITIVE,CCMSLIB00005718958,Notatic acid,[M-H+CH3OH],qTof,Negative,375.108,O=C1c2c(C)cc(OC)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 10:55:54.0,IXEVSIMCIWOSQO
LDB_POSITIVE,CCMSLIB00005718959,Notatic acid,[M-H],qTof,Negative,343.082,O=C1c2c(C)cc(OC)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 10:55:54.0,IXEVSIMCIWOSQO
LDB_POSITIVE,CCMSLIB00005718960,Notatic acid,[M-H+HCOOH],qTof,Negative,389.087,O=C1c2c(C)cc(OC)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 10:55:54.0,IXEVSIMCIWOSQO
LDB_POSITIVE,CCMSLIB00005718961,Physodalic acid,[M-H],qTof,Negative,415.066,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)C,2020-03-23 10:55:54.0,SKXNIRUDASOCCN
LDB_POSITIVE,CCMSLIB00005718962,Protocetraric acid,[M-H],qTof,Negative,373.056,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)CO,2020-03-23 10:55:54.0,VOXMONAUSQZPTP
LDB_POSITIVE,CCMSLIB00005718963,Stictic acid,[M-H+CH3OH],qTof,Negative,417.082,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 10:55:54.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005718964,Stictic acid,[M-H],qTof,Negative,385.056,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 10:55:54.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005718965,Stictic acid,[M-H+HCOOH],qTof,Negative,431.061,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 10:55:54.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005718966,Variolaric acid,[2M-H],qTof,Negative,627.078,O=C1c2c(C)cc(O)cc2Oc2c(O1)cc1c(c2O)C(=O)OC1,2020-03-23 10:55:54.0,LPUOVEFMUOQBFV
LDB_POSITIVE,CCMSLIB00005718967,Variolaric acid,[M-H],qTof,Negative,313.035,O=C1c2c(C)cc(O)cc2Oc2c(O1)cc1c(c2O)C(=O)OC1,2020-03-23 10:55:54.0,LPUOVEFMUOQBFV
LDB_POSITIVE,CCMSLIB00005718968,Virensic acid,[M-H],qTof,Negative,357.061,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 10:55:54.0,FOKAHYDSEWGOHN
LDB_POSITIVE,CCMSLIB00005718969,3-Methoxycolensoic acid,[M-H+CH3OH],qTof,Negative,503.228,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005718970,3-Methoxycolensoic acid,[M-H],qTof,Negative,471.202,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005718971,Alpha-collatolic acid,[M-H+CH3OH],qTof,Negative,557.239,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 10:55:54.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005718972,Alpha-collatolic acid,[M-H],qTof,Negative,525.213,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 10:55:54.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005718973,Alpha-Alectoronic acid,[M-H+CH3OH],qTof,Negative,543.223,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 10:55:54.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005718974,Alpha-Alectoronic acid,[M-H],qTof,Negative,511.197,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 10:55:54.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005718975,3-Dechloro-4-O-methyldiploicin,[M-H+CH3OH],qTof,Negative,433.001,O=C1c2c(C)c(Cl)c(OC)cc2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 10:55:54.0,HEZSUFJPGFDKIG
LDB_POSITIVE,CCMSLIB00005718976,3-Dechloro-4-O-methyldiploicin,[M+Cl],qTof,Negative,436.952,O=C1c2c(C)c(Cl)c(OC)cc2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 10:55:54.0,HEZSUFJPGFDKIG
LDB_POSITIVE,CCMSLIB00005718977,Gangaleoidin,[M-H],qTof,Negative,411.004,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)cc(c(c2C)C(=O)OC)OC,2020-03-23 10:55:54.0,RPHAAJGBADUATP
LDB_POSITIVE,CCMSLIB00005718978,3-Hydroxycolensoic acid,[M-H],qTof,Negative,457.186,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,VZPSCITXDMDLDC
LDB_POSITIVE,CCMSLIB00005718979,3-Hydroxyphysodic acid,[M-H+CH3OH],qTof,Negative,517.207,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005718980,3-Hydroxyphysodic acid,[M-H],qTof,Negative,485.181,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005718981,Hypoprotocetraric acid,[M-H],qTof,Negative,343.082,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 10:55:54.0,CFPLLTGKDKZLIH
LDB_POSITIVE,CCMSLIB00005718982,Physodic acid,[M-H+CH3OH],qTof,Negative,501.212,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005718983,Physodic acid,[M-H],qTof,Negative,469.186,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 10:55:54.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005718984,Psoromic acid,[M-H+CH3OH],qTof,Negative,389.087,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 10:55:54.0,FUCWJKJZOHOLEO
LDB_POSITIVE,CCMSLIB00005718985,Psoromic acid,[M-H],qTof,Negative,357.061,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 10:55:54.0,FUCWJKJZOHOLEO
LDB_POSITIVE,CCMSLIB00005718986,Psoromic acid,[M-H+HCOOH],qTof,Negative,403.066,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 10:55:54.0,FUCWJKJZOHOLEO
LDB_POSITIVE,CCMSLIB00005718987,Salazinic acid,[M-H],qTof,Negative,387.035,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 10:55:54.0,QQTKVXCQLZIJPP
LDB_POSITIVE,CCMSLIB00005718988,Picrolichenic acid,[M-H+CH3OH],qTof,Negative,473.217,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 10:55:54.0,LOGCRVAWKCZXQM
LDB_POSITIVE,CCMSLIB00005718989,Picrolichenic acid,[M-H],qTof,Negative,441.191,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 10:55:54.0,LOGCRVAWKCZXQM
LDB_POSITIVE,CCMSLIB00005718990,Methyl beta-orcinolcarboxylate,[M-H],qTof,Negative,195.066,Oc1c(C)c(O)cc(C)c1C(=O)OC,2020-03-23 10:55:54.0,UUQHKWMIDYRWHH
LDB_POSITIVE,CCMSLIB00005718991,Didymic acid,[M-H],qTof,Negative,369.17,CCCCCc1c2c(cc(c1C(=O)O)O)oc1c2c(cc(c1)OC)CCC,2020-03-23 10:55:54.0,IDZVZCQOFFSQMO
LDB_POSITIVE,CCMSLIB00005718992,Isousnic acid,[M-H],qTof,Negative,343.082,Cc1c(c(C(=O)C)c(c2c1OC1=CC(=C(C(=O)C21C)C(=O)C)O)O)O,2020-03-23 10:55:54.0,GRIDHCOCFJSWSY
LDB_POSITIVE,CCMSLIB00005718993,Porphyrilic acid,[M-H],qTof,Negative,313.035,Oc1cc2c(c3c1C(=O)OC3)c1c(O)cc(C)c(C(=O)O)c1o2,2020-03-23 10:55:54.0,QZYZPZAPRHESDA
LDB_POSITIVE,CCMSLIB00005718994,Schizopeltic acid,[M-H],qTof,Negative,357.097,Cc1c(C(=O)OC)c(OC)cc2c1c1c(cc(c(C(=O)O)c1o2)C)OC,2020-03-23 10:55:54.0,WBIQYHZEYQDKCL
LDB_POSITIVE,CCMSLIB00005718995,Strepsilin,[M-H],qTof,Negative,269.045,O=C1OCc2c1c(cc1c2c2c(C)cc(O)cc2o1)O,2020-03-23 10:55:54.0,OOXFLIUVCWLPKE
LDB_POSITIVE,CCMSLIB00005718996,Usnic acid,[2M-2H+Na],qTof,Negative,709.153,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 10:55:54.0,WEYVVCKOOFYHRW
LDB_POSITIVE,CCMSLIB00005718997,Usnic acid,[M-H+CH3OH],qTof,Negative,375.108,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 10:55:54.0,WEYVVCKOOFYHRW
LDB_POSITIVE,CCMSLIB00005718998,Usnic acid,[M-H],qTof,Negative,343.082,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 10:55:54.0,WEYVVCKOOFYHRW
LDB_POSITIVE,CCMSLIB00005718999,Pannaric acid,[M-H],qTof,Negative,315.051,Cc1cc(O)c2c(oc3c2c(C)c(C(=O)O)c(O)c3)c1C(=O)O,2020-03-23 10:55:54.0,ZVWOMGLVQVBJQN
LDB_POSITIVE,CCMSLIB00005719000,Pseudoplacodiolic acid,[2M-2H+Na],qTof,Negative,773.206,Oc1c(C(=O)C)c2OC3(C(C)(C(=O)C(=C(C3)O)C(=O)C)c2c(O)c1C)OC,2020-03-23 10:55:54.0,WWSUFZCWOJULTK
LDB_POSITIVE,CCMSLIB00005719001,Pseudoplacodiolic acid,[M-H],qTof,Negative,375.108,Oc1c(C(=O)C)c2OC3(C(C)(C(=O)C(=C(C3)O)C(=O)C)c2c(O)c1C)OC,2020-03-23 10:55:54.0,WWSUFZCWOJULTK
LDB_POSITIVE,CCMSLIB00005719002,Confluentic acid,[M-H],qTof,Negative,499.233,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 10:55:54.0,UANVCGQMNRTKGM
LDB_POSITIVE,CCMSLIB00005719003,5-Chlorodivaricatinic acid,[2M-2H+Na],qTof,Negative,509.075,O=C(O)c1c(CCC)c(Cl)c(OC)cc1O,2020-03-23 10:55:54.0,JRBWSDAHJPBRDM
LDB_POSITIVE,CCMSLIB00005719004,5-Chlorodivaricatinic acid,[M-H],qTof,Negative,243.042,O=C(O)c1c(CCC)c(Cl)c(OC)cc1O,2020-03-23 10:55:54.0,JRBWSDAHJPBRDM
LDB_POSITIVE,CCMSLIB00005719005,5-Chloroorsellinic acid,[2M-2H+Na],qTof,Negative,424.981,O=C(O)c1c(C)c(Cl)c(O)cc1O,2020-03-23 10:55:54.0,GZQRFGTYUAPOOM
LDB_POSITIVE,CCMSLIB00005719006,5-Chloroorsellinic acid,[M-H],qTof,Negative,200.995,O=C(O)c1c(C)c(Cl)c(O)cc1O,2020-03-23 10:55:54.0,GZQRFGTYUAPOOM
LDB_POSITIVE,CCMSLIB00005719007,b-Orcinolcarboxylic acid,[2M-2H+Na],qTof,Negative,385.09,Cc1c(O)c(C(=O)O)c(C)cc1O,2020-03-23 10:55:54.0,VHNLJRRECIZZPX
LDB_POSITIVE,CCMSLIB00005719008,b-Orcinolcarboxylic acid,[M-H],qTof,Negative,181.05,Cc1c(O)c(C(=O)O)c(C)cc1O,2020-03-23 10:55:54.0,VHNLJRRECIZZPX
LDB_POSITIVE,CCMSLIB00005719009,Olivetolcarboxylic acid,[2M-2H+Na],qTof,Negative,469.184,CCCCCc1cc(cc(c1C(=O)O)O)O,2020-03-23 10:55:54.0,SXFKFRRXJUJGSS
LDB_POSITIVE,CCMSLIB00005719010,Olivetolcarboxylic acid,[M-H],qTof,Negative,223.097,CCCCCc1cc(cc(c1C(=O)O)O)O,2020-03-23 10:55:54.0,SXFKFRRXJUJGSS
LDB_POSITIVE,CCMSLIB00005719011,Olivetonide,[M-H],qTof,Negative,247.097,O=c1oc(CCCCC)cc2c1c(cc(c2)O)O,2020-03-23 10:55:54.0,FIMFRMRZGBUYMV
LDB_POSITIVE,CCMSLIB00005719012,Orsellinic acid,[2M-2H+Na],qTof,Negative,357.059,Cc1cc(cc(c1C(=O)O)O)O,2020-03-23 10:55:54.0,AMKYESDOVDKZKV
LDB_POSITIVE,CCMSLIB00005719013,Orsellinic acid,[M-H],qTof,Negative,167.034,Cc1cc(cc(c1C(=O)O)O)O,2020-03-23 10:55:54.0,AMKYESDOVDKZKV
LDB_POSITIVE,CCMSLIB00005719014,Rhizonic acid,[2M-2H+Na],qTof,Negative,413.121,O=C(O)c1c(C)cc(OC)c(C)c1O,2020-03-23 10:55:54.0,BMRVNZZVDSVOQG
LDB_POSITIVE,CCMSLIB00005719015,Rhizonic acid,[M-H],qTof,Negative,195.066,O=C(O)c1c(C)cc(OC)c(C)c1O,2020-03-23 10:55:54.0,BMRVNZZVDSVOQG
LDB_POSITIVE,CCMSLIB00005719016,D-Mannitol,[M-H],qTof,Negative,181.071,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 10:55:54.0,FBPFZTCFMRRESA
LDB_POSITIVE,CCMSLIB00005719017,D-Mannitol,[M-H+HCOOH],qTof,Negative,227.077,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 10:55:54.0,FBPFZTCFMRRESA
LDB_POSITIVE,CCMSLIB00005719018,4-O-methylolivetolcarboxylic acid,[2M-2H+Na],qTof,Negative,497.215,Oc1cc(OC)cc(CCCCC)c1C(=O)O,2020-03-23 10:55:54.0,JWSADSZPLGCVPA
LDB_POSITIVE,CCMSLIB00005719019,4-O-methylolivetolcarboxylic acid,[M-H],qTof,Negative,237.113,Oc1cc(OC)cc(CCCCC)c1C(=O)O,2020-03-23 10:55:54.0,JWSADSZPLGCVPA
LDB_POSITIVE,CCMSLIB00005719020,Haematommic acid,[M-H-H2O],qTof,Negative,177.019,Cc1cc(c(c(c1C(=O)O)O)C=O)O,2020-03-23 10:55:54.0,KCOOTJRKKIDHTM
LDB_POSITIVE,CCMSLIB00005719021,Haematommic acid,[M-H],qTof,Negative,195.029,Cc1cc(c(c(c1C(=O)O)O)C=O)O,2020-03-23 10:55:54.0,KCOOTJRKKIDHTM
LDB_POSITIVE,CCMSLIB00005719022,Hypothallin,[M-H],qTof,Negative,471.228,CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)OC[C@@H](NC(=O)c1ccccc1)Cc1ccccc1,2020-03-23 10:55:54.0,JOOSAYNHLJGJCN
LDB_POSITIVE,CCMSLIB00005719023,Hypothallin,[M-H+HCOOH],qTof,Negative,517.234,CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)OC[C@@H](NC(=O)c1ccccc1)Cc1ccccc1,2020-03-23 10:55:54.0,JOOSAYNHLJGJCN
LDB_POSITIVE,CCMSLIB00005719024,Roccanin,[M-H],qTof,Negative,487.234,[C@@H]1(CC(=O)N2[C@H](C(=O)N[C@H](CC(=O)N3[C@@H](C(=O)N1)CCC3)c1ccccc1)CCC2)c1ccccc1,2020-03-23 10:55:54.0,PDLPVRYEPINIBU
LDB_POSITIVE,CCMSLIB00005719025,Roccanin,[M-H+HCOOH],qTof,Negative,533.24,[C@@H]1(CC(=O)N2[C@H](C(=O)N[C@H](CC(=O)N3[C@@H](C(=O)N1)CCC3)c1ccccc1)CCC2)c1ccccc1,2020-03-23 10:55:54.0,PDLPVRYEPINIBU
LDB_POSITIVE,CCMSLIB00005719026,allo-Pertusaric acid,[M-H],qTof,Negative,365.233,CC(=O)CCCCCCCCCCCCC[C@@H]1OC(=O)C(=C)[C@@H]1C(=O)O,2020-03-23 10:55:54.0,SKQHRBRVCRUFSX
LDB_POSITIVE,CCMSLIB00005719027,allo-Protolichesterinic acid,[M-H],qTof,Negative,323.222,CCCCCCCCCCCCC[C@@H]1OC(=O)C(=C)[C@@H]1C(=O)O,2020-03-23 10:55:54.0,WZYZDHVPSZCEEP
LDB_POSITIVE,CCMSLIB00005719028,Isomurolic acid,[2M-2H+Na],qTof,Negative,757.487,CC1=C(C(=O)O)[C@@H](CCCCCCCCCCCCC(C)CO)OC1=O,2020-03-23 10:55:54.0,FEGXSCTZZUZMJG
LDB_POSITIVE,CCMSLIB00005719029,Isomurolic acid,[2M-H],qTof,Negative,735.505,CC1=C(C(=O)O)[C@@H](CCCCCCCCCCCCC(C)CO)OC1=O,2020-03-23 10:55:54.0,FEGXSCTZZUZMJG
LDB_POSITIVE,CCMSLIB00005719030,Isomurolic acid,[M-H],qTof,Negative,367.248,CC1=C(C(=O)O)[C@@H](CCCCCCCCCCCCC(C)CO)OC1=O,2020-03-23 10:55:54.0,FEGXSCTZZUZMJG
LDB_POSITIVE,CCMSLIB00005719031,Isorangiformic acid,[M-H-H2O],qTof,Negative,367.248,O=C(O)C[C@@H]([C@H](CCCCCCCCCCCCCC)C(=O)O)C(=O)OC,2020-03-23 10:55:54.0,MZWQZYDNVSKPPF
LDB_POSITIVE,CCMSLIB00005719032,Isorangiformic acid,[M-H],qTof,Negative,385.259,O=C(O)C[C@@H]([C@H](CCCCCCCCCCCCCC)C(=O)O)C(=O)OC,2020-03-23 10:55:54.0,MZWQZYDNVSKPPF
LDB_POSITIVE,CCMSLIB00005719033,Lichesterinic acid,[M-H],qTof,Negative,323.222,CCCCCCCCCCCCC[C@H]1C(=C(C(=O)O1)C)C(=O)O,2020-03-23 10:55:54.0,SLQVVNFTCYVCPB
LDB_POSITIVE,CCMSLIB00005719034,Murolic acid,[M-H],qTof,Negative,367.248,C[C@H](O)CCCCCCCCCCCCC[C@@H]1C(C(=O)O)C(=C)C(=O)O1,2020-03-23 10:55:54.0,UYUDMGMNHAKPEV
LDB_POSITIVE,CCMSLIB00005719035,Muronic acid,[M-H],qTof,Negative,365.233,CC(=O)CCCCCCCCCCCCC[C@@H]1C(C(=O)O)C(=C)C(=O)O1,2020-03-23 10:55:54.0,SKQHRBRVCRUFSX
LDB_POSITIVE,CCMSLIB00005719036,Neodihydroprotolichesterinic acid,[M-H+CH3OH],qTof,Negative,357.264,CC(C)(C)CCCCCCCCCC1C(C(=O)O)C(C(=O)O1)C,2020-03-23 10:55:54.0,NRFWTRPHJATQOB
LDB_POSITIVE,CCMSLIB00005719037,Neodihydroprotolichesterinic acid,[M-H],qTof,Negative,325.238,CC(C)(C)CCCCCCCCCC1C(C(=O)O)C(C(=O)O1)C,2020-03-23 10:55:54.0,NRFWTRPHJATQOB
LDB_POSITIVE,CCMSLIB00005719038,Nephromopsic acid,[M-H+CH3OH],qTof,Negative,357.264,CCCCCCCCCCCCC[C@H]1[C@H]([C@H](C(=O)O1)C)C(=O)O,2020-03-23 10:55:54.0,WLGALFYTFVOQPY
LDB_POSITIVE,CCMSLIB00005719039,Nephromopsic acid,[M-H],qTof,Negative,325.238,CCCCCCCCCCCCC[C@H]1[C@H]([C@H](C(=O)O1)C)C(=O)O,2020-03-23 10:55:54.0,WLGALFYTFVOQPY
LDB_POSITIVE,CCMSLIB00005719040,Nephrosteranic acid,[M-H],qTof,Negative,297.207,CCCCCCCCCCCC1[C@H](C(=O)O)C(C)C(=O)O1,2020-03-23 10:55:54.0,PKXAQFKGSXYQJX
LDB_POSITIVE,CCMSLIB00005719041,Norrangiformic acid,[M-H-H2O],qTof,Negative,353.233,CCCCCCCCCCCCCC[C@H](C(=O)O)[C@H](C(=O)O)CC(=O)O,2020-03-23 10:55:54.0,YBZIIVKQVVKTTD
LDB_POSITIVE,CCMSLIB00005719042,Norrangiformic acid,[M-H],qTof,Negative,371.243,CCCCCCCCCCCCCC[C@H](C(=O)O)[C@H](C(=O)O)CC(=O)O,2020-03-23 10:55:54.0,YBZIIVKQVVKTTD
LDB_POSITIVE,CCMSLIB00005719043,Dihydropertusaric,[M-H],qTof,Negative,367.248,CC(=O)CCCCCCCCCCCCC[C@H]1[C@H](C(C)C(=O)O1)C(=O)O,2020-03-23 10:55:54.0,SPGPUDJMXMJNCU
LDB_POSITIVE,CCMSLIB00005719044,Pertusaric acid,[M-H],qTof,Negative,365.233,CC(=O)CCCCCCCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O,2020-03-23 10:55:54.0,SKQHRBRVCRUFSX
LDB_POSITIVE,CCMSLIB00005719045,Roccellaric acid,[2M-H],qTof,Negative,651.484,CCCCCCCCCCCCC[C@@H]1[C@@H](C(=O)O)[C@H](C)C(=O)O1,2020-03-23 10:55:54.0,WLGALFYTFVOQPY
LDB_POSITIVE,CCMSLIB00005719046,Roccellaric acid,[M-H],qTof,Negative,325.238,CCCCCCCCCCCCC[C@@H]1[C@@H](C(=O)O)[C@H](C)C(=O)O1,2020-03-23 10:55:54.0,WLGALFYTFVOQPY
