key,scaffold_group,name,smiles,labs,instrument_types,instrument_models,n_records,ce_strings_by_lab,max_distinct_ce_strings_within_one_lab,max_distinct_single_numeric_ce_within_one_lab,mh_in_dev_range,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_C,pass_B
DRLFMBDRBRZALE,c1ccc2[nH]ccc2c1,MELATONIN,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,V2-DEVELOPMENT-POPULATION;WUR-POS-IDENTITY;WUR-SEALED,True,False,False,False,False,True,True,False,7,3,False,False
DRTQHJPVMGBUCF,O=c1ccn(C2CCCO2)c(=O)[nH]1,URIDINE,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,1,False,False
DTOSIQBPPRVQHS,__ACYCLIC__DTOSIQBPPRVQHS,alpha-Linolenic acid,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,3,1,False,False
DUUGKQCEGZLZNO,c1ccc2[nH]ccc2c1,5-Hydroxyindoleacetic acid,OC(=O)CC1=CNC2=CC=C(O)C=C12,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,2,False,False
DUYSYHSSBDVJSM,__ACYCLIC__DUYSYHSSBDVJSM,Sphingosine 1-phosphate,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,1,1,False,False
DVGGLGXQSFURLP,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)O1,tiliroside,C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
DZEPISXWRUMGFN,O=c1ccc2cc3ccoc3cc2o1,"4,9-Dihydroxyfuro[3,2-g]chromen-7-one",C1=CC(=O)OC2=C1C(=C3C=COC3=C2O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
DZGWFCGJZKJUFP,c1ccccc1,Tyramine,NCCC1=CC=C(O)C=C1,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,9,8,False,False
DZTHIGRZJZPRDV,c1ccc2[nH]ccc2c1,N-ACETYLTRYPTOPHAN,CC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,2,False,False
DZTWAOVNNLDWNH,C=C1C(=O)OC2C=CCCC3OC3CCC12,Heliangine,C/C=C(\C)/C(=O)O[C@@H]1C[C@@]2([C@H](O2)C[C@@H](/C(=C\[C@@H]3[C@@H]1C(=C)C(=O)O3)/C)O)C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,6,0,True,True
FATBGEAMYMYZAF,__ACYCLIC__FATBGEAMYMYZAF,Oleamide,CCCCCCCC\C=C/CCCCCCCC(N)=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,4,1,False,False
FBBNBCYJERUAGT,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,15beta-Hydroxy-sola-dulcidin,C[C@@]12[C@](CC[C@]3([H])[C@@]([H])2CC[C@@]4(C)[C@@]3([H])[C@H](O)[C@@]5([H])[C@]4([H])[C@H](C)[C@]6(NC[C@H](C)CC6)O5)([H])C[C@@H](O)CC1,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,6,0,False,True
FBPFZTCFMRRESA,__ACYCLIC__FBPFZTCFMRRESA,GALACTITOL,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",3,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
FBTSQILOGYXGMD,c1ccccc1,3-Nitrotyrosine,N[C@@H](CC1=CC=C(O)C(=C1)[N+]([O-])=O)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,2,1,False,False
FBZONXHGGPHHIY,c1ccc2ncccc2c1,XANTHURENATE,OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,0,False,False
FCCDDURTIIUXBY,C1CSSC1,LIPOAMIDE,NC(=O)CCCCC1CCSS1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,2,1,False,False
FDGQSTZJBFJUBT,c1ncc2[nH]cnc2n1,HYPOXANTHINE,OC1=NC=NC2=C1NC=N2,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,2,0,False,False
FEFAIBOZOKSLJR,O=C1C=Cc2ccc3c(c2C1=O)CCCC3,Miltirone,CC(C)C1=CC2=C(C(=O)C1=O)C1=C(C=C2)C(C)(C)CCC1,MC09,LC-ESI-QFT,"QE Focus, Thermo Scientfic; UPLC I-Class, Waters",1,"{""MC09"": [""15,30,45 (NCE)""]}",1,0,True,0,1,False,,False,False,False,False,,False,False,False,False,False,True,False,False,1,0,True,True
FEMXZDUTFRTWPE,O=c1nc[nH]c2c1N=CCN2,DIHYDROBIOPTERIN,CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,False,False,False,,False,False,False,False,False,True,True,False,1,0,False,False
FFEARJCKVFRZRR,__ACYCLIC__FFEARJCKVFRZRR,Racemethionine,CSCCC(C(=O)O)N,MC19;MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",8,"{""MC19"": [""45eV""], ""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
FFFHZYDWPBMWHY,__ACYCLIC__FFFHZYDWPBMWHY,Homocysteine,NC(CCS)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,True,True,False,1,1,False,False
FGJATCOCAOQTBA,C=C1C(=O)OC2C=CCCC=CCCC12,"Eupasserin, dessarracenate",C=C1[C@@H]2[C@H](O)CC(C)=C[C@@H](O)CC(C)=C[C@H]2OC1=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,15,0,False,True
FJKROLUGYXJWQN,c1ccccc1,4-HYDROXYBENZOATE,OC(=O)C1=CC=C(O)C=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,4,4,False,False
FKBYLKGHMBGEOZ,C=C1C(=O)OC2C=CCCC3OC3CCC12,Heliangin-3-O-acetyl,C\C=C(/C)C(=O)O[C@@H]2C[C@@]3(C)O[C@@H]3C[C@H](OC(C)=O)C(C)=C[C@@H]1OC(=O)C(=C)[C@@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,3,0,True,True
FMGSKLZLMKYGDP,O=C1CCC2C1CCC1C3CCCCC3=CCC21,Dehydroepiandrosterone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,V2-DEVELOPMENT-POPULATION;WUR-POS-IDENTITY;WUR-SEALED,True,False,False,False,False,True,True,False,3,1,False,False
FNJSWIPFHMKRAT,c1ccccc1,Monomethyl phthalate,COC(=O)C1=CC=CC=C1C(O)=O,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,ENTACT-MIX-LISTS-499-503-505,True,False,False,False,False,True,True,False,5,4,False,False
FOINLJRVEBYARJ,O=c1ccc2cc3ccoc3cc2o1,Heraclenol,CC(C)(C(COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,8,2,False,False
FOMYLMGOSTVYEE,O=C(OCC1CCCC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)O1)c1ccccc1,Myricetin-3-O-(6''-O-galloyl)-β-D-galactopyranoside,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,1,1,False,False
FPUXKXIZEIDQKW,O=C1CC2C(CC34C5CCC36CC(=O)OC6OC24C(=O)O5)O1,Ginkgolide A,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C33C(O)C(=O)OC3OC4(C(=O)O5)C12O,MC09,LC-ESI-QFT,"QE Focus, Thermo Scientfic; UPLC I-Class, Waters",1,"{""MC09"": [""15,30,45 (NCE)""]}",1,0,True,0,1,True,val,False,True,True,True,,True,False,False,False,False,True,True,False,4,1,False,False
