file,ACCESSION,RECORD_TITLE,AC$MASS_SPECTROMETRY,MS$FOCUSED_ION,PK$SPLASH,PK$NUM_PEAK
MSBNK-Eawag-EQ01200708.txt,MSBNK-Eawag-EQ01200708,Perfluorobutane sulfonamido amine (N-AP-FBSA); LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-414,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-1568c8266129ba8f50a8,6
MSBNK-Eawag-EQ01200709.txt,MSBNK-Eawag-EQ01200709,Perfluorobutane sulfonamido amine (N-AP-FBSA); LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-414,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-6e892ef646c89d37c34c,6
MSBNK-Eawag-EQ01200801.txt,MSBNK-Eawag-EQ01200801,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-03di-0000090000-69084a7cfdb8708abeb5,1
MSBNK-Eawag-EQ01200802.txt,MSBNK-Eawag-EQ01200802,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-03di-0000090000-1a22cd58e3f7bb1659a3,5
MSBNK-Eawag-EQ01200803.txt,MSBNK-Eawag-EQ01200803,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-08g0-9000270000-72f2a1cde35ad1c8f9f3,10
MSBNK-Eawag-EQ01200804.txt,MSBNK-Eawag-EQ01200804,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-e654b5914b9f56fc083b,13
MSBNK-Eawag-EQ01200805.txt,MSBNK-Eawag-EQ01200805,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-15b264bac3a696f9aca3,16
MSBNK-Eawag-EQ01200806.txt,MSBNK-Eawag-EQ01200806,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-50eadffd970e05854e3a,16
MSBNK-Eawag-EQ01200807.txt,MSBNK-Eawag-EQ01200807,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0a4i-9000000000-e814dbc4a65519080b75,11
MSBNK-Eawag-EQ01200808.txt,MSBNK-Eawag-EQ01200808,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0aor-9000000000-035cf41a367cfb67e094,7
MSBNK-Eawag-EQ01200809.txt,MSBNK-Eawag-EQ01200809,6:2 Fluorotelomer sulfonamide alkylamine (6:2 FTAA); LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 54-544,PRECURSOR_TYPE [M+H]+,splash10-0aor-9000000000-52f224c92337793df39e,4
MSBNK-Eawag-EQ01200901.txt,MSBNK-Eawag-EQ01200901,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-0006-0009000000-6115eca19fcc3cccd125,3
MSBNK-Eawag-EQ01200902.txt,MSBNK-Eawag-EQ01200902,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-0006-5119000000-0af8032f31c0af2e2d8d,9
MSBNK-Eawag-EQ01200903.txt,MSBNK-Eawag-EQ01200903,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-0api-9300000000-441375cf529b5da6d8bb,8
MSBNK-Eawag-EQ01200904.txt,MSBNK-Eawag-EQ01200904,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-067i-9200000000-2b0775c6187873cbf699,6
MSBNK-Eawag-EQ01200905.txt,MSBNK-Eawag-EQ01200905,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-066r-9200000000-20316c577db8cda865f3,6
MSBNK-Eawag-EQ01200906.txt,MSBNK-Eawag-EQ01200906,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-014i-9100000000-e4f0b01986d1b7009275,6
MSBNK-Eawag-EQ01200907.txt,MSBNK-Eawag-EQ01200907,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-014i-9000000000-b773080a93194f13c722,4
MSBNK-Eawag-EQ01200908.txt,MSBNK-Eawag-EQ01200908,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-014i-9000000000-51fb79b2d480cadea901,2
MSBNK-Eawag-EQ01200909.txt,MSBNK-Eawag-EQ01200909,N-Methyl perfluorobutane sulfonamidoethanol (N-MeFBSE); LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-386,PRECURSOR_TYPE [M+H]+,splash10-014i-9000000000-36da4a22a3d9711dac96,3
MSBNK-Eawag-EQ01211401.txt,MSBNK-Eawag-EQ01211401,6:2 Fluorotelomer Thioether Amido Sulfonic Acid (6:2 FtTAoS); LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 62-621,PRECURSOR_TYPE [M+H]+,splash10-0udi-0900000000-7a889f5ac229ffec017a,1
MSBNK-Eawag-EQ01211402.txt,MSBNK-Eawag-EQ01211402,6:2 Fluorotelomer Thioether Amido Sulfonic Acid (6:2 FtTAoS); LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 62-621,PRECURSOR_TYPE [M+H]+,splash10-0udi-0900000000-43f5f4f00a4ca9dd2904,4
MSBNK-Eawag-EQ01211403.txt,MSBNK-Eawag-EQ01211403,6:2 Fluorotelomer Thioether Amido Sulfonic Acid (6:2 FtTAoS); LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 62-621,PRECURSOR_TYPE [M+H]+,splash10-0udi-0900100000-d43dcbbd14f9fee11a22,5
MSBNK-Eawag-EQ01211404.txt,MSBNK-Eawag-EQ01211404,6:2 Fluorotelomer Thioether Amido Sulfonic Acid (6:2 FtTAoS); LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 62-621,PRECURSOR_TYPE [M+H]+,splash10-0uk9-8900000000-c2887a3eee6308633f0d,6
MSBNK-Eawag-EQ01211407.txt,MSBNK-Eawag-EQ01211407,6:2 Fluorotelomer Thioether Amido Sulfonic Acid (6:2 FtTAoS); LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 62-621,PRECURSOR_TYPE [M+H]+,splash10-014i-9100000000-29f82875c9bb827f34d7,7
MSBNK-Eawag-EQ1085801.txt,MSBNK-Eawag-EQ1085801,AO80; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-004i-0000009000-8d4e70a169b55ef75ab8,3
MSBNK-Eawag-EQ1085802.txt,MSBNK-Eawag-EQ1085802,AO80; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0hh9-0962000000-068ecac932094b6f7136,16
MSBNK-Eawag-EQ1085803.txt,MSBNK-Eawag-EQ1085803,AO80; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0jdi-0930000000-25c4fe9d22a85c268b66,13
MSBNK-Eawag-EQ1085804.txt,MSBNK-Eawag-EQ1085804,AO80; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-024i-0910000000-c6ab07516e77d2730207,12
MSBNK-Eawag-EQ1085805.txt,MSBNK-Eawag-EQ1085805,AO80; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0229-0910000000-977ea643a27a108500d6,14
MSBNK-Eawag-EQ1085806.txt,MSBNK-Eawag-EQ1085806,AO80; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0229-1910000000-61dd51063581fb875fc9,18
MSBNK-Eawag-EQ1085807.txt,MSBNK-Eawag-EQ1085807,AO80; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0kml-3910000000-7c681ec3c9810e0452df,19
MSBNK-Eawag-EQ1085808.txt,MSBNK-Eawag-EQ1085808,AO80; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0f96-6920000000-d4fc27ea021387cbc5fb,15
MSBNK-Eawag-EQ1085809.txt,MSBNK-Eawag-EQ1085809,AO80; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 77-777,PRECURSOR_TYPE [M+H]+,splash10-0f96-6920000000-5a09dd77eefaf20f88a6,13
MSBNK-Eawag-EQ1086001.txt,MSBNK-Eawag-EQ1086001,AO3114; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-014i-0090000000-3c40b35be484988a97e3,1
MSBNK-Eawag-EQ1086002.txt,MSBNK-Eawag-EQ1086002,AO3114; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-014i-0090000000-ee48c30c79d2db27171e,1
MSBNK-Eawag-EQ1086003.txt,MSBNK-Eawag-EQ1086003,AO3114; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-014i-0090000000-4f792a38253c06d22540,3
MSBNK-Eawag-EQ1086004.txt,MSBNK-Eawag-EQ1086004,AO3114; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-0gb9-0090000000-d1124455fb02aec501c1,4
MSBNK-Eawag-EQ1086005.txt,MSBNK-Eawag-EQ1086005,AO3114; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-0uxr-0790000000-d254f91ddf16e4b15149,17
MSBNK-Eawag-EQ1086006.txt,MSBNK-Eawag-EQ1086006,AO3114; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-1003-1920000000-b7b96b95c7d2cb9562f8,28
MSBNK-Eawag-EQ1086007.txt,MSBNK-Eawag-EQ1086007,AO3114; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-0ktf-4910000000-9a95b1013b196176a276,24
MSBNK-Eawag-EQ1086008.txt,MSBNK-Eawag-EQ1086008,AO3114; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-0fr6-6920000000-de115cacfd4e6895f120,17
MSBNK-Eawag-EQ1086009.txt,MSBNK-Eawag-EQ1086009,AO3114; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 82-821,PRECURSOR_TYPE [M+H]+,splash10-0ktf-5920000000-b0adc0e8046926ca6aa8,18
MSBNK-Eawag-EQ1090001.txt,MSBNK-Eawag-EQ1090001,AO1035; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0039000000-53ff84be9376051fff61,3
MSBNK-Eawag-EQ1090002.txt,MSBNK-Eawag-EQ1090002,AO1035; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-0005-0590000000-16c2d49928203606f9ca,3
MSBNK-Eawag-EQ1090003.txt,MSBNK-Eawag-EQ1090003,AO1035; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-0006-0930000000-d7f6c085e453f266e37c,6
MSBNK-Eawag-EQ1090004.txt,MSBNK-Eawag-EQ1090004,AO1035; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-001i-0920000000-b674f413a1eeadc460f2,8
MSBNK-Eawag-EQ1090005.txt,MSBNK-Eawag-EQ1090005,AO1035; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-001i-0910000000-905bd7cf15c7b74e1534,11
MSBNK-Eawag-EQ1090006.txt,MSBNK-Eawag-EQ1090006,AO1035; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-001i-0900000000-55e772399f9f37646a57,17
MSBNK-Eawag-EQ1090007.txt,MSBNK-Eawag-EQ1090007,AO1035; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-00mo-4900000000-4704039edfb686fe34ce,16
MSBNK-Eawag-EQ1090008.txt,MSBNK-Eawag-EQ1090008,AO1035; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-00ou-9800000000-15002fbf16345ac79a09,12
MSBNK-Eawag-EQ1090009.txt,MSBNK-Eawag-EQ1090009,AO1035; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-677,PRECURSOR_TYPE [M+H]+,splash10-00ou-8900000000-5c0eea05072302501697,12
MSBNK-Eawag-EQ1090201.txt,MSBNK-Eawag-EQ1090201,AO1098; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-000i-0000009000-28b135b23d3a16a4afe8,2
MSBNK-Eawag-EQ1090202.txt,MSBNK-Eawag-EQ1090202,AO1098; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0fsi-0217592000-919892f7f5850c7c2cce,8
MSBNK-Eawag-EQ1090203.txt,MSBNK-Eawag-EQ1090203,AO1098; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0g4i-0459000000-4a705605cd0d4d2dd64d,11
MSBNK-Eawag-EQ1090204.txt,MSBNK-Eawag-EQ1090204,AO1098; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0uxr-0930000000-8e60ae36980c73d85029,11
MSBNK-Eawag-EQ1090205.txt,MSBNK-Eawag-EQ1090205,AO1098; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0udi-0920000000-c7e9f57fbb650ccd3ef7,10
MSBNK-Eawag-EQ1090206.txt,MSBNK-Eawag-EQ1090206,AO1098; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0w29-0910000000-c787ba43cbc033915c38,14
MSBNK-Eawag-EQ1090207.txt,MSBNK-Eawag-EQ1090207,AO1098; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-0ktg-3910000000-7cdb0614dc3dfb74c495,19
MSBNK-Eawag-EQ1090208.txt,MSBNK-Eawag-EQ1090208,AO1098; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-052f-9710000000-9a4bc6909192f66ddf87,18
MSBNK-Eawag-EQ1090209.txt,MSBNK-Eawag-EQ1090209,AO1098; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 67-671,PRECURSOR_TYPE [M+H]+,splash10-002f-9510000000-8a38a21057aae4af9e7e,13
MSBNK-Eawag-EQ1090301.txt,MSBNK-Eawag-EQ1090301,AO697; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-00di-0020900000-006898b30e1fd1f62a3e,2
MSBNK-Eawag-EQ1090302.txt,MSBNK-Eawag-EQ1090302,AO697; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0309100000-c577eded4f1972706bcb,3
MSBNK-Eawag-EQ1090303.txt,MSBNK-Eawag-EQ1090303,AO697; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0900000000-d9bf6e0a4de1fc57d91e,4
MSBNK-Eawag-EQ1090304.txt,MSBNK-Eawag-EQ1090304,AO697; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0900000000-43776c967d68f2bf7e40,5
MSBNK-Eawag-EQ1090305.txt,MSBNK-Eawag-EQ1090305,AO697; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0900000000-b82fe95897b35306930d,6
MSBNK-Eawag-EQ1090306.txt,MSBNK-Eawag-EQ1090306,AO697; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4j-0900000000-c4d095d67834ee7296e2,4
MSBNK-Eawag-EQ1090307.txt,MSBNK-Eawag-EQ1090307,AO697; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-0a4l-9800000000-037351b9448687310953,5
MSBNK-Eawag-EQ1090308.txt,MSBNK-Eawag-EQ1090308,AO697; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-054o-9300000000-0954974ed390220c8659,7
MSBNK-Eawag-EQ1090309.txt,MSBNK-Eawag-EQ1090309,AO697; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 73-732,PRECURSOR_TYPE [M+H]+,splash10-002f-9100000000-68fe448ca2936dc40531,6
MSBNK-Eawag-EQ1090401.txt,MSBNK-Eawag-EQ1090401,AO245; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-08fr-0090000000-e991654a38fe0eeb013b,3
MSBNK-Eawag-EQ1090402.txt,MSBNK-Eawag-EQ1090402,AO245; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-056r-2790000000-1f9cfe53ee3f47e677fc,8
MSBNK-Eawag-EQ1090403.txt,MSBNK-Eawag-EQ1090403,AO245; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-004i-1910000000-8d477724c3ea51e81d49,7
MSBNK-Eawag-EQ1090404.txt,MSBNK-Eawag-EQ1090404,AO245; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-004i-1910000000-97dd9d70a6212e1fce5a,7
MSBNK-Eawag-EQ1090405.txt,MSBNK-Eawag-EQ1090405,AO245; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-03mi-0900000000-b7499322e32c96e3fdad,9
MSBNK-Eawag-EQ1090406.txt,MSBNK-Eawag-EQ1090406,AO245; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-03k9-1900000000-eac595547f1eef1c1328,14
MSBNK-Eawag-EQ1090407.txt,MSBNK-Eawag-EQ1090407,AO245; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-0pkc-5910000000-a4ad952ae46e67c36fdf,19
MSBNK-Eawag-EQ1090408.txt,MSBNK-Eawag-EQ1090408,AO245; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-0ftf-9510000000-0859f01065fca407eded,15
MSBNK-Eawag-EQ1090409.txt,MSBNK-Eawag-EQ1090409,AO245; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 61-620,PRECURSOR_TYPE [M+H]+,splash10-0fvm-9320000000-53ea9f3da488cdebab98,14
MSBNK-Eawag-EQ1091401.txt,MSBNK-Eawag-EQ1091401,diAMS; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0000900000-f74c978be235b2637679,1
MSBNK-Eawag-EQ1091402.txt,MSBNK-Eawag-EQ1091402,diAMS; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0000900000-b782872517d4dba68af2,1
MSBNK-Eawag-EQ1091403.txt,MSBNK-Eawag-EQ1091403,diAMS; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0a4i-0100900000-e2109c69b071f28b607b,4
MSBNK-Eawag-EQ1091404.txt,MSBNK-Eawag-EQ1091404,diAMS; LC-ESI-QFT; MS2; CE: 60%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0002-1900200000-7a6bb991f670c6854eef,5
MSBNK-Eawag-EQ1091405.txt,MSBNK-Eawag-EQ1091405,diAMS; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0002-2900000000-95c57dd8fd5718ae1770,7
MSBNK-Eawag-EQ1091406.txt,MSBNK-Eawag-EQ1091406,diAMS; LC-ESI-QFT; MS2; CE: 90%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0fr5-3900000000-5b812d18f42923295e7f,13
MSBNK-Eawag-EQ1091407.txt,MSBNK-Eawag-EQ1091407,diAMS; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0uxu-4910000000-f659caf9fb7401a2a5a9,16
MSBNK-Eawag-EQ1091408.txt,MSBNK-Eawag-EQ1091408,diAMS; LC-ESI-QFT; MS2; CE: 150%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0uxu-8910000000-75f5b922564d05596a55,16
MSBNK-Eawag-EQ1091409.txt,MSBNK-Eawag-EQ1091409,diAMS; LC-ESI-QFT; MS2; CE: 180%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-435,PRECURSOR_TYPE [M+H]+,splash10-0uxu-9510000000-fc49d8c4073e29544009,16
MSBNK-Eawag-EQ1091901.txt,MSBNK-Eawag-EQ1091901,TPHPi; LC-ESI-QFT; MS2; CE: 15%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-338,PRECURSOR_TYPE [M+H]+,splash10-03di-0009000000-4fe5bdc53521bcc9b416,1
MSBNK-Eawag-EQ1091902.txt,MSBNK-Eawag-EQ1091902,TPHPi; LC-ESI-QFT; MS2; CE: 30%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-338,PRECURSOR_TYPE [M+H]+,splash10-02t9-0098000000-58edff37afe1fc503f67,2
MSBNK-Eawag-EQ1091903.txt,MSBNK-Eawag-EQ1091903,TPHPi; LC-ESI-QFT; MS2; CE: 45%; R=17500; [M+H]+,MASS_RANGE_M/Z 50-338,PRECURSOR_TYPE [M+H]+,splash10-014i-1290000000-727135e7549fceccda3f,4
