usi,filepath,dataset,collection,is_update,update_name,create_time,size,size_mb,sample_type,spectra_ms1,spectra_ms2,instrument_vendor,instrument_model,file_processed
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:53.635000,89369338,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:53.930000,89328983,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:54.243000,88900083,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:54.602000,90414773,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:54.916000,90641589,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:55.276000,90640785,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:55.549000,90552491,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:55.857000,90333262,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_508_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:56.172000,90031568,85,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix499_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix499_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:34:36.447000,6824,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix500_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix500_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:35:23.551000,6571,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix501_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix501_compounds.csv,MSV000091754,RMB-mix,0,,2024-04-10 16:51:35.278000,6540,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix502_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix502_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.908000,6541,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix503_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix503_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.929000,13291,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix504_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix504_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.970000,13905,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix505_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix505_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.004000,26442,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix506_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix506_compounds.csv,MSV000091754,RMB-mix,0,,2024-04-11 05:45:21.172000,26393,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix507_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix507_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.021000,6587,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix508_compounds.csv,other/RMB-mix/CompoundList/20200303_ENTACT_RP_mix508_compounds.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.056000,24408,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix499_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix499_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:35:53.274000,181015,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix499_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix499_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-04-11 16:14:34.274000,186656,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix500_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix500_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:31.022000,183836,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix500_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix500_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-04-11 11:28:30.006000,183085,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix501_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix501_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:32.948000,186735,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix501_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix501_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:33.683000,177574,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix502_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix502_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:34.374000,186623,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix502_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix502_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:34.602000,186480,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix503_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix503_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:47.396000,365113,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix503_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix503_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:24.119000,347389,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix504_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix504_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-04-11 14:44:26.098000,366042,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix504_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix504_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-04-11 10:19:17.318000,366066,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix505_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix505_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:22.338000,715960,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix505_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix505_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:20.747000,680949,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix506_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix506_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.622000,712955,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix506_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix506_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:19.214000,678209,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix507_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix507_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:18.268000,188007,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix507_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix507_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-28 07:37:15.890000,186764,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix508_neg_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix508_neg_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.730000,718262,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/FileTable/20200303_ENTACT_RP_mix508_pos_ftable.csv,other/RMB-mix/FileTable/20200303_ENTACT_RP_mix508_pos_ftable.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.801000,683627,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_ENTACT_RP_MIX500_set_ID.csv,other/RMB-mix/SetID/20190812_ENTACT_RP_MIX500_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.823000,6627,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_ENTACT_RP_mix501_set_ID.csv,other/RMB-mix/SetID/20190812_ENTACT_RP_mix501_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.828000,6478,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_ENTACT_RP_mix507_set_ID.csv,other/RMB-mix/SetID/20190812_ENTACT_RP_mix507_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.848000,6664,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_Entact_RP_mix499_set_ID.csv,other/RMB-mix/SetID/20190812_Entact_RP_mix499_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.890000,6472,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_Entact_RP_mix502_set_ID.csv,other/RMB-mix/SetID/20190812_Entact_RP_mix502_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.911000,6446,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_Entact_RP_mix503_set_ID.csv,other/RMB-mix/SetID/20190812_Entact_RP_mix503_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.939000,12698,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_Entact_RP_mix505_set_ID.csv,other/RMB-mix/SetID/20190812_Entact_RP_mix505_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.978000,24088,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20190812_Entact_RP_mix506_set_ID.csv,other/RMB-mix/SetID/20190812_Entact_RP_mix506_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:49.994000,23060,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20200303_ENTACT_RP_mix500_set_ID.csv,other/RMB-mix/SetID/20200303_ENTACT_RP_mix500_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:50.010000,6650,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20200303_ENTACT_RP_mix504_set_ID.csv,other/RMB-mix/SetID/20200303_ENTACT_RP_mix504_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:50.044000,13052,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/20200303_ENTACT_RP_mix508_set_ID.csv,other/RMB-mix/SetID/20200303_ENTACT_RP_mix508_set_ID.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:50.047000,25088,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/SetID/new508.csv,other/RMB-mix/SetID/new508.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:50.063000,9707,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix499_neg_inflolist.csv,other/RMB-mix/mix499_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.211000,21484,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix499_pos_inflolist.csv,other/RMB-mix/mix499_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.250000,22092,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix500_neg_inflolist.csv,other/RMB-mix/mix500_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.300000,13276,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix500_pos_inflolist.csv,other/RMB-mix/mix500_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.327000,18125,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix501_neg_inflolist.csv,other/RMB-mix/mix501_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.353000,18007,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix501_pos_inflolist.csv,other/RMB-mix/mix501_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.390000,18217,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix502_neg_inflolist.csv,other/RMB-mix/mix502_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.423000,15689,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix502_pos_inflolist.csv,other/RMB-mix/mix502_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.458000,17318,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix503_neg_inflolist.csv,other/RMB-mix/mix503_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.481000,35439,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix503_pos_inflolist.csv,other/RMB-mix/mix503_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.517000,43084,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix504_neg_inflolist.csv,other/RMB-mix/mix504_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.534000,30283,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix504_pos_inflolist.csv,other/RMB-mix/mix504_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.551000,45239,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix505_neg_inflolist.csv,other/RMB-mix/mix505_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.554000,79871,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix505_pos_inflolist.csv,other/RMB-mix/mix505_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.603000,90410,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix506_neg_inflolist.csv,other/RMB-mix/mix506_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.626000,62589,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix506_pos_inflolist.csv,other/RMB-mix/mix506_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.665000,96395,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix507_neg_inflolist.csv,other/RMB-mix/mix507_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.699000,20294,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix507_pos_inflolist.csv,other/RMB-mix/mix507_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.740000,19405,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix508_neg_inflolist.csv,other/RMB-mix/mix508_neg_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.780000,64916,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/mix508_pos_inflolist.csv,other/RMB-mix/mix508_pos_inflolist.csv,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.792000,83912,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/RMB-mix/settings.ini,other/RMB-mix/settings.ini,MSV000091754,RMB-mix,0,,2024-03-26 01:19:48.807000,1738,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix499_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix499_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:04.970000,181015,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix499_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix499_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.057000,5949187,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix499_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix499_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.096000,186656,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix499_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix499_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.163000,5590862,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix500_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix500_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.180000,183836,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix500_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix500_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.242000,5806188,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix500_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix500_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.265000,183085,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix500_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix500_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.390000,5505775,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix501_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix501_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.405000,186735,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix501_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix501_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.501000,5896061,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix501_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix501_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.530000,177574,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix501_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix501_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.624000,5544971,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix502_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix502_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.644000,186623,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix502_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix502_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.731000,5870931,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix502_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix502_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.759000,186480,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix502_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix502_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.812000,5494934,5,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix503_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix503_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.848000,365113,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix503_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix503_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:05.960000,11511295,10,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix503_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix503_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.004000,347389,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix503_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix503_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.125000,10832674,10,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix504_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix504_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.131000,366042,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix504_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix504_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.248000,11421381,10,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix504_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix504_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.272000,366066,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix504_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix504_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.375000,10810046,10,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix505_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix505_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.410000,715960,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix505_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix505_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.611000,22742868,21,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix505_pos_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix505_pos_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.656000,680949,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix505_pos_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix505_pos_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.830000,21452319,20,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix506_neg_ftable.csv,other/Shinyscreen/20200303_ENTACT_RP_mix506_neg_ftable.csv,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:06.884000,712955,0,GNPS,0,0,,,No
mzspec:MSV000091754:other/Shinyscreen/20200303_ENTACT_RP_mix506_neg_plot.pdf,other/Shinyscreen/20200303_ENTACT_RP_mix506_neg_plot.pdf,MSV000091754,Shinyscreen,0,,2024-03-26 01:22:07.054000,22501403,21,GNPS,0,0,,,No
