record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-EAWAG-ED064207__ICEBERG_2_1__K2,KSVGOBQTQGOLQM,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CN1)C2=O,60,ICEBERG_2_1,K2,0.8600806348917528,0.5836476728021563,
MSBNK-EAWAG-ED064207__ICEBERG_2_1__K3,KSVGOBQTQGOLQM,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CN1)C2=O,60,ICEBERG_2_1,K3,0.8007226223329809,0.5434110470547038,
MSBNK-EAWAG-ED064207__GLACIER__K1,KSVGOBQTQGOLQM,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CN1)C2=O,60,GLACIER,K1,0.9307415764919995,0.6548777478540073,
MSBNK-EAWAG-ED064207__GLACIER__K2,KSVGOBQTQGOLQM,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CN1)C2=O,60,GLACIER,K2,0.5785866162075983,0.4036366497904478,
MSBNK-EAWAG-ED064207__GLACIER__K3,KSVGOBQTQGOLQM,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CN1)C2=O,60,GLACIER,K3,0.5018870506823059,0.35879972794587,
MSBNK-EAWAG-ED075201__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K1,0.9342612422618982,0.7120141270368949,
MSBNK-EAWAG-ED075201__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K2,0.08002502526663106,0.16114618093549704,
MSBNK-EAWAG-ED075201__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K3,0.06863825172040532,0.1598784401853608,
MSBNK-EAWAG-ED075201__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K1,0.8297267944928443,0.7280858561358861,
MSBNK-EAWAG-ED075201__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K2,0.021602478936740735,0.10119578785374539,
MSBNK-EAWAG-ED075201__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K3,0.034711360084716716,0.11164639979937419,
MSBNK-EAWAG-ED075202__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K1,0.5407321808543203,0.40740004988715883,
MSBNK-EAWAG-ED075202__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K2,0.039087072042006094,0.0736056487417367,
MSBNK-EAWAG-ED075202__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K3,0.05696365586397954,0.09538561943372359,
MSBNK-EAWAG-ED075202__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K1,0.7042767081522614,0.5952713806840778,
MSBNK-EAWAG-ED075202__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K2,0.005338875807864234,0.022792221542063396,
MSBNK-EAWAG-ED075202__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K3,0.004814979754640276,0.02148535305313093,
MSBNK-EAWAG-ED075203__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K1,0.03445679593223974,0.07778914977859974,
MSBNK-EAWAG-ED075203__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K2,0.3800467189298204,0.2645394115047298,
MSBNK-EAWAG-ED075203__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K3,0.38490597181552444,0.26466050099752647,
MSBNK-EAWAG-ED075203__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K1,0.01893194787627388,0.06825878272690156,
MSBNK-EAWAG-ED075203__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K2,0.5119195448926629,0.32998924323605094,
MSBNK-EAWAG-ED075203__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K3,0.5137176289521351,0.33251604850120353,
MSBNK-EAWAG-ED075204__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K1,0.06871865164602643,0.10780797919074103,
MSBNK-EAWAG-ED075204__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K2,0.5901182083742542,0.35449887703491834,
MSBNK-EAWAG-ED075204__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K3,0.7160584256235283,0.3990727281874843,
MSBNK-EAWAG-ED075204__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K1,0.7036116343565935,0.4527017938407376,
MSBNK-EAWAG-ED075204__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K2,0.5502928508871426,0.36386812786819733,
MSBNK-EAWAG-ED075204__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K3,0.7863553065881084,0.48371107780021083,
MSBNK-EAWAG-ED075205__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K1,0.7130652702083686,0.5702195031993552,
MSBNK-EAWAG-ED075205__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K2,0.806108272594114,0.5901420304415225,
MSBNK-EAWAG-ED075205__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K3,0.8890278562191023,0.6222293675170865,
MSBNK-EAWAG-ED075205__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K1,0.9038817733593387,0.6452280456784949,
MSBNK-EAWAG-ED075205__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K2,0.7966184117389632,0.5629842235800566,
MSBNK-EAWAG-ED075205__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K3,0.01953976383159495,0.06555495313629989,
MSBNK-EAWAG-ED075206__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K1,0.8066974140522833,0.6206767967216429,
MSBNK-EAWAG-ED075206__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K2,0.1771408375713048,0.27613040959234514,
MSBNK-EAWAG-ED075206__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K3,0.14883322885028882,0.23822307309838986,
MSBNK-EAWAG-ED075206__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K1,0.8979999533715817,0.6596192515462889,
MSBNK-EAWAG-ED075206__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K2,0.11964040701309267,0.2896709680485724,
MSBNK-EAWAG-ED075206__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K3,0.11872317468735803,0.28725636144702993,
MSBNK-EAWAG-ED075207__ICEBERG_2_1__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K1,0.6467655471087966,0.4897725737331944,
MSBNK-EAWAG-ED075207__ICEBERG_2_1__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K2,0.05484328128089188,0.1270770456094732,
MSBNK-EAWAG-ED075207__ICEBERG_2_1__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K3,0.06663917830509393,0.14289860532923904,
MSBNK-EAWAG-ED075207__GLACIER__K1,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K1,0.8613074590487312,0.6446911560772693,
MSBNK-EAWAG-ED075207__GLACIER__K2,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K2,0.05133849403205708,0.1905493012295112,
MSBNK-EAWAG-ED075207__GLACIER__K3,COYVFWSNQRUPIO,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K3,0.039143244480125586,0.16271398965319717,
MSBNK-EAWAG-ED081101__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K1,0.7652123037773335,0.7091100325156445,
MSBNK-EAWAG-ED081101__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K2,0.30329987134372105,0.393024706431636,
MSBNK-EAWAG-ED081101__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K3,0.5151133768863772,0.5276342307400892,
MSBNK-EAWAG-ED081101__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K1,0.603899069744811,0.5081955956830884,
MSBNK-EAWAG-ED081101__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K2,0.09498444448963644,0.2016449215125159,
MSBNK-EAWAG-ED081101__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K3,0.08739374721877449,0.16920369430184456,
MSBNK-EAWAG-ED081102__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K1,0.5709907140362059,0.4622625719352079,
MSBNK-EAWAG-ED081102__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K2,0.03494175527775695,0.09526849150176242,
MSBNK-EAWAG-ED081102__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K3,0.05388042876467308,0.13427770902592506,
MSBNK-EAWAG-ED081102__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K1,0.18939626130978915,0.24786887729869866,
MSBNK-EAWAG-ED081102__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K2,0.015296155640976543,0.060471125386619584,
MSBNK-EAWAG-ED081102__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,GLACIER,K3,0.017788754824853457,0.062370528482690424,
MSBNK-EAWAG-ED081103__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K1,0.3096508298119924,0.3109725678330756,
MSBNK-EAWAG-ED081103__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K2,0.03421024333391623,0.08447292578032528,
MSBNK-EAWAG-ED081103__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,ICEBERG_2_1,K3,0.026320982071194543,0.08113223591289442,
MSBNK-EAWAG-ED081103__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K1,0.35659236410753564,0.4259881055861433,
MSBNK-EAWAG-ED081103__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K2,0.11977012359996247,0.16742515017914128,
MSBNK-EAWAG-ED081103__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,GLACIER,K3,0.10630801100050949,0.16379616294068655,
MSBNK-EAWAG-ED081104__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K1,0.08130228493244761,0.15051268152439246,
MSBNK-EAWAG-ED081104__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K2,0.006991119463497362,0.05367583957392297,
MSBNK-EAWAG-ED081104__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,ICEBERG_2_1,K3,0.007758219327638209,0.05786950092961163,
MSBNK-EAWAG-ED081104__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K1,0.1687288947019121,0.2495769312556655,
MSBNK-EAWAG-ED081104__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K2,0.18112259610276732,0.2968827851360202,
MSBNK-EAWAG-ED081104__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,GLACIER,K3,0.17716216034001747,0.2802704427303446,
MSBNK-EAWAG-ED081105__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K1,0.16944254178321036,0.2973494035438674,
MSBNK-EAWAG-ED081105__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K2,0.16025613993029655,0.2990565225312478,
MSBNK-EAWAG-ED081105__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,ICEBERG_2_1,K3,0.1493876236651388,0.2733949721412272,
MSBNK-EAWAG-ED081105__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K1,0.3082536645537157,0.4590837370085027,
MSBNK-EAWAG-ED081105__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K2,0.18513912272044555,0.3580350989818687,
MSBNK-EAWAG-ED081105__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,GLACIER,K3,0.18471617135628982,0.36678030686109275,
MSBNK-EAWAG-ED081106__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K1,0.1553525803130803,0.32758634341863446,
MSBNK-EAWAG-ED081106__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K2,0.1404397429148747,0.30152862399940883,
MSBNK-EAWAG-ED081106__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,ICEBERG_2_1,K3,0.07287436791130886,0.23865476375806227,
MSBNK-EAWAG-ED081106__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K1,0.4077804740946746,0.5226459816278471,
MSBNK-EAWAG-ED081106__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K2,0.26711057590648185,0.41420664743497215,
MSBNK-EAWAG-ED081106__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,GLACIER,K3,0.3208024250288825,0.4329229526585524,
MSBNK-EAWAG-ED081107__ICEBERG_2_1__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K1,0.09083246174403545,0.2859030060863943,
MSBNK-EAWAG-ED081107__ICEBERG_2_1__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K2,0.017362264408245082,0.10647854472841589,
MSBNK-EAWAG-ED081107__ICEBERG_2_1__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,ICEBERG_2_1,K3,0.017966840174350844,0.10854437896976243,
MSBNK-EAWAG-ED081107__GLACIER__K1,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K1,0.3916582849230771,0.5173347120495575,
MSBNK-EAWAG-ED081107__GLACIER__K2,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K2,0.24430960234540397,0.3761132516477289,
MSBNK-EAWAG-ED081107__GLACIER__K3,UHGIIADZWWCEKS,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,GLACIER,K3,0.25033359464921995,0.37875689985349437,
MSBNK-EAWAG-ED089801__ICEBERG_2_1__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,ICEBERG_2_1,K1,0.4350082481671493,0.3900415129150012,
MSBNK-EAWAG-ED089801__ICEBERG_2_1__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,ICEBERG_2_1,K2,0.08187302857105078,0.13899897570495656,
MSBNK-EAWAG-ED089801__ICEBERG_2_1__K3,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,ICEBERG_2_1,K3,0.039487433757019706,0.09516096673118413,
MSBNK-EAWAG-ED089801__GLACIER__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,GLACIER,K1,0.003240033015665963,0.02932184028475371,
MSBNK-EAWAG-ED089801__GLACIER__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,GLACIER,K2,0.0018724270241046808,0.021933789926156466,
MSBNK-EAWAG-ED089801__GLACIER__K3,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,15,GLACIER,K3,0.0015786564437574571,0.01990270667861338,
MSBNK-EAWAG-ED089802__ICEBERG_2_1__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,ICEBERG_2_1,K1,0.1455360926379373,0.2592984684469998,
MSBNK-EAWAG-ED089802__ICEBERG_2_1__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,ICEBERG_2_1,K2,0.04635084282140228,0.16161695402362053,
MSBNK-EAWAG-ED089802__ICEBERG_2_1__K3,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,ICEBERG_2_1,K3,0.04426958005912053,0.16123900547487635,
MSBNK-EAWAG-ED089802__GLACIER__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,GLACIER,K1,0.004497384767399857,0.0790742014403909,
MSBNK-EAWAG-ED089802__GLACIER__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,GLACIER,K2,0.03545150827561476,0.13388452927560113,
MSBNK-EAWAG-ED089802__GLACIER__K3,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,20,GLACIER,K3,0.028578181720615665,0.12851881444222502,
MSBNK-EAWAG-ED089803__ICEBERG_2_1__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,25,ICEBERG_2_1,K1,0.0867884887777604,0.22164091943668085,
MSBNK-EAWAG-ED089803__ICEBERG_2_1__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,25,ICEBERG_2_1,K2,0.13968025144086593,0.2919555633775627,
MSBNK-EAWAG-ED089803__ICEBERG_2_1__K3,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,25,ICEBERG_2_1,K3,0.09823613304767889,0.24730655622753273,
MSBNK-EAWAG-ED089803__GLACIER__K1,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,25,GLACIER,K1,0.08875140150351002,0.2252217813210725,
MSBNK-EAWAG-ED089803__GLACIER__K2,IFKUPHYTIDOPIM,O=C(CCCc1ccccc1)NCCc1ccccc1,25,GLACIER,K2,0.17399511393084255,0.32118930063418694,
